职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
无责4000元 房地产置业顾问 五险 免费培训 就近入职,股份制企业,10000人以上,2019-09-20 14:47:02,大专,销售业务,无经验,山东链家房地产经纪有限公司济南第一百三十二分公司,8K-10K,济南-历城区,五险一金带薪年假弹性工作补充医疗保险定期体检
平安综合金融储备主管5400+提成+管理津贴,股份制企业,1000-9999人,2019-09-20 00:52:17,学历不限,销售业务,1-3年,平安普惠投资咨询有限公司上海宝山分公司,15K-30K,上海,年底双薪交通补助带薪年假补充医疗保险定期体检
合约专员,民营,1000-9999人,2019-09-20 00:52:54,本科,行政/后勤/文秘,1-3年,长春金地卓远房地产开发有限公司,4K-6K,长春,五险一金交通补助
信贷经理,民营,20-99人,2019-09-20 14:42:01,学历不限,销售管理,1年以下,深圳融通时代信息咨询有限公司,15K-20K,深圳-罗湖区,绩效奖金年终分红房补员工旅游定期团建
贷后催收专员（内勤）,民营,500-999人,2019-09-20 14:38:17,大专,销售业务,无经验,平安普惠信息服务有限公司合肥分公司,6K-8K,西安-高新技术产业开发区,高温补贴节日福利员工旅游补充医疗保险全勤奖
中国平安金融理财规划师储备岗,合资,100-499人,2019-09-20 14:48:17,大专,销售管理,不限,中国平安人寿保险股份有限公司山西分公司山西分部,6K-8K,太原,绩效奖金弹性工作节日福利员工旅游定期团建
现场财务——按揭专员,股份制企业,20-99人,2019-09-20 00:52:25,大专,财务/审计/税务,1-3年,内蒙古华耀房地产开发有限公司,薪资面议,呼和浩特,五险一金餐补
贷后催收客服专员（内勤）,民营,500-999人,2019-09-20 14:51:29,大专,客服/售前/售后技术支持,无经验,平安普惠信息服务有限公司合肥分公司,6K-8K,西安-高新技术产业开发区,高温补贴节日福利员工旅游补充医疗保险全勤奖
销售经理,民营,20-99人,2019-09-20 14:03:33,大专,银行,1-3年,北京融城教育咨询有限公司,8K-12K,北京,五险一金年底双薪餐补定期体检员工旅游
信用卡专员双休,民营,100-499人,2019-09-20 14:32:03,大专,销售业务,1-3年,平安保险代理有限公司湖北分公司海马营业部,10K-15K,武汉,周末双休包住弹性工作出国游高温补贴
咨询顾问,民营,100-499人,2019-09-20 15:11:04,大专,销售业务,不限,平安普惠信息服务有限公司沧州迎宾大道分公司,8K-10K,沧州,五险一金定期体检
销售,民营,20-99人,2019-09-20 14:09:25,学历不限,销售业务,1-3年,流乘云(上海)信息科技有限公司西安分公司,4K-8K,北京,带薪年假
不良处置专员,民营,20-99人,2019-09-20 00:51:05,学历不限,银行,不限,福建省康鼎资产管理有限公司,5K-10K,厦门,五险一金年底双薪带薪年假绩效奖金全勤奖
电话催收专员（正式编制）,民营,500-999人,2019-09-20 14:37:56,大专,银行,无经验,平安普惠信息服务有限公司合肥分公司,6K-8K,西安-雁塔区,高温补贴节日福利员工旅游补充医疗保险全勤奖
高薪招聘销售储备干部+双休+五险一金，欢迎应届毕业生！,民营,1000-9999人,2019-09-20 14:29:44,大专,销售业务,不限,武汉摩尔龙商务信息咨询有限公司,8K-10K,武汉,五险一金年底双薪绩效奖金年终分红全勤奖
信贷客户经理,其它,20-99人,2019-09-20 00:50:36,大专,银行,不限,河南省三合创业金融服务有限公司,8K-10K,郑州,绩效奖金弹性工作周末双休
西雅诚聘专职英语教师,民营,20-99人,2019-09-20 15:11:31,大专,教育/培训,不限,株洲市西雅外国语培训学校,5K-8K,株洲,绩效奖金全勤奖包住员工旅游带薪年假
国企|售后客服 5000+双休,股份制企业,500-999人,2019-09-20 14:49:11,大专,客服/售前/售后技术支持,不限,中国人寿保险股份有限公司合肥市分公司第二营销服务部,6K-8K,合肥,五险一金年底双薪定期体检补充医疗保险员工旅游
风控专员,股份制企业,1000-9999人,2019-09-20 00:51:45,大专,证券/期货/投资管理/服务,5-10年,银江科技集团有限公司,4K-6K,杭州,五险一金餐补免费班车节日福利周末双休
高级客户经理,民营,20-99人,2019-09-20 14:03:35,大专,销售业务,不限,杭州优睿投资管理有限公司,8K-10K,杭州-西湖区,五险一金绩效奖金全勤奖带薪年假员工旅游
信贷经理,合资,10000人以上,2019-09-20 13:33:03,大专,销售管理,不限,平安普惠投资咨询有限公司沈阳南京北街分公司,10K-15K,沈阳,五险一金绩效奖金采暖补贴带薪年假定期体检
销售内勤,民营,100-499人,2019-09-20 14:24:23,大专,销售管理,1-3年,杭州森淼房地产开发有限公司,4K-6K,杭州,健身俱乐部绩效奖金餐补免费班车员工旅游
综合主管,民营,10000人以上,2019-09-20 14:45:03,大专,行政/后勤/文秘,不限,中国平安人寿保险股份有限公司湖南分公司售后督导部,10K-15K,长沙,五险一金绩效奖金弹性工作带薪年假补充医疗保险
平安普惠咨询顾问,上市公司,10000人以上,2019-09-20 14:07:04,大专,销售业务,不限,平安普惠投资咨询有限公司深圳宝安营业部,8K-16K,深圳,五险一金年底双薪绩效奖金带薪年假弹性工作
底薪4500+包住宿+五险+朝九晚六,股份制企业,1000-9999人,2019-09-20 14:37:55,大专,销售业务,不限,武汉炽火经贸有限公司,8K-10K,武汉,绩效奖金包住高温补贴节日福利全勤奖
储备区主任,合资,10000人以上,2019-09-20 14:16:13,大专,银行,5-10年,中国平安人寿保险股份有限公司浙江分公司滨江区营销服务部滨江拓展部,15K-20K,杭州,绩效奖金弹性工作带团队补充医疗保险周末双休
融资专员,合资,20-99人,2019-09-20 15:10:52,大专,证券/期货/投资管理/服务,不限,苏州工业园区智聘企业管理咨询有限公司,5K-10K,苏州,
电话销售,合资,20-99人,2019-09-20 15:11:01,学历不限,销售业务,不限,苏州工业园区智聘企业管理咨询有限公司,10K-15K,苏州,五险一金带薪年假全勤奖试用期全额
成都信贷客户经理+五险一金+周末双休,上市公司,10000人以上,2019-09-20 15:11:02,大专,销售业务,不限,平安普惠信息服务有限公司成都人民北路分公司,8K-10K,成都,五险一金年终分红绩效奖金员工旅游带薪年假
销售主管,民营,10000人以上,2019-09-20 15:11:04,大专,销售管理,不限,中国平安人寿保险股份有限公司湖北分公司售后服务部,10K-15K,武汉,绩效奖金补充医疗保险员工旅游节日福利不加班
车贷经理,股份制企业,20-99人,2019-09-20 15:02:04,学历不限,销售业务,不限,武汉金袋鼠汽车销售服务有限公司,10K-15K,武汉,五险一金交通补助通讯补助弹性工作绩效奖金
销售代表[马鞍山],民营,20-99人,2019-09-20 14:46:28,学历不限,销售业务,1-3年,安徽道勤汇金汽车销售服务有限公司,6K-10K,马鞍山,五险一金绩效奖金交通补助通讯补助员工旅游
风控专员,民营,100-499人,2019-09-20 00:52:21,大专,证券/期货/投资管理/服务,1-3年,石家庄嘉宏天安投资咨询有限公司,4K-6K,石家庄,绩效奖金交通补助餐补节日福利
诚聘销售助理 双休8000+,民营,500-999人,2019-09-20 14:50:29,学历不限,销售业务,不限,天津科澜融信资产管理有限责任公司,8K-10K,天津,周末双休五险年终分红绩效奖金补充医疗保险
高薪诚聘销售助理+双休,民营,100-499人,2019-09-20 15:09:33,学历不限,销售业务,不限,江苏鑫福源商务信息咨询有限公司,10K-15K,苏州,全勤奖绩效奖金弹性工作带薪年假五险一金
幼少儿英语教师 双流校区,民营,1000-9999人,2019-09-20 14:55:44,本科,教育/培训,不限,成都爱贝斯教育咨询有限公司,4K-6K,成都-双流区,包住弹性工作大牛带队节日福利免息房贷
