职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
电气工程师,民营,20-99人,2019-09-20 14:16:23,大专,电子/电器/半导体/仪器仪表,3-5年,苏州艾特隆精密科技有限公司,10K-15K,苏州-相城区,五险一金包吃绩效奖金加班补助年底双薪
电气工程师,外商独资,100-499人,2019-09-20 14:14:17,本科,电子/电器/半导体/仪器仪表,1-3年,科德宝宝翎衬布(南通)有限公司,4K-6K,南通,住房补贴五险一金年底双薪绩效奖金年终分红
电气调试工程师,民营,20-99人,2019-09-20 00:51:42,大专,电子/电器/半导体/仪器仪表,1年以下,江苏德尔贝电气技术有限公司,4.5K-8K,常州-金坛区,五险一金包吃包住加班补助节日福利
电气工程师,国企,100-499人,2019-09-20 14:06:29,本科,电子/电器/半导体/仪器仪表,不限,四川爱德中创建设工程有限公司,4K-8K,成都,五险一金餐补房补通讯补助采暖补贴
电气工程师（硬件）,民营,20-99人,2019-09-20 10:57:15,大专,硬件开发,1-3年,北京世冠金洋科技发展有限公司,8K-16K,北京,五险一金餐补通讯补助周末双休节日福利
电气工程师,股份制企业,100-499人,2019-09-20 14:09:31,本科,电子/电器/半导体/仪器仪表,3-5年,焦作华飞电子电器股份有限公司,3.5K-7K,焦作,每年多次调薪五险一金绩效奖金餐补带薪年假
电气工程师,民营,20-99人,2019-09-20 14:08:23,本科,电子/电器/半导体/仪器仪表,3-5年,山东东道智能科技有限公司,6K-8K,淄博,年终分红带薪年假弹性工作节日福利员工旅游
电气工程师,股份制企业,20-99人,2019-09-20 14:05:36,大专,电子/电器/半导体/仪器仪表,5-10年,北京瑞特爱能源科技股份有限公司,6K-10K,北京-大兴区,五险一金包住餐补通讯补助带薪年假
电气工程师,民营,20人以下,2019-09-20 14:05:30,大专,电子/电器/半导体/仪器仪表,1-3年,苏州华茂能源科技有限公司,5K-8.5K,苏州,五险一金绩效奖金年底双薪餐补节日福利
成套电气工程师,民营,20-99人,2019-09-20 14:05:40,本科,能源/矿产/地质勘查,3-5年,西安上普电力工程有限公司,6K-8K,西安-高新技术产业开发区,五险一金员工旅游节日福利周末双休带薪年假
电气工程师 ,民营,100-499人,2019-09-20 14:13:27,大专,电子/电器/半导体/仪器仪表,1-3年,南京灿能电力自动化股份有限公司,6K-8K,南京,五险一金绩效奖金交通补助通讯补助周末双休
养殖场设备电气工程师,股份制企业,1000-9999人,2019-09-20 14:04:03,本科,能源/矿产/地质勘查,3-5年,唐人神集团股份有限公司,8K-15K,天水-秦州区,五险一金绩效奖金包住包吃加班补助
电气工程师,民营,100-499人,2019-09-20 14:03:19,大专,电子/电器/半导体/仪器仪表,1-3年,北京长峰金鼎科技有限公司,5K-10K,保定-定兴县,五险一金绩效奖金加班补助包吃包住
电气工程师（辽宁）,合资,10000人以上,2019-09-20 14:19:01,本科,电子/电器/半导体/仪器仪表,5-10年,富力集团,8K-10K,铁岭-铁岭县,五险一金年底双薪包吃带薪年假定期体检
船舶电气（见习）工程师,不限,100-499人,2019-09-20 00:50:56,本科,机械设计/制造/维修,不限,吉宝远东海洋工程技术(武汉)有限公司,4.4K-8K,武汉,周末双休五险一金绩效奖金带薪年假加班补助
电气工程师,国企,100-499人,2019-09-20 13:46:42,本科,土木/建筑/装修/市政工程,3-5年,中建二局安装工程有限公司沈阳分公司,6K-8K,济南,包住餐补通讯补助高温补贴节日福利
电气工程师（必须有中级职称）,股份制企业,100-499人,2019-09-20 14:08:28,大专,电子/电器/半导体/仪器仪表,不限,石家庄奥祥医药工程有限公司,6K-8K,石家庄,包住包吃
电气工程师,民营,20-99人,2019-09-20 14:03:31,本科,电子/电器/半导体/仪器仪表,3-5年,湖南国鑫能源有限公司,6K-8K,长沙-天心区,绩效奖金包吃交通补助员工旅游节日福利
电气工程师,股份制企业,20人以下,2019-09-20 14:26:26,大专,电子/电器/半导体/仪器仪表,3-5年,深圳市富朋智数科技有限公司,4K-6K,深圳,五险一金年底双薪加班补助包住定期体检
plc电气工程师,不限,20人以下,2019-09-20 14:39:04,本科,电子/电器/半导体/仪器仪表,1-3年,北京立天华辰科技有限责任公司,8K-10K,北京,周末双休交通补助餐补通讯补助带薪年假
电气工程师,民营,20人以下,2019-09-20 14:16:24,大专,电子/电器/半导体/仪器仪表,1-3年,天津众智华测机械自动化设备有限公司,5K-9.9K,天津,全勤奖餐补年底双薪带薪年假五险一金
电气工程师（编程调试）,民营,100-499人,2019-09-20 13:52:15,大专,电子/电器/半导体/仪器仪表,3-5年,厦门赛恩斯自动化系统有限公司,5K-10K,厦门-翔安区,缴纳五险年终分红包住通讯补助带薪年假
电气工程师/自动化/PLC,民营,20人以下,2019-09-20 14:15:16,大专,电子/电器/半导体/仪器仪表,3-5年,青岛豪福诚机电科技有限公司,6K-10K,青岛-李沧区,五险一金绩效奖金包住餐补定期体检
电气工程师 现场电气管理,股份制企业,100-499人,2019-09-20 13:34:39,大专,土木/建筑/装修/市政工程,1-3年,中绿能(天津)能源集团有限公司,6K-11K,天津,五险一金绩效奖金餐补通讯补助员工旅游
电气工程师,国企,100-499人,2019-09-20 14:05:34,本科,电子/电器/半导体/仪器仪表,3-5年,中铁岩锋成都科技有限公司,6K-10K,成都-郫都区,五险一金交通补助餐补通讯补助带薪年假
电气工程师 五险一金,股份制企业,100-499人,2019-09-20 13:34:39,大专,电子/电器/半导体/仪器仪表,3-5年,中绿能(天津)能源集团有限公司,7K-12K,天津,五险一金绩效奖金餐补带薪年假员工旅游
电气工程师,国企,100-499人,2019-09-20 13:45:50,本科,土木/建筑/装修/市政工程,3-5年,中建二局安装工程有限公司沈阳分公司,6K-7K,葫芦岛,包住餐补通讯补助高温补贴节日福利
电气工程师,国企,100-499人,2019-09-20 13:45:04,本科,土木/建筑/装修/市政工程,3-5年,中建二局安装工程有限公司沈阳分公司,6K-8K,沧州-任丘市,包住餐补通讯补助高温补贴节日福利
电气自控工程师（工程部）,国企,100-499人,2019-09-20 00:51:58,本科,环境科学/环保,3-5年,北京北排装备产业有限公司,10K-15K,北京,五险一金带薪年假定期体检免费班车绩效奖金
资深电气工程师,民营,20-99人,2019-09-20 14:11:02,本科,电子/电器/半导体/仪器仪表,3-5年,沈阳慧远自动化设备有限公司,10K-15K,沈阳,五险一金绩效奖金带薪年假免费班车采暖补贴
驻外电气工程师（请务必附加英文简历）,外商独资,100-499人,2019-09-20 14:16:21,大专,电子/电器/半导体/仪器仪表,5-10年,广州恩吉技术顾问有限公司,15K-20K,国外,年底双薪加班补助包吃包住交通补助
电气工程师,民营,20-99人,2019-09-20 14:09:13,本科,电子/电器/半导体/仪器仪表,3-5年,沈阳慧远自动化设备有限公司,6K-8K,沈阳,五险一金绩效奖金带薪年假免费班车
电气工程师,外商独资,100-499人,2019-09-20 14:03:22,本科,电子/电器/半导体/仪器仪表,1-3年,SEW-传动设备(武汉)有限公司,6K-8K,武汉-武汉经济技术开发区,五险一金年底双薪绩效奖金交通补助通讯补助
电气工程师 电气咨询工程师 配电工程师,外商独资,20-99人,2019-09-20 13:20:02,学历不限,能源/矿产/地质勘查,不限,ETAP自动化技术(北京)有限公司,6K-8K,北京-朝阳区,节日福利周末双休五险一金交通补助餐补
电气工程师,民营,500-999人,2019-09-20 14:21:40,大专,电子/电器/半导体/仪器仪表,不限,西安凯烁电子科技有限公司,8K-10K,西安,加班补助
电气工程师,民营,不限,2019-09-20 09:37:00,中专,电子/电器/半导体/仪器仪表,1-3年,北京奥力斯特投资管理有限公司,6K-8K,北京,五险一金包吃包住交通补助周末双休
电气工程师6千招助理,民营,1000-9999人,2019-09-20 13:47:05,中专,电子/电器/半导体/仪器仪表,不限,苏州探博电子有限公司,4K-6K,苏州,五险一金年底双薪年终分红全勤奖包吃
电气工程师,不限,20人以下,2019-09-20 14:26:39,大专,生产管理/运营,1-3年,南通华研自动化科技有限公司,6K-8K,南通,全勤奖加班补助
电气工程师（智能电箱）,民营,20人以下,2019-09-20 14:26:16,本科,电子/电器/半导体/仪器仪表,3-5年,苏州花园集文化传媒有限公司,6K-8K,苏州-吴中区,五险一金绩效奖金周末双休公司重点项目创业公司
电气自控工程师,民营,20人以下,2019-09-20 00:51:44,大专,环境科学/环保,1-3年,湖州深净环境科技有限公司,5K-7K,包头-东河区,餐补带薪年假五险一金员工旅游创业公司
电气设备工程师,股份制企业,100-499人,2019-09-20 13:05:33,本科,生产管理/运营,3-5年,江苏劲威新材料有限公司,8K-10K,扬州-邗江区,五险一金餐补节日福利年终奖房补
双休+电子电气工程师助理3500+,民营,20-99人,2019-09-20 13:04:58,大专,电子/电器/半导体/仪器仪表,不限,长春市万维电子技术有限公司,4K-6K,长春-南关区,周末双休五险一金年终分红包吃包住
