职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
投融资部经理,民营,20-99人,2019-09-20 14:05:19,大专,证券/期货/投资管理/服务,1-3年,山西潞维创景建筑设计有限公司,6K-8K,长治,五险一金餐补弹性工作绩效奖金周末双休
金融二级市场投资经理,合资,500-999人,2019-09-20 09:20:30,本科,证券/期货/投资管理/服务,3-5年,北京融汇天诚投资管理有限公司,50K-70K,北京,年底双薪五险一金绩效奖金年终分红全勤奖
投资拓展经理,民营,1000-9999人,2019-09-20 14:04:09,本科,咨询/顾问/调研/数据分析,3-5年,广州实地房地产开发有限公司,20K-30K,三亚,周末双休五险一金节日福利包吃包住
平安银行/投资客户经理,股份制企业,不限,2019-09-20 14:03:32,大专,银行,不限,中国平安人寿保险股份有限公司河南分公司明月团队,8K-10K,郑州,五险一金年底双薪绩效奖金年终分红带薪年假
证券/投资客户经理,民营,20-99人,2019-09-20 14:02:14,大专,银行,不限,金华亨牛网络科技有限公司,15K-20K,杭州-余杭区,五险一金节日福利周末双休加班补助年底双薪
总经理（东港投资下属健康产业公司）,国企,100-499人,2019-09-20 14:02:33,本科,高级管理,3-5年,东港投资发展集团有限公司,15K-20K,舟山,五险一金绩效奖金带薪年假节日福利周末双休
投资经理,民营,20-99人,2019-09-20 09:08:35,硕士,证券/期货/投资管理/服务,3-5年,深圳市创东方投资有限公司,15K-20K,深圳,五险一金带薪年假员工旅游节日福利高温补贴
【明星投资顾问】销售经理 无责任底薪7k,民营,500-999人,2019-09-19 13:20:35,本科,销售业务,不限,上海丽兹行房地产经纪有限公司-SH-Y2,8K-10K,上海-闵行区,节日福利五险一金绩效奖金全勤奖带薪年假
投融资总经理,民营,20-99人,2019-09-20 08:39:01,本科,高级管理,10年以上,北京普华盛世保险经纪有限公司辽宁分公司,30K-50K,沈阳-铁西区,五险一金年底双薪绩效奖金年终分红股票期权
外汇投资经理,民营,20-99人,2019-09-20 08:42:58,大专,销售业务,不限,天津金辉时代科技有限公司,8K-15K,天津,五险一金绩效奖金房补带薪年假弹性工作
年薪30万起 高端销售经理-地产市场投资顾问,民营,500-999人,2019-09-19 11:33:16,本科,销售管理,不限,上海丽兹行房地产经纪有限公司-SH-Y2,7.5K-15K,上海-浦东新区,节日福利五险一金绩效奖金全勤奖带薪年假
投融资经理,民营,100-499人,2019-09-20 13:41:48,本科,证券/期货/投资管理/服务,3-5年,阿尔卑斯饮品有限公司,10K-15K,大连,五险一金餐补交通补助通讯补助
投融资经理（地方政府融资方向）,民营,20-99人,2019-09-20 11:24:17,本科,证券/期货/投资管理/服务,1-3年,金华英杰智能工程有限公司,6K-8K,杭州-西湖区,五险一金项目奖金绩效奖金员工旅游高温补贴
投资部经理,国企,100-499人,2019-09-20 10:14:09,硕士,证券/期货/投资管理/服务,3-5年,陕西省设备安装工程有限公司北京分公司,20K-30K,北京,五险一金周末双休餐补交通补助通讯补助
投资总监/总经理（环保能源/消费服务）——阿拉丁控股集团,股份制企业,100-499人,2019-09-20 09:18:56,本科,高级管理,5-10年,阿拉丁控股集团有限公司,30K-50K,北京,五险一金绩效奖金带薪年假股票期权
资产管理岗（投资经理）,国企,100-499人,2019-09-02 10:23:02,硕士,信托/担保/拍卖/典当,1-3年,北京中关村科技融资担保有限公司,15K-20K,北京-海淀区,周末双休补充医疗保险定期体检绩效奖金带薪年假
投资总监及高级投资经理,合资,500-999人,2019-09-19 10:32:28,本科,证券/期货/投资管理/服务,3-5年,北京融汇天诚投资管理有限公司,15K-20K,北京,
客户经理（小米雷军投资）,股份制企业,100-499人,2019-09-20 10:33:09,本科,客服/售前/售后技术支持,1-3年,和创(北京)科技股份有限公司,8K-10K,郑州,五险一金交通补助通讯补助弹性工作员工旅游
高级投资经理,合资,500-999人,2019-09-19 09:57:18,大专,证券/期货/投资管理/服务,3-5年,北京融汇天诚投资管理有限公司,20K-30K,北京,
投资拓展经理,民营,100-499人,2019-09-20 09:40:49,本科,房地产开发/经纪/中介,3-5年,泉舜集团有限公司,10K-20K,郑州-金水区,五险一金节日福利带薪年假餐补交通补助
战略投资高级经理,国企,10000人以上,2019-09-20 09:06:58,本科,证券/期货/投资管理/服务,5-10年,北大方正集团,25K-33K,北京,绩效奖金餐补通讯补助带薪年假补充医疗保险
投融资项目经理,民营,100-499人,2019-09-20 10:52:31,本科,证券/期货/投资管理/服务,3-5年,青岛欧森海事技术服务有限公司,8K-10K,青岛,五险一金绩效奖金交通补助餐补全勤奖
银行、金融、投资、理财客户经理,上市公司,不限,2019-09-20 11:50:01,大专,销售管理,不限,中国平安人寿保险股份有限公司四川分公司成功团队,8K-10K,成都,弹性工作补充医疗保险定期体检节日福利创业公司
投资策划经理（旧村改造）,合资,100-499人,2019-09-20 10:55:50,大专,房地产开发/经纪/中介,3-5年,广州市境新投资有限公司,15K-20K,广州-黄埔区,五险一金年底双薪周末双休带薪年假高温补贴
高薪诚聘团队经理/投资管理/销售管理,民营,10000人以上,2019-09-20 11:37:39,学历不限,销售管理,1-3年,汇中普惠信息咨询服务（北京）有限公司包头分公司,10K-15K,包头-昆都仑区,五险一金绩效奖金股票期权年终分红定期体检
不良资产投资经理,合资,20-99人,2019-09-19 00:50:16,本科,证券/期货/投资管理/服务,1-3年,北京朗姿韩亚资产管理有限公司,17K-22K,北京,五险一金交通补助餐补绩效奖金通讯补助
高新诚聘影视投资基金项目经理,上市公司,1000-9999人,2019-09-20 15:01:47,大专,销售管理,1-3年,北京源石创世财富资产管理有限公司,20K-30K,北京,五险一金绩效奖金免费班车节日福利不加班
投资拓展部门经理,民营,500-999人,2019-09-20 10:28:44,本科,房地产开发/经纪/中介,5-10年,青岛崂山区东盛置业有限公司,30K-50K,青岛-崂山区,五险一金绩效奖金餐补高温补贴采暖补贴
投资拓展经理,民营,500-999人,2019-09-20 10:28:44,本科,房地产开发/经纪/中介,5-10年,青岛崂山区东盛置业有限公司,15K-30K,临沂-兰山区,五险一金绩效奖金餐补高温补贴采暖补贴
投资部项目经理,股份制企业,500-999人,2019-09-20 09:00:06,本科,证券/期货/投资管理/服务,3-5年,国宏中晶集团有限公司,10K-15K,北京-海淀区,周末双休五险一金通讯补助带薪年假
投资拓展经理,民营,1000-9999人,2019-09-20 09:02:06,本科,销售业务,3-5年,颐高集团有限公司,10K-20K,杭州-西湖区,五险一金年底双薪绩效奖金餐补带薪年假
投资业务经理（股票代持回购方向）,民营,20-99人,2019-09-20 10:17:39,本科,证券/期货/投资管理/服务,3-5年,深圳赋格投资有限公司,15K-20K,深圳-南山区,节日福利带薪年假餐补交通补助五险一金
策划总监/经理-文旅项目（兴达投资）,股份制企业,1000-9999人,2019-09-20 10:02:21,本科,房地产开发/经纪/中介,5-10年,名门地产(河南)有限公司,15K-30K,郑州,五险一金年底双薪包吃房补定期体检
工程审计经理（兴达投资）,股份制企业,1000-9999人,2019-09-20 10:02:21,本科,财务/审计/税务,5-10年,名门地产(河南)有限公司,8K-15K,郑州,五险一金年底双薪包吃房补定期体检
审计经理（兴达投资）,股份制企业,1000-9999人,2019-09-20 10:02:21,本科,财务/审计/税务,5-10年,名门地产(河南)有限公司,10K-15K,郑州,五险一金年底双薪包吃房补定期体检
人事行政经理/主管（中安投资）,民营,1000-9999人,2019-09-20 10:54:21,本科,人力资源,5-10年,中安信业创业投资有限公司,12K-18K,深圳,五险一金绩效奖金带薪年假定期体检员工旅游
投融资业务经理,股份制企业,500-999人,2019-09-20 10:53:29,本科,证券/期货/投资管理/服务,3-5年,渭南市现代农业投资发展有限公司,4K-5K,渭南,
高级审计经理（兴达投资）,股份制企业,1000-9999人,2019-09-20 10:02:21,本科,财务/审计/税务,5-10年,名门地产(河南)有限公司,15K-20K,郑州,五险一金年底双薪包吃房补定期体检
投资拓展经理,民营,500-999人,2019-09-20 10:28:44,本科,房地产开发/经纪/中介,5-10年,青岛崂山区东盛置业有限公司,15K-30K,青岛,五险一金绩效奖金交通补助餐补定期体检
综合金融/保险投资理财经理,股份制企业,10000人以上,2019-09-19 14:33:54,大专,保险,1-3年,中国平安人寿保险股份有限公司深圳分公司福田分公司,15K-20K,深圳,五险一金绩效奖金通讯补助年底双薪带薪年假
投融资经理,民营,100-499人,2019-09-20 09:57:07,大专,信托/担保/拍卖/典当,1-3年,佳信海坛控股集团有限公司,6K-8K,福州-晋安区,五险一金餐补交通补助通讯补助带薪年假
资产管理部-投资经理岗,上市公司,1000-9999人,2019-09-19 14:54:50,硕士,证券/期货/投资管理/服务,1-3年,江西银行股份有限公司,薪资面议,南昌,
市场投资经理（年薪30万）,民营,1000-9999人,2019-09-20 10:01:12,本科,互联网产品/运营管理,不限,北京丽兹行房地产顾问有限公司-BJ12,10K-15K,北京,每年多次调薪绩效奖金全勤奖带薪年假六险一金
投资经理/高级经理（成本方向）,民营,100-499人,2019-09-20 11:39:21,本科,项目管理/项目协调,5-10年,旭辉集团股份有限公司,1K以下,重庆,
投资发展部经理,民营,100-499人,2019-09-20 09:32:01,本科,房地产开发/经纪/中介,5-10年,北京怡昌投资有限公司,15K-20K,东莞,五险一金绩效奖金餐补通讯补助带薪年假
投资管理项目经理,上市公司,1000-9999人,2019-09-20 09:38:36,硕士,证券/期货/投资管理/服务,1-3年,新华文轩出版传媒股份有限公司,6K-8K,成都,
金融投资销售经理,民营,20人以下,2019-09-20 07:36:01,大专,证券/期货/投资管理/服务,3-5年,哈尔滨市静禅之旅电子商务有限公司,6K-12K,哈尔滨-南岗区,
投融资项目经理（交易并购服务支持）,股份制企业,1000-9999人,2019-09-20 09:12:19,本科,咨询/顾问/调研/数据分析,不限,信永中和(北京)国际投资管理有限公司,薪资面议,北京,五险一金加班补助带薪年假定期体检试用期全额
投资拓展经理,上市公司,500-999人,2019-09-20 08:47:16,大专,项目管理/项目协调,3-5年,廊坊荣盛物业服务有限公司石家庄分公司,10K-15K,石家庄,五险一金包住餐补定期体检节日福利
长租公寓投资拓展经理,上市公司,1000-9999人,2019-09-18 15:35:38,本科,商超/酒店/娱乐管理/服务,3-5年,珠海华发实业股份有限公司,15K-23K,珠海,五险一金餐补带薪年假补充医疗保险定期体检
投资拓展主管/经理,股份制企业,100-499人,2019-09-20 08:54:14,本科,房地产开发/经纪/中介,3-5年,湖南棕榈浔龙河生态城镇发展有限公司,12K-20K,长沙,五险一金绩效奖金餐补带薪年假定期体检
投资经理（医生背景）,上市公司,100-499人,2019-09-20 14:34:05,本科,证券/期货/投资管理/服务,3-5年,江苏爱朋医疗科技股份有限公司,20K-40K,上海,14薪五险一金绩效奖金交通补助餐补
鑫苑物业总部--投资发展中心总经理,上市公司,100-499人,2019-09-20 15:09:03,大专,高级管理,5-10年,鑫苑(中国)置业有限公司,8K-12K,郑州,五险一金年底双薪通讯补助带薪年假定期体检
IR经理/投资人关系经理,上市公司,1000-9999人,2019-09-20 09:05:37,本科,高级管理,5-10年,深圳市奋达科技股份有限公司,13K-25K,深圳,五险一金绩效奖金包住全勤奖带薪年假
PPP投资经理,民营,100-499人,2019-09-19 17:14:21,本科,证券/期货/投资管理/服务,1-3年,北京七星文旅生态科技有限责任公司,12K-20K,北京-海淀区,五险一金周末双休带薪年假交通补助通讯补助
投融资经理（供应链金融）,国企,100-499人,2019-09-20 10:14:02,本科,证券/期货/投资管理/服务,5-10年,北京融界数据科技有限公司,10K-20K,北京-朝阳区,五险一金周末双休绩效奖金补充医疗保险定期体检
投资高级经理,国企,500-999人,2019-09-20 08:46:51,本科,销售业务,3-5年,北京建工环境发展有限责任公司,15K-16K,昆山,五险一金交通补助餐补通讯补助带薪年假
投资/理财服务经理,股份制企业,10000人以上,2019-09-20 08:21:41,大专,销售管理,不限,中国平安人寿保险股份有限公司兰州市第一营销服务部,8K-12K,兰州,绩效奖金员工旅游不加班周末双休
金融业务投资经理（P2P/证券/基金/信托）,合资,10000人以上,2019-09-19 21:40:01,大专,销售管理,1-3年,中意人寿保险有限公司河南省分公司,15K-20K,郑州,带薪年假补充医疗保险员工旅游节日福利不加班
票据经理 公司所属集团招聘--上海励国投资控股集团有限公司,民营,20-99人,2019-09-19 00:50:23,大专,证券/期货/投资管理/服务,1-3年,上海励国民宿酒店管理有限公司,6K-10K,上海,全勤奖节日福利五险一金绩效奖金带薪年假
理财经理/投资顾问,股份制企业,1000-9999人,2019-09-19 11:52:14,本科,证券/期货/投资管理/服务,1-3年,方正证券股份有限公司,10K-15K,深圳,五险一金补充医疗保险定期体检员工旅游带薪年假
高级投资经理,民营,500-999人,2019-09-19 16:36:28,学历不限,证券/期货/投资管理/服务,不限,宏飞(珠海)商务咨询有限公司,10K-15K,珠海,无试用期弹性工作员工旅游节日福利不加班
投资拓展副经理-苏中区域地产集团,民营,1000-9999人,2019-09-19 11:03:25,本科,房地产开发/经纪/中介,1-3年,南京红太阳房地产开发有限公司,20K-30K,南通,
投资拓展经理,上市公司,10000人以上,2019-09-20 11:33:50,本科,房地产开发/经纪/中介,5-10年,佳兆业集团控股有限公司,20K-30K,佛山-禅城区,
影视投资经理,民营,100-499人,2019-09-19 16:42:07,学历不限,销售业务,1-3年,上海祁恒投资管理有限公司,10K-15K,上海,五险一金绩效奖金员工旅游弹性工作定期团建
投资拓展经理,股份制企业,100-499人,2019-09-19 15:55:26,本科,房地产开发/经纪/中介,不限,山东星空地产集团有限公司,15K-20K,济南,五险一金绩效奖金餐补通讯补助定期体检
高级投资经理（机构业务方向）,国企,1000-9999人,2019-09-19 14:33:44,本科,证券/期货/投资管理/服务,1-3年,华福证券有限责任公司广东分公司,6K-12K,深圳,五险一金绩效奖金带薪年假定期体检通讯补助
投资顾问/客户经理,国企,1000-9999人,2019-09-19 09:13:54,本科,证券/期货/投资管理/服务,1-3年,中泰证券股份有限公司,10K-15K,青岛,五险一金绩效奖金高温补贴采暖补贴带薪年假
投融资经理,民营,20-99人,2019-09-19 09:32:25,硕士,证券/期货/投资管理/服务,3-5年,泰豪国际工程有限公司,15K-17K,北京-大兴区,五险一金餐补通讯补助交通补助带薪年假
高级投资拓展经理,民营,1000-9999人,2019-09-19 09:26:48,本科,房地产开发/经纪/中介,3-5年,卓越置业集团(青岛)有限公司,15K-20K,青岛,五险一金餐补通讯补助定期体检员工旅游
中国平安保险、银行、投资综合金融客户经理,上市公司,10000人以上,2019-09-19 17:56:01,大专,销售管理,不限,中国平安人寿保险股份有限公司湖北省直属第五支公司,15K-20K,武汉,周末双休五险一金补充医疗保险员工旅游节日福利
高级理财经理，私享投资顾问，营业部总经理,股份制企业,1000-9999人,2019-09-20 14:30:44,本科,证券/期货/投资管理/服务,1-3年,北京恒天财富投资管理有限公司,10K-15K,济南-高新区,五险一金绩效奖金交通补助带薪年假定期体检
高级投资经理,民营,20-99人,2019-09-19 17:05:32,本科,项目管理/项目协调,1-3年,中富国润投资集团有限公司,15K-30K,北京,
投资经理,民营,20-99人,2019-09-19 16:59:30,本科,证券/期货/投资管理/服务,3-5年,北京朴谷财务咨询有限公司,10K-15K,北京,五险一金补充医疗保险年底双薪带薪年假绩效奖金
投资经理,民营,20-99人,2019-09-19 16:40:12,本科,证券/期货/投资管理/服务,3-5年,北京朴谷财务咨询有限公司,10K-15K,上海-黄浦区,五险一金补充医疗保险年底双薪带薪年假绩效奖金
投资经理,民营,100-499人,2019-09-19 10:35:56,大专,证券/期货/投资管理/服务,不限,武汉信盟企业管理服务有限公司,6K-8K,武汉-东湖新技术开发区,周末双休出国游试用期全额员工旅游餐补
投资经理-青岛,民营,20-99人,2019-09-19 09:29:06,本科,证券/期货/投资管理/服务,1-3年,北京洪泰智造信息技术有限公司,8K-15K,青岛-即墨区,五险一金带薪年假定期体检员工旅游
金融投资项目经理,合资,500-999人,2019-09-19 11:08:29,本科,证券/期货/投资管理/服务,3-5年,北京融汇天诚投资管理有限公司,15K-20K,北京,五险一金绩效奖金年终分红股票期权通讯补助
投资经理（股票代持/配资）,民营,20人以下,2019-09-19 10:50:25,学历不限,销售业务,1-3年,南通志宏网络科技有限公司,30K-50K,上海-浦东新区,五险一金绩效奖金带薪年假员工旅游节日福利
投资经理,外商独资,10000人以上,2019-09-19 16:46:11,本科,销售管理,5-10年,北控城市服务投资(中国)集团有限公司,15K-20K,北京-朝阳区,五险一金绩效奖金交通补助餐补节日福利
某大型金融集团－教育行业投资经理,外商独资,20-99人,2019-09-19 15:48:30,本科,证券/期货/投资管理/服务,3-5年,上海杰倍仕企业管理咨询有限公司,30K-50K,上海,
投资经理,其它,20-99人,2019-09-19 16:12:56,大专,银行,不限,杭州惠盈投资管理有限公司,8K-10K,深圳-福田区,五险一金绩效奖金年终分红餐补交通补助
高级投资经理/销售经理（大宗交易）,民营,20-99人,2019-09-19 16:32:11,大专,证券/期货/投资管理/服务,不限,上海璟岑投资管理有限公司,5K-8K,上海,股票期权年终分红项目奖金员工旅游五险一金
某大型私募-投资经理,外商独资,20-99人,2019-09-19 15:04:56,硕士,证券/期货/投资管理/服务,不限,上海杰倍仕企业管理咨询有限公司,20K-30K,上海,五险一金年底双薪绩效奖金
某医疗投资集团- 医院投资经理,外商独资,20-99人,2019-09-19 15:05:15,本科,证券/期货/投资管理/服务,3-5年,上海杰倍仕企业管理咨询有限公司,15K-20K,上海,
投资经理,股份制企业,100-499人,2019-09-19 16:07:41,大专,证券/期货/投资管理/服务,3-5年,山东泰源股权投资基金有限公司潍坊分公司,15K-20K,潍坊,五险一金绩效奖金全勤奖带薪年假员工旅游
投资经理,股份制企业,100-499人,2019-09-19 16:49:19,大专,销售管理,3-5年,苏州首创嘉净环保科技股份有限公司,10K-15K,广州,五险一金年底双薪绩效奖金带薪年假定期体检
某央企TMT行业战略并购投资总监（高级投资经理）--上海,外商独资,20-99人,2019-09-19 15:05:15,硕士,证券/期货/投资管理/服务,5-10年,上海杰倍仕企业管理咨询有限公司,1K-30K,上海,
投资经理,股份制企业,100-499人,2019-09-19 16:49:19,大专,证券/期货/投资管理/服务,5-10年,苏州首创嘉净环保科技股份有限公司,15K-20K,苏州-工业园区,五险一金绩效奖金带薪年假员工旅游高温补贴
投资经理（地产投资并购方向）,外商独资,20-99人,2019-09-19 15:04:56,本科,证券/期货/投资管理/服务,3-5年,上海杰倍仕企业管理咨询有限公司,20K-30K,上海,五险一金年底双薪全勤奖定期体检员工旅游
投融资经理,民营,1000-9999人,2019-09-19 09:17:15,本科,证券/期货/投资管理/服务,5-10年,北京恒基伟业科技有限公司,15K-20K,北京,带薪年假五险一金交通补助餐补通讯补助
某大型国企集团－医药投资经理,外商独资,20-99人,2019-09-19 15:48:29,本科,证券/期货/投资管理/服务,3-5年,上海杰倍仕企业管理咨询有限公司,20K-30K,上海,五险一金年底双薪全勤奖定期体检员工旅游
地产南昌区域投资经理,民营,100-499人,2019-09-19 10:27:06,本科,房地产开发/经纪/中介,5-10年,南昌正荣正创置业有限公司,20K-30K,南昌-东湖区,五险一金定期体检午餐补贴子女福利带薪年假
基础设施投融资项目经理,民营,100-499人,2019-09-19 09:06:24,本科,销售管理,1-3年,南京卓远资产管理有限公司,4K-6K,成都,五险一金带薪年假绩效奖金定期体检员工旅游
高薪诚聘证券/期货/投资客户经理《银行驻点》,国企,500-999人,2019-09-19 11:18:45,本科,银行,不限,华安证券股份有限公司北京东三环中路证券营业部,6K-10K,北京,五险一金绩效奖金周末双休无试用期定期体检
某大型养老保险公司 - 固定收益投资经理、总监,外商独资,20-99人,2019-09-19 15:48:31,硕士,保险,不限,上海杰倍仕企业管理咨询有限公司,1K-2K,上海,
投资总监/经理,合资,100-499人,2019-09-20 11:24:57,硕士,证券/期货/投资管理/服务,5-10年,广州市境新投资有限公司,20K-35K,广州-天河区,周末双休五险一金年底双薪补充医疗保险高温补贴
投资经理,合资,500-999人,2019-09-19 13:38:21,本科,证券/期货/投资管理/服务,1-3年,北京融汇天诚投资管理有限公司,15K-20K,北京,
高级投资经理,合资,500-999人,2019-09-19 16:25:05,本科,证券/期货/投资管理/服务,3-5年,北京融汇天诚投资管理有限公司,15K-20K,北京,五险一金绩效奖金年终分红股票期权通讯补助
投资经理,合资,500-999人,2019-09-19 11:10:14,大专,证券/期货/投资管理/服务,不限,北京融汇天诚投资管理有限公司,15K-20K,北京,五险一金绩效奖金年终分红股票期权通讯补助
证券类私募----投资经理,民营,20人以下,2019-09-19 22:38:51,学历不限,证券/期货/投资管理/服务,不限,北京量化投资管理有限公司,6K-8K,北京,周末双休五险一金
平安诚聘银行/保险/投资理财综合客户经理,股份制企业,1000-9999人,2019-09-19 18:03:03,本科,证券/期货/投资管理/服务,不限,中国平安财产保险股份有限公司雁塔支公司,10K-15K,西安,绩效奖金补充医疗保险员工旅游节日福利周末双休
理财销售投资经理〈10K~15K〉,民营,20-99人,2019-09-19 19:46:06,大专,证券/期货/投资管理/服务,3-5年,南京安晟股权投资管理有限公司,10K-15K,南京,五险一金绩效奖金交通补助餐补通讯补助
证券投资大客户经理(J14919),民营,500-999人,2019-09-19 10:21:34,大专,证券/期货/投资管理/服务,3-5年,广州市鸿垣煊商贸有限公司,8K-10K,深圳,五险一金包住员工旅游定期团建出国游
投资拓展经理-河南,上市公司,1000-9999人,2019-09-19 11:04:44,大专,市场,3-5年,中民筑友科技产业有限公司,8K-10K,郑州,五险一金绩效奖金全勤奖交通补助餐补
投资分析经理,合资,100-499人,2019-09-20 11:24:58,本科,证券/期货/投资管理/服务,5-10年,广州市境新投资有限公司,10K-20K,广州-天河区,周末双休五险一金年底双薪补充医疗保险高温补贴
投资经理投资总监,民营,20人以下,2019-09-19 12:44:28,本科,证券/期货/投资管理/服务,5-10年,武汉玖隆致新投资管理有限公司,4K-6K,武汉,
证券经纪人/客户经理/投资理财,国企,1000-9999人,2019-09-19 09:09:35,学历不限,证券/期货/投资管理/服务,不限,招商证券股份有限公司深圳科技园高新南一道证券营业部,5K-10K,深圳-南山区,五险一金绩效奖金弹性工作员工旅游高温补贴
投资部总经理,国企,20-99人,2019-09-19 13:38:56,本科,高级管理,5-10年,中核泽农基金管理有限公司,30K-50K,北京-西城区,五险一金交通补助餐补房补带薪年假
投资拓展经理（地产）,上市公司,1000-9999人,2019-09-20 14:55:35,本科,房地产开发/经纪/中介,5-10年,香江控股,15K-20K,上海,五险一金绩效奖金餐补包住通讯补助
某上市集团总部-高级法务经理（投资方向）,外商独资,20-99人,2019-09-19 15:05:33,本科,律师/法务/合规,3-5年,上海杰倍仕企业管理咨询有限公司,20K-30K,上海,五险一金年底双薪绩效奖金员工旅游
投资经理,民营,20-99人,2019-09-19 11:33:58,本科,证券/期货/投资管理/服务,不限,温州维度投资管理有限公司,8K-15K,温州-鹿城区,五险一金年底双薪包吃带薪年假定期体检
投资经理（双休+五险一金）,民营,20-99人,2019-09-19 10:22:11,大专,证券/期货/投资管理/服务,不限,武汉伟基并购投资管理有限公司,5K-10K,武汉,周末双休五险一金交通补助通讯补助带薪年假
投资拓展经理（地产）,上市公司,1000-9999人,2019-09-20 14:55:35,本科,房地产开发/经纪/中介,5-10年,香江控股,15K-20K,北京,五险一金绩效奖金餐补包住通讯补助
投资主管/经理,外商独资,1000-9999人,2019-09-19 15:37:19,本科,证券/期货/投资管理/服务,3-5年,怡海置业集团,12.5K-25K,北京,绩效奖金餐补带薪年假节日福利五险一金
投资并购经理,合资,100-499人,2019-09-19 20:45:03,本科,证券/期货/投资管理/服务,3-5年,深圳丰晖投资控股有限公司,7K-14K,郑州-郑东新区 ,绩效奖金五险一金年终分红员工旅游节日福利
投资拓展经理（地产）,上市公司,1000-9999人,2019-09-20 14:55:35,本科,房地产开发/经纪/中介,5-10年,香江控股,15K-20K,苏州,五险一金绩效奖金餐补包住通讯补助
投资拓展经理（地产）,上市公司,1000-9999人,2019-09-20 14:55:35,本科,房地产开发/经纪/中介,5-10年,香江控股,15K-20K,武汉,五险一金绩效奖金餐补包住通讯补助
投资拓展经理,民营,500-999人,2019-09-19 09:22:22,本科,房地产开发/经纪/中介,3-5年,广东奥园县域商业综合体投资管理集团有限公司,10K-15K,衡阳,
投资拓展经理（地产）,上市公司,1000-9999人,2019-09-20 14:55:35,本科,房地产开发/经纪/中介,5-10年,香江控股,15K-20K,杭州,五险一金绩效奖金餐补包住通讯补助
中国平安贷款、投资、融资、证券经理人,股份制企业,10000人以上,2019-09-20 10:50:20,大专,财务/审计/税务,3-5年,中国平安人寿保险股份有限公司河南分公司优才总部,20K-30K,郑州,五险一金绩效奖金全勤奖员工旅游不加班
香港上市公司-投资理财经理,上市公司,500-999人,2019-09-19 16:41:30,大专,证券/期货/投资管理/服务,无经验,德誉顾问有限公司,15K-20K,深圳,周末双休五险一金弹性工作不加班节日福利
高级投资经理；投资总监,其它,20人以下,2019-09-19 11:07:52,本科,证券/期货/投资管理/服务,不限,新疆中财荃兴股权投资管理有限公司,12K-20K,北京-海淀区,五险一金周末双休项目奖金绩效奖金餐补
tmt投资经理,民营,20-99人,2019-09-19 13:19:37,硕士,证券/期货/投资管理/服务,3-5年,四川磊梅瑞斯实业有限公司,10K-15K,成都,餐补五险一金带薪年假员工旅游周末双休
国平安投资/期货/证劵/基金/综合金融销售经理,上市公司,10000人以上,2019-09-19 17:26:31,大专,销售管理,1-3年,中国平安人寿保险股份有限公司河南分公司郑州人力资源部,8K-10K,郑州,周末双休绩效奖金补充医疗保险每年多次调薪带薪年假
投资发展部经理,股份制企业,20-99人,2019-09-19 16:22:17,本科,高级管理,3-5年,青岛兴源房地产开发有限责任公司,15K-20K,青岛-市南区,五险一金节日福利交通补助包吃年终分红
平安保险+银行+投资+金融客户经理,股份制企业,10000人以上,2019-09-19 22:40:02,大专,销售管理,不限,中国平安人寿保险股份有限公司四川分公司晋升队,8K-10K,成都-成华区,绩效奖金周末双休带薪年假弹性工作补充医疗保险
投资拓展经理（地产）,上市公司,1000-9999人,2019-09-20 14:55:35,本科,房地产开发/经纪/中介,5-10年,香江控股,15K-20K,南京,五险一金绩效奖金餐补包住通讯补助
高级投资经理,合资,20-99人,2019-09-19 16:55:52,本科,证券/期货/投资管理/服务,5-10年,北京东方博海资产管理有限公司,20K-30K,北京,
中国平安 保险 银行 投资综合金融销售经理,股份制企业,10000人以上,2019-09-19 15:29:39,大专,销售管理,1-3年,中国平安人寿保险股份有限公司重庆市江北支公司营销管理部,20K-30K,重庆,绩效奖金补充医疗保险员工旅游周末双休节日福利
平安保险/银行/投资客户经理,国企,10000人以上,2019-09-19 22:50:05,大专,银行,不限,平安保险代理有限公司长沙南湖路营业部,10K-15K,长沙,周末双休补充医疗保险员工旅游节日福利不加班
中国平安证券投资客户经理,上市公司,10000人以上,2019-09-19 14:03:46,大专,保险,1-3年,中国平安人寿保险股份有限公司河南分公司优才部,8K-10K,郑州,五险一金绩效奖金全勤奖带薪年假弹性工作
投资经理（生物医药）,民营,20-99人,2019-09-19 13:19:37,硕士,证券/期货/投资管理/服务,3-5年,四川磊梅瑞斯实业有限公司,10K-15K,成都,五险一金年底双薪定期团建带薪年假定期体检
某金融上市集团-高级会计核算经理（医疗、教育产业投资方向）,外商独资,20-99人,2019-09-19 15:04:56,本科,财务/审计/税务,不限,上海杰倍仕企业管理咨询有限公司,30K-50K,上海,五险一金年底双薪绩效奖金年终分红
投资拓展经理（地产）,上市公司,1000-9999人,2019-09-20 14:55:35,本科,房地产开发/经纪/中介,5-10年,香江控股,15K-20K,合肥,五险一金绩效奖金餐补包住通讯补助
投资、信贷综合金融客户经理,上市公司,10000人以上,2019-09-19 10:54:47,大专,证券/期货/投资管理/服务,1-3年,中国平安人寿保险股份有限公司河南分公司金水区龙腾部,4K-8K,郑州,弹性工作周末双休年底双薪绩效奖金补充医疗保险
