职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
产品经理,民营,100-499人,2019-09-20 14:15:34,本科,市场,1-3年,HFP,8K-10K,广州-海珠区,五险一金年底双薪定期体检弹性工作创业公司
软件产品经理,民营,20人以下,2019-09-20 13:04:03,本科,市场,不限,浙江鸿之微信息科技有限公司,6K-9K,嘉兴,五险一金周末双休绩效奖金带薪年假弹性工作
产品经理,民营,20-99人,2019-09-20 14:09:37,本科,互联网产品/运营管理,5-10年,和越(北京)网络科技有限公司,10K-15K,北京,五险一金股票期权交通补助餐补通讯补助
产品经理,股份制企业,20-99人,2019-09-20 14:03:13,本科,互联网产品/运营管理,无经验,江苏德济医药有限公司,4K-8K,南京-建邺区,年底双薪定期体检员工旅游高温补贴节日福利
团购产品经理,民营,20人以下,2019-09-20 14:27:23,大专,销售管理,1-3年,联联科技(淮安)有限公司,6K-8K,淮安-清浦区,绩效奖金交通补助补充医疗保险签单奖励五险一金
售前工程师（产品经理）,民营,20-99人,2019-09-20 14:12:27,本科,客服/售前/售后技术支持,1-3年,北京华安网信科技有限公司,10K-15K,北京,五险一金交通补助餐补通讯补助带薪年假
产品经理,股份制企业,100-499人,2019-09-20 11:08:00,大专,客服/售前/售后技术支持,1-3年,河南凯联万亨商业管理有限公司,6K-8K,郑州-郑东新区 ,绩效奖金全勤奖交通补助餐补带薪年假
产品经理,民营,20-99人,2019-09-20 14:01:40,本科,互联网产品/运营管理,1-3年,北京盛唐宏远信息技术有限公司,8K-10K,成都,社保周末双休定期团建每年多次调薪节日福利
需求分析师/软件产品经理,民营,20-99人,2019-09-20 14:08:25,本科,项目管理/项目协调,3-5年,北京大医同盟健康管理有限责任公司,20K-40K,北京,五险一金带薪年假交通补助误餐补助
产品经理,股份制企业,100-499人,2019-09-20 11:08:00,大专,客服/售前/售后技术支持,1-3年,河南凯联万亨商业管理有限公司,6K-8K,郑州-郑东新区 ,绩效奖金全勤奖交通补助餐补带薪年假
产品经理,民营,20-99人,2019-09-20 14:01:40,本科,互联网产品/运营管理,1-3年,北京盛唐宏远信息技术有限公司,8K-10K,成都,社保周末双休定期团建每年多次调薪节日福利
需求分析师/软件产品经理,民营,20-99人,2019-09-20 14:08:25,本科,项目管理/项目协调,3-5年,北京大医同盟健康管理有限责任公司,20K-40K,北京,五险一金带薪年假交通补助误餐补助
