职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
阿里巴巴运营专员,民营,20-99人,2019-09-20 14:20:12,大专,互联网产品/运营管理,1-3年,山东海顺机械有限公司,4K-6K,济南,五险一金带薪年假员工旅游不加班周末双休
数据运营专员,民营,20-99人,2019-09-20 14:10:13,大专,互联网产品/运营管理,不限,上海至信信息科技有限公司,6K-8K,长沙,周末双休五险一金年底双薪绩效奖金带薪年假
阿里巴巴平台运营专员,民营,100-499人,2019-09-20 14:19:14,大专,互联网产品/运营管理,1-3年,河南建培实业发展有限公司,5K-6K,郑州,五险一金全勤奖餐补员工旅游节日福利
社群运营专员,民营,100-499人,2019-09-20 14:19:29,大专,互联网产品/运营管理,1-3年,海南月子帮信息服务有限公司,2K-4K,海口,五险一金带薪年假
运营专员,民营,100-499人,2019-09-20 14:18:12,大专,互联网产品/运营管理,3-5年,河北咱家健康软件科技有限公司,4K-6K,石家庄,五险一金全勤奖包住带薪年假绩效奖金
新媒体运营专员,民营,20-99人,2019-09-20 14:18:24,大专,互联网产品/运营管理,1年以下,南京极度教育咨询有限公司,4K-6K,南京,全勤奖带薪年假餐补通讯补助交通补助
商品运营专员(武汉）,股份制企业,10000人以上,2019-09-20 14:18:13,学历不限,互联网产品/运营管理,不限,北京云杉世界信息技术有限公司,4K-6K,武汉,
电商运营专员/电子商务专员,民营,20-99人,2019-09-20 14:17:36,大专,互联网产品/运营管理,1-3年,山西博粹文化传媒有限公司,4K-6K,太原,年终分红绩效奖金带薪年假股票期权
跨境电商运营专员,民营,20-99人,2019-09-20 14:17:32,大专,互联网产品/运营管理,不限,陕西丝路创蓝电子商务有限公司,3K-6K,西安-新城区,五险一金绩效奖金弹性工作全勤奖包住
新媒体运营专员,国企,100-499人,2019-09-20 14:17:35,本科,互联网产品/运营管理,1-3年,启迪之星(北京)科技企业孵化器有限公司,4K-6K,包头-昆都仑区,餐补五险一金年底双薪补充医疗保险带薪年假
亚马逊运营专员（北美站）,民营,20-99人,2019-09-20 14:17:39,大专,互联网产品/运营管理,1-3年,安徽省大臻进出口有限公司,4K-6K,合肥,绩效奖金五险出国游节日福利员工旅游
亚马逊运营专员,民营,20-99人,2019-09-20 14:17:30,大专,销售业务,1-3年,陕西金建邦工贸有限公司,6K-8K,西安,加班补助绩效奖金全勤奖年底双薪五险一金
渠道运营专员,股份制企业,100-499人,2019-09-20 14:16:23,大专,互联网产品/运营管理,1-3年,陕西集群物联网服务管理股份有限公司,2K-4K,西安-经济技术开发区,五险一金年底双薪加班补助餐补带薪年假
运营专员,国企,100-499人,2019-09-20 14:16:11,本科,互联网产品/运营管理,无经验,中国船舶工业物资华南有限公司,8K-10K,广州-海珠区,五险一金绩效奖金餐补通讯补助带薪年假
招商运营专员,股份制企业,1000-9999人,2019-09-20 14:16:17,大专,销售业务,1-3年,内蒙古兴泰置业集团有限公司,4K-6K,呼和浩特,五险一金弹性工作绩效奖金
运营专员,民营,20-99人,2019-09-20 14:16:21,中技,物流/仓储,3-5年,上海铁闵物流有限公司,5K-10K,宁波,五险一金绩效奖金节日福利带薪年假年终分红
孵化器运营专员,股份制企业,20-99人,2019-09-20 14:15:16,本科,互联网产品/运营管理,1-3年,山东舜汇智国际人才合作有限公司,4K-6K,滨州-滨城区,五险一金绩效奖金通讯补助
资源运营专员,民营,20-99人,2019-09-20 14:15:22,学历不限,销售行政/商务,不限,惠州市游而学教育科技有限公司,2K-4K,惠州,社保绩效奖金弹性工作
新媒体运营专员,其它,20-99人,2019-09-20 14:15:02,本科,互联网产品/运营管理,1-3年,大连国际人科技有限公司,4K-6K,大连,五险一金绩效奖金带薪年假节日福利定期团建
速卖通运营专员,民营,20-99人,2019-09-20 14:15:26,大专,销售业务,不限,上海沛冠实业有限公司,4K-6K,上海,
短视频运营专员,民营,20人以下,2019-09-20 14:15:35,大专,互联网产品/运营管理,不限,淄博宸曼健康科技有限公司,4K-6K,淄博,五险一金全勤奖带薪年假弹性工作员工旅游
社群运营专员,民营,20-99人,2019-09-20 14:15:22,大专,互联网产品/运营管理,不限,上海奥非德网络科技有限公司,3.5K-7K,上海,
运营专员(周末双休),民营,20-99人,2019-09-20 14:15:09,大专,互联网产品/运营管理,不限,长沙一方知识产权服务有限公司,4K-6K,长沙,五险一金全勤奖带薪年假创业公司带团队
运营专员 亚马逊运营,股份制企业,20-99人,2019-09-20 14:15:25,大专,互联网产品/运营管理,不限,青岛仁爱发制品有限公司,6K-8K,青岛,五险一金交通补助餐补全勤奖
亚马逊运营专员（外贸业务员）,股份制企业,20人以下,2019-09-20 14:14:21,大专,互联网产品/运营管理,不限,深圳阿克顿科技有限公司,6K-8K,深圳,五险一金绩效奖金年底双薪加班补助带薪年假
淘宝店运营专员,民营,20人以下,2019-09-20 14:14:34,本科,互联网产品/运营管理,1-3年,福州斯可儿贸易有限公司,3K-6K,福州,全勤奖绩效奖金餐补通讯补助弹性工作
运营专员,民营,100-499人,2019-09-20 14:13:35,大专,互联网产品/运营管理,1-3年,海南天一房地产营销策划有限公司,4K-8K,珠海-香洲区,全勤奖通讯补助节日福利年底双薪带薪年假
运营专员（2020届校招-北京）,股份制企业,1000-9999人,2019-09-20 14:13:37,本科,市场,不限,马上消费金融股份有限公司,6K-12K,北京-海淀区,五险一金年底双薪绩效奖金餐补定期体检
运营专员,民营,100-499人,2019-09-20 14:13:36,大专,互联网产品/运营管理,1-3年,海南天一房地产营销策划有限公司,4K-8K,海口-龙华区,全勤奖通讯补助节日福利年底双薪带薪年假
运营专员,外商独资,20-99人,2019-09-20 14:13:20,本科,互联网产品/运营管理,不限,云南绿华食品有限公司青岛分公司,4K-8K,青岛,五险一金年底双薪带薪年假采暖补贴通讯补助
网络运营专员/助理,股份制企业,20-99人,2019-09-20 14:13:10,本科,互联网产品/运营管理,不限,兴唐环宇(北京)科技有限公司,4K-6K,太原-小店区,餐补通讯补助弹性工作节日福利高温补贴
运营助理/专员,民营,100-499人,2019-09-20 14:19:16,本科,互联网产品/运营管理,3-5年,成都智通达世教育管理有限公司,4K-8K,成都,五险一金公司重点项目节日福利免费停车员工宿舍
招商运营专员,股份制企业,1000-9999人,2019-09-20 14:12:01,大专,销售业务,1-3年,内蒙古兴泰置业集团有限公司,4K-6K,呼和浩特,五险一金弹性工作绩效奖金
淘宝/微信运营专员/主管,民营,20人以下,2019-09-20 14:12:03,中技,互联网产品/运营管理,1-3年,南京道胜电子科技有限公司,4K-6K,南京,五险一金年底双薪绩效奖金年终分红加班补助
天猫运营专员,医院,100-499人,2019-09-20 14:12:33,大专,互联网产品/运营管理,1-3年,广东画美医疗美容医院有限公司,6K-8K,广州,五险一金加班补助带薪年假节日福利大牛带队
知识服务运营专员,民营,20-99人,2019-09-20 14:12:30,本科,互联网产品/运营管理,1-3年,北京继航智励人力资源服务有限公司,8K-10K,北京,
运营专员,上市公司,100-499人,2019-09-20 14:12:28,学历不限,互联网产品/运营管理,不限,四川晶肤医学美容医院有限公司,4K-6K,成都,五险一金全勤奖包吃定期体检员工旅游
运营专员,民营,100-499人,2019-09-20 14:12:19,大专,互联网产品/运营管理,1-3年,厦门微晟互联网科技有限公司,4K-8K,厦门,五险一金股票期权年终分红绩效奖金周末双休
运营专员,民营,20-99人,2019-09-20 14:12:39,大专,互联网产品/运营管理,1-3年,海遇(上海)软件股份公司,4K-5K,贵阳,五险一金带薪年假
计划运营专员/主管,民营,20-99人,2019-09-20 14:12:02,本科,行政/后勤/文秘,3-5年,山东富恒控股集团有限公司,6K-10K,济南,五险一金绩效奖金年终分红交通补助餐补
淘宝天猫/京东运营专员,民营,20-99人,2019-09-20 14:07:12,学历不限,互联网产品/运营管理,1-3年,北京富达彭成技术发展有限公司,10K-15K,北京,绩效奖金全勤奖带薪年假员工旅游项目奖金
销售运营专员,民营,20-99人,2019-09-20 14:11:25,学历不限,销售行政/商务,不限,烟台星晖财务管理咨询有限公司,4K-6K,烟台,五险一金交通补助加班补助房补通讯补助
全国中小学生绘画书法作品比赛赛区运营主任、运营专员、咨询师,民营,100-499人,2019-09-20 14:11:18,本科,销售业务,不限,合肥敬新成长教育科技有限公司,6K-8K,合肥,绩效奖金带薪年假出国游带团队项目奖金
跨境电商初级运营专员-日语方面,民营,20人以下,2019-09-20 14:11:38,本科,互联网产品/运营管理,不限,扬州乐爱玩具礼品有限公司,4K-8K,扬州,绩效奖金年终分红创业公司五险一金大牛带队
广告运营专员,民营,20-99人,2019-09-20 14:17:57,大专,销售行政/商务,不限,北京因未数据信息技术有限公司,4K-6K,北京,五险一金绩效奖金交通补助餐补通讯补助
市场运营专员/助理,民营,20-99人,2019-09-20 14:10:18,学历不限,市场,1-3年,河南五季信息技术有限公司,4K-8K,郑州-新郑市,创业公司五险一金包住股票期权不加班
销售运营专员,合资,100-499人,2019-09-20 14:10:16,中专,销售行政/商务,不限,石家庄正大有限公司,8K-12K,其他,包吃包住
跨境电商运营专员（有亚马逊经验者优先）,民营,20-99人,2019-09-20 14:10:12,大专,互联网产品/运营管理,不限,广州市利与旺电器有限公司,5K-10K,广州,带薪年假全勤奖交通补助绩效奖金
电商运营专员,民营,100-499人,2019-09-20 14:10:20,大专,互联网产品/运营管理,1-3年,湖南兴隆铺集团有限公司,4K-6K,长沙,五险一金节日福利带薪年假绩效奖金年终分红
社群运营专员,民营,1000-9999人,2019-09-20 14:09:12,大专,互联网产品/运营管理,不限,巴中明汇贸易有限责任公司,3K-6K,巴中,五险一金绩效奖金加班补助
内容运营专员,民营,1000-9999人,2019-09-20 14:09:27,大专,互联网产品/运营管理,无经验,巴中明汇贸易有限责任公司,3K-5K,巴中,五险一金绩效奖金加班补助
粉丝运营专员,民营,10000人以上,2019-09-20 14:09:02,大专,销售业务,1-3年,江苏隆力奇生物科技股份有限公司,6K-8K,常熟,五险一金年底双薪包住餐补带薪年假
运营专员,民营,100-499人,2019-09-20 14:09:13,本科,互联网产品/运营管理,1-3年,信华投资咨询(广州)有限公司,6K-8K,北京,
高级教学运营专员,上市公司,500-999人,2019-09-20 14:09:09,本科,教育/培训,1-3年,北京天学网教育科技股份有限公司合肥分公司,50K-70K,合肥,健身俱乐部五险一金绩效奖金带薪年假定期体检
Wayfair 电商运营专员,国企,100-499人,2019-09-20 14:09:01,大专,互联网产品/运营管理,1-3年,广东省外贸开发公司,6K-8K,广州,五险一金带薪年假定期体检补充医疗保险
新媒体运营专员/主管/经理,股份制企业,1000-9999人,2019-09-20 14:09:14,本科,互联网产品/运营管理,1-3年,马上消费金融股份有限公司,10K-15K,北京-海淀区,五险一金年底双薪绩效奖金餐补定期体检
运营专员,民营,20-99人,2019-09-20 14:08:23,本科,互联网产品/运营管理,不限,安徽盛德能源互联网研究院有限公司,2K-4K,滁州,五险一金通讯补助餐补绩效奖金
运营专员,民营,100-499人,2019-09-20 14:08:23,中专,客服/售前/售后技术支持,不限,山东喜瑞门食品有限公司,3K-4K,漯河-召陵区,全勤奖包吃包住节日福利带薪年假
运营专员（2020届校招）,民营,100-499人,2019-09-20 14:08:42,本科,互联网产品/运营管理,无经验,深圳马可孛罗科技有限公司,6K-12K,深圳-南山区,
淘宝、网络运营专员（奖金+提成+双休+餐补+工资3000起）,不限,20-99人,2019-09-20 14:08:27,学历不限,销售业务,不限,合肥衡准计量科技有限公司,3K-6K,合肥-高新区,餐补不加班弹性工作员工旅游绩效奖金
运营专员-九秀直播,民营,100-499人,2019-09-20 14:07:56,大专,互联网产品/运营管理,无经验,明日世界竞技体育发展有限公司北京分公司,5K-6K,北京,五险一金带薪年假节日福利员工旅游定期体检
产品运营专员,民营,20-99人,2019-09-20 14:07:09,大专,互联网产品/运营管理,1-3年,河北航辰电子科技有限公司,4.5K-9K,石家庄,周末双休餐补交通补助全勤奖带薪年假
网络营销运营专员,民营,20-99人,2019-09-20 14:07:14,大专,销售业务,3-5年,天津市南开区乃先得福建筑材料销售中心,4K-6K,天津-滨海新区,绩效奖金全勤奖
网络营销运营专员,民营,20-99人,2019-09-20 14:07:20,大专,销售业务,3-5年,天津市南开区乃先得福建筑材料销售中心,4K-6K,天津-南开区,绩效奖金全勤奖
外卖运营专员,民营,20人以下,2019-09-20 14:07:24,学历不限,互联网产品/运营管理,1年以下,杭州博霖餐饮管理有限责任公司,6K-8K,杭州,包吃五险一金
运营专员,民营,100-499人,2019-09-20 14:13:36,大专,互联网产品/运营管理,1-3年,海南天一房地产营销策划有限公司,4K-8K,海口-龙华区,全勤奖通讯补助节日福利年底双薪带薪年假
运营专员,民营,100-499人,2019-09-20 14:13:35,大专,互联网产品/运营管理,1-3年,海南天一房地产营销策划有限公司,4K-8K,珠海-香洲区,全勤奖通讯补助节日福利年底双薪带薪年假
运营助理/专员,民营,100-499人,2019-09-20 14:19:16,本科,互联网产品/运营管理,3-5年,成都智通达世教育管理有限公司,4K-8K,成都,五险一金公司重点项目节日福利免费停车员工宿舍
运营专员,民营,100-499人,2019-09-20 14:12:19,大专,互联网产品/运营管理,1-3年,厦门微晟互联网科技有限公司,4K-8K,厦门,五险一金股票期权年终分红绩效奖金周末双休
知识服务运营专员,民营,20-99人,2019-09-20 14:12:30,本科,互联网产品/运营管理,1-3年,北京继航智励人力资源服务有限公司,8K-10K,北京,
运营专员,上市公司,100-499人,2019-09-20 14:12:28,学历不限,互联网产品/运营管理,不限,四川晶肤医学美容医院有限公司,4K-6K,成都,五险一金全勤奖包吃定期体检员工旅游
运营专员,民营,20-99人,2019-09-20 14:12:39,大专,互联网产品/运营管理,1-3年,海遇(上海)软件股份公司,4K-5K,贵阳,五险一金带薪年假
淘宝天猫/京东运营专员,民营,20-99人,2019-09-20 14:07:12,学历不限,互联网产品/运营管理,1-3年,北京富达彭成技术发展有限公司,10K-15K,北京,绩效奖金全勤奖带薪年假员工旅游项目奖金
销售运营专员,民营,20-99人,2019-09-20 14:11:25,学历不限,销售行政/商务,不限,烟台星晖财务管理咨询有限公司,4K-6K,烟台,五险一金交通补助加班补助房补通讯补助
跨境电商初级运营专员-日语方面,民营,20人以下,2019-09-20 14:11:38,本科,互联网产品/运营管理,不限,扬州乐爱玩具礼品有限公司,4K-8K,扬州,绩效奖金年终分红创业公司五险一金大牛带队
招商运营专员,股份制企业,1000-9999人,2019-09-20 14:12:01,大专,销售业务,1-3年,内蒙古兴泰置业集团有限公司,4K-6K,呼和浩特,五险一金弹性工作绩效奖金
内容运营专员,民营,1000-9999人,2019-09-20 14:09:27,大专,互联网产品/运营管理,无经验,巴中明汇贸易有限责任公司,3K-5K,巴中,五险一金绩效奖金加班补助
新媒体运营专员/主管/经理,股份制企业,1000-9999人,2019-09-20 14:09:14,本科,互联网产品/运营管理,1-3年,马上消费金融股份有限公司,10K-15K,北京-海淀区,五险一金年底双薪绩效奖金餐补定期体检
运营专员,民营,100-499人,2019-09-20 14:09:13,本科,互联网产品/运营管理,1-3年,信华投资咨询(广州)有限公司,6K-8K,北京,
运营专员（2020届校招）,民营,100-499人,2019-09-20 14:08:42,本科,互联网产品/运营管理,无经验,深圳马可孛罗科技有限公司,6K-12K,深圳-南山区,
运营专员,民营,100-499人,2019-09-20 14:08:23,中专,客服/售前/售后技术支持,不限,山东喜瑞门食品有限公司,3K-4K,漯河-召陵区,全勤奖包吃包住节日福利带薪年假
运营专员,民营,20-99人,2019-09-20 14:08:23,本科,互联网产品/运营管理,不限,安徽盛德能源互联网研究院有限公司,2K-4K,滁州,五险一金通讯补助餐补绩效奖金
淘宝、网络运营专员（奖金+提成+双休+餐补+工资3000起）,不限,20-99人,2019-09-20 14:08:27,学历不限,销售业务,不限,合肥衡准计量科技有限公司,3K-6K,合肥-高新区,餐补不加班弹性工作员工旅游绩效奖金
网络营销运营专员,民营,20-99人,2019-09-20 14:07:14,大专,销售业务,3-5年,天津市南开区乃先得福建筑材料销售中心,4K-6K,天津-滨海新区,绩效奖金全勤奖
诚聘电商运营专员,股份制企业,20-99人,2019-09-20 14:07:16,学历不限,互联网产品/运营管理,不限,潍坊亿科网络科技有限公司,6K-8K,潍坊-奎文区,五险一金全勤奖绩效奖金通讯补助节日福利
网络营销运营专员,民营,20-99人,2019-09-20 14:07:20,大专,销售业务,3-5年,天津市南开区乃先得福建筑材料销售中心,4K-6K,天津-南开区,绩效奖金全勤奖
运营专员-九秀直播,民营,100-499人,2019-09-20 14:07:56,大专,互联网产品/运营管理,无经验,明日世界竞技体育发展有限公司北京分公司,5K-6K,北京,五险一金带薪年假节日福利员工旅游定期体检
外面运营专员,民营,20-99人,2019-09-20 14:06:09,大专,互联网产品/运营管理,1-3年,佛山市汴津钢铁有限公司,2K-4K,佛山,标准工时全勤奖包吃
新媒体运营专员,民营,20人以下,2019-09-20 14:06:16,大专,互联网产品/运营管理,1-3年,北京普兰丹特科技有限责任公司,4K-6K,北京,五险一金年底双薪餐补带薪年假周末双休
计划运营专员,民营,100-499人,2019-09-20 14:06:07,大专,房地产开发/经纪/中介,1-3年,临沂市万城置业有限公司,6K-8K,临沂,
淘宝天猫网店运营专员,民营,20-99人,2019-09-20 14:06:17,大专,互联网产品/运营管理,1-3年,福建诺贝贸易有限公司,5K-8K,福州,
微信公众号运营专员,民营,100-499人,2019-09-20 14:06:17,大专,互联网产品/运营管理,1年以下,广州市翰墨教育信息咨询服务有限公司,4K-6.5K,广州,五险一金年底双薪绩效奖金年终分红带薪年假
运营专员（base北京）,外商独资,100-499人,2019-09-20 14:06:23,本科,销售行政/商务,1-3年,科医人医疗激光设备贸易（北京）有限公司,8K-10K,北京,五险一金年底双薪带薪年假弹性工作补充医疗保险
运营专员/店长,民营,20-99人,2019-09-20 14:06:33,学历不限,互联网产品/运营管理,1-3年,黑龙江省文海图书发行有限公司,4K-6K,哈尔滨,包吃带薪年假节日福利加班补助绩效奖金
网络运营专员/助理,民营,20-99人,2019-09-20 14:06:39,大专,互联网产品/运营管理,1-3年,山西世纪天昊文化传媒有限公司,4K-6K,太原-小店区,绩效奖金员工旅游节日福利弹性工作五险一金
新媒体运营专员,其它,100-499人,2019-09-20 14:05:10,大专,互联网产品/运营管理,1-3年,武汉燃灯教育科技有限公司,4.5K-6K,武汉,节日福利周末双休绩效奖金
运营专员（业务管理）,上市公司,100-499人,2019-09-20 14:04:26,大专,互联网产品/运营管理,1-3年,广州合利宝支付科技有限公司,4K-6K,广州-天河区,五险一金餐补定期体检带薪年假通讯补助
运营专员,民营,10000人以上,2019-09-20 14:04:17,大专,市场,不限,华图教育集团,4K-6.5K,龙岩-新罗区,五险一金绩效奖金全勤奖餐补交通补助
计划运营专员,民营,100-499人,2019-09-20 14:04:42,本科,项目管理/项目协调,1-3年,福建省华荣建设集团有限公司,4K-6K,福州,14薪五险一金节日福利员工旅游年底双薪
新媒体运营专员,股份制企业,100-499人,2019-09-20 14:04:08,本科,互联网产品/运营管理,1年以下,北京同方洁净技术有限公司,6K-8K,北京-海淀区,五险一金餐补定期体检补充医疗保险周末双休
电商运营专员,民营,20-99人,2019-09-20 14:04:42,大专,互联网产品/运营管理,1-3年,东莞今正科技有限公司,4K-8K,东莞,餐补提成年终分红
运营专员,民营,20-99人,2019-09-20 14:03:37,大专,互联网产品/运营管理,1-3年,深圳卓意够信息技术有限公司,4K-8K,深圳,五险一金不加班出国游定期团建公司重点项目
机票运营专员,民营,不限,2019-09-20 14:14:33,大专,客服/售前/售后技术支持,不限,武汉轩清实业有限公司,4K-6K,武汉-江夏区,节日福利年底双薪带薪年假五险一金不加班
阿里零售通新零售市场运营专员（万盛区）,上市公司,10000人以上,2019-09-20 14:03:31,中专,销售业务,1-3年,阿里巴巴(中国)网络技术有限公司,4K-6K,重庆,创业公司多劳多得上不封顶新零售创造者绩效奖金
微电商运营专员,民营,20人以下,2019-09-20 14:03:19,大专,销售业务,3-5年,惠州市盟创智能科技有限公司,6K-8K,惠州,绩效奖金带薪年假弹性工作项目奖金节日福利
社群运营专员,民营,20-99人,2019-09-20 14:03:23,大专,互联网产品/运营管理,不限,西安野狼团广告有限公司,3K-6K,西安,全勤奖绩效奖金通讯补助节日福利定期团建
运营专员,民营,100-499人,2019-09-20 14:03:24,本科,互联网产品/运营管理,1-3年,脉山龙信息技术股份有限公司,10K-15K,上海-虹口区,五险一金周末双休节日福利定期团建绩效奖金
电商公众号运营专员,民营,1000-9999人,2019-09-20 14:03:22,大专,互联网产品/运营管理,1年以下,广州市菁妆化妆品有限公司,4K-6K,广州-天河区,节日福利周末双休五险一金绩效奖金带薪年假
商业产品运营专员—经销商事业部,民营,1000-9999人,2019-09-20 14:03:41,本科,互联网产品/运营管理,5-10年,汽车之家,20K-25K,北京-海淀区,
楼宇运营专员,民营,500-999人,2019-09-20 14:02:20,大专,物业管理,1-3年,河北汇博房地产开发有限公司保定分公司,3K-5K,保定,五险一金包吃定期体检节日福利包住
亚马逊电商运营专员,民营,20-99人,2019-09-20 14:02:23,本科,互联网产品/运营管理,1-3年,深圳市维冠智能科技有限公司,6K-10K,深圳,五险一金周末双休项目奖金包住绩效奖金
直播运营专员,民营,20人以下,2019-09-20 14:02:30,大专,互联网产品/运营管理,无经验,杭州七龙珠文化创意有限公司,4K-6K,杭州,五险一金绩效奖金餐补全勤奖带薪年假
高薪急聘京东运营专员一职,民营,500-999人,2019-09-20 14:02:34,大专,互联网产品/运营管理,1-3年,深圳市盟大网络科技有限公司,6K-10K,深圳,五险一金年底双薪包住绩效奖金加班补助
amazon销售/外贸运营专员(应届生),民营,20-99人,2019-09-20 14:02:32,大专,销售业务,无经验,深圳市嘉乐信科技有限公司,4K-6K,深圳-龙华新区,绩效奖金年底双薪五险一金周末双休带薪年假
频道运营专员,上市公司,500-999人,2019-09-20 14:02:30,大专,互联网产品/运营管理,1-3年,北京值得买科技股份有限公司,6K-8K,北京-丰台区,餐补弹性工作补充医疗保险节日福利绩效奖金
大众点评运营专员,民营,100-499人,2019-09-20 14:01:34,大专,互联网产品/运营管理,1-3年,上海驾培信息科技发展有限公司,8K-10K,上海,五险一金绩效奖金餐补带薪年假
运营专员,民营,20-99人,2019-09-20 14:01:37,大专,互联网产品/运营管理,不限,成都致学教育科技有限公司,4K-5K,成都,五险一金股票期权带薪年假弹性工作定期体检
新媒体运营专员,民营,20人以下,2019-09-20 14:01:12,大专,互联网产品/运营管理,1-3年,广州笋尖科技有限公司,6K-8K,广州-越秀区,五险一金创新企业公司重点项目大牛带队上升空间大
线上运营主管/专员,民营,20-99人,2019-09-20 14:06:03,本科,互联网产品/运营管理,3-5年,银源亚太科技有限公司,8K-10K,上海-黄浦区,五险一金不加班大牛带队带薪病假补充公积金
运营主管/专员,民营,20-99人,2019-09-20 15:02:23,学历不限,互联网产品/运营管理,3-5年,深圳市凡一国度科技有限公司,10K-15K,深圳-龙华新区,五险一金绩效奖金年终分红全勤奖包吃
运营商专员,民营,20-99人,2019-09-20 14:05:35,学历不限,电信/通信技术开发及应用,1-3年,重庆施乐事达通讯设备有限公司,4K-6K,重庆-渝中区,五险一金全勤奖员工旅游节日福利
物业运营/品质专员,民营,1000-9999人,2019-09-20 14:23:31,中专,物业管理,1-3年,郑州益满园物业管理有限公司,3K-6K,郑州-金水区,带薪年假节日福利出国游通讯补助五险一金
数据运营助理/专员,股份制企业,100-499人,2019-09-20 14:18:08,中技,互联网产品/运营管理,1-3年,上海帕兰朵纺织科技发展有限公司,4K-6K,上海,五险一金餐补带薪年假周末双休定期团建
市场专员（内容运营）,民营,100-499人,2019-09-20 14:17:33,大专,互联网产品/运营管理,1-3年,江苏未至科技股份有限公司,5K-8K,苏州-高新区,绩效奖金五险一金交通补助餐补通讯补助
新媒体运营/活动策划专员,民营,10000人以上,2019-09-20 14:01:40,大专,市场,1-3年,欧米奇西点培训(上海)有限公司,6K-8K,上海-奉贤区,五险一金餐补节日福利周末双休员工旅游
淘宝客、京东联盟、拼多多运营主管&amp;专员,民营,20-99人,2019-09-20 14:10:27,学历不限,销售业务,1-3年,河北榕树科技有限公司,6K-8K,石家庄,五险一金年底双薪绩效奖金节日福利创业公司
阿里巴巴国际运营 外贸业务员 外贸专员,民营,20人以下,2019-09-20 14:15:16,大专,采购/贸易,1-3年,西安美创贸易有限公司,4K-6K,西安,五险一金绩效奖金
运营助理专员,民营,20人以下,2019-09-20 14:21:09,大专,互联网产品/运营管理,不限,惠州市屹立信息技术有限公司,4K-6K,惠州,五险一金年底双薪带薪年假绩效奖金
社交媒体运营/SEO专员,民营,20-99人,2019-09-20 14:03:20,本科,公关/媒介,不限,深圳斯恩美科技有限公司,5K-9K,深圳,绩效奖金年终分红全勤奖员工旅游节日福利
中天燃气有限公司运营管理专员,民营,20-99人,2019-09-20 14:24:25,学历不限,能源/矿产/地质勘查,1-3年,中原创新投资控股有限公司,4K-5K,郑州,五险一金弹性工作节日福利餐补
运营助理/专员运营助理,民营,20-99人,2019-09-20 14:24:36,大专,互联网产品/运营管理,不限,韦斯盾(北京)科技有限公司,4K-6K,北京,五险一金全勤奖带薪年假定期团建每年多次调薪
运营助理/专员,民营,20人以下,2019-09-20 14:24:33,本科,互联网产品/运营管理,1年以下,深圳市中锐资讯有限公司,4.6K-8K,深圳-南山区,五险一金员工旅游周末双休
运营助理/专员,民营,20-99人,2019-09-20 14:24:23,大专,互联网产品/运营管理,不限,襄阳食记网络科技有限公司,2K-4K,襄阳,绩效奖金年终分红全勤奖定期团建节日福利
运营助理/专员,民营,不限,2019-09-20 14:18:28,学历不限,互联网产品/运营管理,不限,温州金贝生物科技有限公司,4K-6K,温州,绩效奖金加班补助全勤奖餐补带薪年假
运营助理/专员,民营,20-99人,2019-09-20 14:15:22,大专,互联网产品/运营管理,不限,北京赛福伦科技有限公司,4K-6K,北京-朝阳区,五险一金年底双薪绩效奖金定期体检
运营助理/专员,民营,100-499人,2019-09-20 14:13:25,学历不限,互联网产品/运营管理,不限,菏泽市星逸文化传媒有限公司,3K-6K,菏泽,五险弹性工作加班补助带薪年假员工旅游
电商文案策划专员 新媒体运营 微信推广专员 可培训,民营,20人以下,2019-09-20 14:23:16,中专,互联网产品/运营管理,不限,福州纤淑贸易有限公司,4K-6K,福州,五险一金全勤奖加班补助绩效奖金带薪年假
运营助理/专员,民营,不限,2019-09-20 14:06:28,大专,互联网产品/运营管理,1-3年,上海盛态食品营销有限公司,4K-6K,上海,五险一金
五险聘互联网电商运营推广专员,民营,100-499人,2019-09-20 15:02:03,大专,销售业务,1-3年,石家庄范特西信息技术有限公司,4K-6K,石家庄,创业公司绩效奖金带薪年假员工旅游节日福利
运营助理/专员,民营,20-99人,2019-09-20 14:03:15,学历不限,互联网产品/运营管理,不限,成都清韵乐器有限公司,3K-5K,成都,五险一金包吃
运营助理/专员,其它,100-499人,2019-09-20 14:01:33,大专,互联网产品/运营管理,1-3年,北京伟泽工程项目管理有限公司,2K-4K,北京,定期体检高温补贴节日福利带薪年假年底双薪
新媒体运营主管/专员,民营,500-999人,2019-09-20 14:23:17,大专,互联网产品/运营管理,3-5年,海口红妆美容管理有限公司,6K-8K,海口,五险一金带薪年假绩效奖金包吃包住
计划运营主管/专员（商丘）,民营,500-999人,2019-09-20 14:22:17,大专,互联网产品/运营管理,1-3年,同信地产集团有限公司,4K-8K,商丘-梁园区,五险一金节日福利带薪年假年底双薪周末双休
自媒体运营/市场专员,合资,20-99人,2019-09-20 14:21:38,本科,市场,1-3年,南京新知投资顾问有限公司,4K-6K,南京,五险一金绩效奖金餐补通讯补助带薪年假
品牌推广专员/市场策划/市场宣传/品牌运营,民营,20-99人,2019-09-20 14:18:15,大专,公关/媒介,不限,普雷沃阀业(上海)有限公司,4K-8K,上海-浦东新区,五险一金全勤奖交通补助餐补通讯补助
