职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
4K起淘宝/美工实习生双休,民营,20-99人,2019-09-20 14:03:28,中专,商超/酒店/娱乐管理/服务,不限,深圳市德安信息科技有限公司,2K-4K,深圳-宝安区,五险一金年底双薪绩效奖金全勤奖包住
洪楼招聘电商美工,民营,20人以下,2019-09-20 13:03:01,学历不限,艺术/设计,1-3年,济南乐美易经贸有限公司,4K-6K,济南-历城区,五险一金年终分红全勤奖带薪年假
电商美工兼客服,民营,100-499人,2019-09-20 14:07:29,本科,艺术/设计,无经验,大连星明商贸有限公司,4K-6K,大连-沙河口区,加班补助节日福利五险一金绩效奖金带薪年假
美工,民营,100-499人,2019-09-20 14:09:14,大专,艺术/设计,1年以下,浙江天创信测通信科技有限公司,5K-8K,嘉兴,全勤奖交通补助餐补带薪年假弹性工作
美工,民营,20人以下,2019-09-20 14:16:25,大专,艺术/设计,不限,福州热诚文化传播有限公司,3K-4K,福州,加班补助年终分红弹性工作14薪出国游
京东美工设计助理/双休,民营,20-99人,2019-09-20 14:03:28,中专,影视/媒体/出版/印刷,1年以下,深圳市德安信息科技有限公司,2K-4K,深圳-宝安区,五险一金年底双薪绩效奖金全勤奖包住
美工新媒体运营,民营,20人以下,2019-09-20 10:54:58,大专,互联网产品/运营管理,1-3年,石家庄学百教育科技有限公司,4K-6K,石家庄,全勤奖餐补
微信美工,民营,100-499人,2019-09-20 14:22:24,大专,软件/互联网开发/系统集成,1-3年,郑州市智众软件科技有限公司,3K-5K,郑州,五险一金绩效奖金节日福利员工旅游带薪年假
高级设计师（天猫美工/电商美工）,合资,20-99人,2019-09-20 14:10:10,大专,艺术/设计,1-3年,深圳市金域东方实业有限公司,6K-11K,深圳,五险一金绩效奖金带薪年假年底双薪
资深电商美工,民营,100-499人,2019-09-20 14:21:16,大专,软件/互联网开发/系统集成,3-5年,南京嬉皮狗宠物用品有限公司,6K-8K,南京,带薪年假节日福利绩效奖金定期团建年底双薪
二七区5k急聘天猫店美工,民营,20-99人,2019-09-20 12:09:02,大专,艺术/设计,1-3年,河南欧选电子商务有限公司,4K-6K,郑州,节日福利包住全勤奖不加班员工旅游
电商美工,民营,20-99人,2019-09-20 14:26:35,大专,艺术/设计,1-3年,义乌小东小西商贸有限公司,2K-4K,金华,股票期权年终分红绩效奖金
初级美工助理+储备双休,民营,20-99人,2019-09-20 13:53:05,中专,质量管理/安全防护,不限,深圳市云锋建筑设计咨询顾问有限公司,4.6K-6K,深圳,
高级电商美工5k-8k,民营,100-499人,2019-09-20 14:25:21,大专,艺术/设计,1-3年,福州创星互娱网络科技有限公司,5K-8K,福州-仓山区,五险一金年底双薪带薪年假员工旅游节日福利
淘宝美工,其它,20-99人,2019-09-20 14:23:17,大专,艺术/设计,1-3年,山东融城金服金融信息服务有限公司,4K-8K,青岛,五险一金年底双薪绩效奖金通讯补助带薪年假
美工（双休+五险一金）,民营,20-99人,2019-09-20 14:47:02,大专,艺术/设计,1年以下,武汉众创卓越咨询有限公司,2K-4K,武汉,周末双休绩效奖金通讯补助员工旅游节日福利
电商美工,民营,20-99人,2019-09-20 14:21:26,大专,艺术/设计,1-3年,义乌小东小西商贸有限公司,2K-4K,昆明-官渡区,股票期权年终分红绩效奖金
天猫淘宝美工,民营,20-99人,2019-09-20 11:59:14,大专,艺术/设计,1-3年,上海鱼人网络科技有限公司,5K-7K,无锡,五险绩效奖金加班补助全勤奖弹性工作
天猫美工设计师,民营,不限,2019-09-20 14:41:46,学历不限,软件/互联网开发/系统集成,1-3年,成都玉漱词商贸有限公司,3K-5K,成都,五险一金
天猫美工 5000+绩效+年终奖,民营,20-99人,2019-09-20 14:19:17,大专,艺术/设计,1-3年,合肥殷讯网络科技有限公司,6K-8K,合肥,五险一金绩效奖金带薪年假员工旅游节日福利
美工/设计,民营,20-99人,2019-09-20 14:19:29,大专,艺术/设计,1-3年,北京斯嘉丽医疗美容诊所有限公司,6K-8K,北京,五险一金带薪年假包住餐补
美工,民营,20人以下,2019-09-20 14:19:30,大专,艺术/设计,不限,石家庄善慧企业管理咨询有限公司,3K-5K,石家庄,全勤奖交通补助餐补员工旅游节日福利
淘宝美工,股份制企业,20-99人,2019-09-20 13:00:49,大专,艺术/设计,1-3年,芜湖市大橘网络科技服务有限责任公司,3K-6K,芜湖,全勤奖加班补助带薪年假节日福利餐补
电商美工,民营,20-99人,2019-09-20 14:16:18,大专,艺术/设计,3-5年,深圳市鑫润恒科技有限公司,6K-8K,广州-白云区,创业公司每年多次调薪五险一金带薪年假弹性工作
平面设计师美工,民营,20-99人,2019-09-20 14:14:41,大专,互联网产品/运营管理,1-3年,云南唯甘食品有限公司,4K-6K,昆明,五险一金项目奖金绩效奖金年终分红通讯补助
美工设计,民营,20人以下,2019-09-20 14:14:32,大专,艺术/设计,1-3年,深圳市银尔达电子有限公司,4K-6K,深圳,五险一金年底双薪节日福利
电商美工,民营,100-499人,2019-09-20 11:09:28,大专,艺术/设计,3-5年,深圳美推网络科技有限公司,6K-8K,深圳,五险一金年底双薪绩效奖金全勤奖带薪年假
美工,股份制企业,20人以下,2019-09-20 13:47:01,大专,艺术/设计,1-3年,石家庄一舍间企业形象策划有限公司,2K-4K,石家庄,五险一金绩效奖金补充医疗保险不加班全勤奖
美工,民营,20-99人,2019-09-20 13:50:28,大专,艺术/设计,1-3年,苏州工业园区苏茶网络科技有限公司,4.5K-6K,苏州,餐补带薪年假免费停车绩效奖金五险一金
美工设计,合资,100-499人,2019-09-20 14:10:33,大专,艺术/设计,1-3年,上海美本机电有限公司,5K-8K,上海,周末双休五险一金绩效奖金全勤奖节日福利
美工设计,民营,20-99人,2019-09-20 14:10:17,本科,艺术/设计,3-5年,湖南白堕酒业有限公司,5K-7K,长沙,五险一金年底双薪绩效奖金股票期权不加班
淘宝美工,民营,20人以下,2019-09-20 14:09:18,大专,艺术/设计,1-3年,福州伊美家居有限公司,3K-5K,福州,交通补助节日福利
淘宝/美工实习生双休,民营,20-99人,2019-09-20 14:03:28,中专,烹饪/料理/食品研发,不限,深圳市德安信息科技有限公司,2K-4K,深圳-宝安区,五险一金年底双薪绩效奖金全勤奖包住
网站美工,股份制企业,500-999人,2019-09-20 14:08:18,大专,艺术/设计,1-3年,吉林省宸泰医药生物科技有限公司,4K-6K,长春,五险一金年终分红
电商美工/设计,民营,20-99人,2019-09-20 14:21:37,大专,艺术/设计,1-3年,广州娜年科技有限公司,8K-12K,佛山,绩效奖金年底双薪加班补助包住带薪年假
设计美工,民营,100-499人,2019-09-20 14:23:17,大专,艺术/设计,1-3年,西安尚礼网络科技有限公司,4K-6K,西安-雁塔区,无试用期每年多次调薪五险一金绩效奖金加班补助
淘宝美工,不限,20-99人,2019-09-20 14:07:27,学历不限,艺术/设计,不限,潮州市炬榕密胺制品有限公司,2K-4K,潮州,全勤奖节日福利
美工设计,民营,20人以下,2019-09-20 14:06:20,学历不限,艺术/设计,1-3年,广州市鼎华商贸有限公司,3.5K-5K,广州-番禺区,绩效奖金节日福利
淘宝美工,民营,不限,2019-09-20 13:33:06,学历不限,软件/互联网开发/系统集成,1-3年,广州雅莱斯贸易有限公司,6K-8K,广州,绩效奖金
美工设计,民营,1000-9999人,2019-09-20 14:24:32,大专,艺术/设计,1-3年,西安桃源假日酒店有限公司,3K-5K,西安,加班补助全勤奖包吃包住带薪年假
美工编辑,外商独资,1000-9999人,2019-09-20 14:10:13,大专,艺术/设计,不限,常熟精元电脑有限公司,3.5K-4.5K,常熟,五险一金节日福利员工旅游
美工,民营,100-499人,2019-09-20 14:48:02,中专,艺术/设计,1-3年,深圳市晨亮光电科技有限公司,6K-8K,深圳,五险一金年底双薪包住
网页设计美工,民营,100-499人,2019-09-20 14:03:13,大专,软件/互联网开发/系统集成,1-3年,北京中企开元登记注册代理事务所,6K-8K,北京,绩效奖金全勤奖交通补助通讯补助带薪年假
美工设计,民营,20-99人,2019-09-20 14:02:20,本科,艺术/设计,1-3年,中邦财富股权投资基金管理(北京)有限公司,8K-10K,北京,周末双休加班补助带薪年假节日福利员工旅游
美工、平面设计,民营,20-99人,2019-09-20 13:12:37,大专,艺术/设计,不限,天津市新战线教育信息咨询有限责任公司,2K-4K,天津,五险一金节日福利
美工 网站美工设计师,民营,20-99人,2019-09-20 14:15:36,大专,软件/互联网开发/系统集成,不限,西安欧盈科电子商务有限公司,4K-6K,西安,五险一金绩效奖金全勤奖
美工设计,民营,20-99人,2019-09-20 14:02:20,本科,艺术/设计,1-3年,中邦财富股权投资基金管理(北京)有限公司,8K-10K,北京,周末双休加班补助带薪年假节日福利员工旅游
美工、平面设计,民营,20-99人,2019-09-20 13:12:37,大专,艺术/设计,不限,天津市新战线教育信息咨询有限责任公司,2K-4K,天津,五险一金节日福利
美工 网站美工设计师,民营,20-99人,2019-09-20 14:15:36,大专,软件/互联网开发/系统集成,不限,西安欧盈科电子商务有限公司,4K-6K,西安,五险一金绩效奖金全勤奖
淘宝美工,民营,20-99人,2019-09-20 14:26:18,大专,艺术/设计,不限,西安集购客电子商务有限公司,3K-5K,西安-未央区,绩效奖金年终分红通讯补助弹性工作不加班
美工,股份制企业,20-99人,2019-09-20 10:35:25,大专,艺术/设计,1-3年,武汉云在物联科技有限公司,3K-4.5K,武汉,每年多次调薪全勤奖带薪年假节日福利员工旅游
美工设计,外商独资,20人以下,2019-09-20 11:19:00,大专,艺术/设计,1-3年,杭州弘腾贸易有限公司,10K-15K,杭州-上城区,五险一金定期团建加班补助工作居住证节日福利
电商美工设计,民营,100-499人,2019-09-20 13:54:16,大专,软件/互联网开发/系统集成,不限,美宁(厦门)信息科技有限公司,3K-5K,厦门,五险一金年底双薪绩效奖金每年多次调薪全勤奖
平面设计师/美工,民营,20人以下,2019-09-20 14:02:49,本科,艺术/设计,无经验,上海乐午贸易有限公司,5K-7K,上海,五险一金带薪年假周末双休定期团建绩效奖金
美工设计,民营,20-99人,2019-09-20 14:22:24,中专,艺术/设计,1年以下,佛山市初心家居有限公司,5K-8K,佛山,包吃全勤奖
美工设计,民营,500-999人,2019-09-20 14:06:18,本科,艺术/设计,不限,上海翔牛食品科技有限公司,6K-8K,上海-普陀区,五险一金绩效奖金带薪年假员工旅游不加班
淘宝美工6K+,民营,20-99人,2019-09-20 14:20:41,中专,艺术/设计,1-3年,上海祈立国际贸易有限公司,6K-8K,上海,年底双薪包吃包住绩效奖金
美工-管城区,民营,100-499人,2019-09-20 11:32:30,大专,艺术/设计,1-3年,安徽岳家老铺大药房连锁有限公司郑州分公司,4K-6K,郑州-管城区,全勤奖员工旅游节日福利绩效奖金带薪年假
美工,民营,20-99人,2019-09-20 13:56:03,大专,艺术/设计,1-3年,成都臻贝电子商务有限公司,3K-4.5K,成都,五险一金带薪年假包住节日福利高温补贴
美工设计,民营,20-99人,2019-09-20 10:33:26,大专,艺术/设计,1-3年,福州信诚丹盛电子商务有限公司,4K-6K,福州,全勤奖出国游员工旅游带薪年假生日福利
美工设计,民营,100-499人,2019-09-20 14:20:32,大专,艺术/设计,1-3年,茉丽尔(福建)实业集团有限公司,4K-6K,福州,五险一金交通补助餐补通讯补助带薪年假
淘宝美工,民营,20-99人,2019-09-20 14:05:05,大专,艺术/设计,3-5年,广州海豚制帽有限公司义乌分公司,4K-6K,金华,绩效奖金年终分红餐补房补
电商美工,民营,100-499人,2019-09-20 13:33:03,大专,软件/互联网开发/系统集成,1-3年,深圳乐服通讯技术服务有限公司,5K-7K,深圳-福田区,五险一金绩效奖金全勤奖带薪年假高温补贴
电商美工/淘宝美工/天猫美工,民营,20-99人,2019-09-20 14:31:01,大专,艺术/设计,1-3年,成都十六巷科技有限公司,4K-6K,成都-武侯区,餐补带薪年假弹性工作节日福利全勤奖
电商美工,民营,20-99人,2019-09-20 14:12:11,大专,软件/互联网开发/系统集成,1年以下,广州市浩康化妆品有限公司,4K-6K,广州-白云区,员工旅游全勤奖五险一金
美工设计（富阳区）,民营,20-99人,2019-09-20 13:15:01,大专,艺术/设计,1-3年,杭州环瑀网络科技有限公司,6K-8K,杭州-富阳区,五险一金带薪年假全勤奖节日福利定期团建
美工,民营,20-99人,2019-09-20 12:18:02,学历不限,艺术/设计,1-3年,山东恒美电子科技有限公司,3K-5K,潍坊,周末双休节日福利不加班8小时工作水果零食
美工策划,股份制企业,20-99人,2019-09-20 10:14:03,大专,广告/会展,1-3年,无锡臻工装饰工程有限公司,4K-6K,无锡,五险一金带薪年假员工旅游弹性工作节日福利
电商美工,股份制企业,1000-9999人,2019-09-20 13:33:06,大专,艺术/设计,1-3年,上海紫燕食品有限公司,6K-9K,上海,五险一金年终奖金包吃包住定期体检
淘宝美工,民营,20-99人,2019-09-20 14:47:02,大专,艺术/设计,1-3年,佛山市中兑电子商务有限公司,5K-8K,佛山,餐补绩效奖金员工旅游户外拓展年终奖
美工设计,民营,100-499人,2019-09-20 12:02:02,本科,艺术/设计,3-5年,湖南新航在线教育科技有限公司,6K-8K,长沙,五险一金全勤奖每年多次调薪周末双休公司重点项目
平面设计师-美工（电商公司）,不限,20-99人,2019-09-20 14:30:23,中专,艺术/设计,1-3年,莆田市热带雨林服饰有限公司,4.5K-9K,莆田,餐补包住弹性工作全勤奖绩效奖金
电商美工设计,民营,100-499人,2019-09-20 14:47:22,大专,艺术/设计,1-3年,北京运良顺达贸易有限公司,6K-8K,北京,五险一金年终分红包吃带薪年假节日福利
天猫美工,民营,20-99人,2019-09-20 14:12:11,中专,艺术/设计,1-3年,深圳市皇影电子科技有限公司,6K-8K,深圳-宝安区,
美工/美工设计（电商）,民营,20-99人,2019-09-20 14:12:19,大专,艺术/设计,1-3年,三中(广州)贸易有限公司,4K-6K,广州,周末双休餐补全勤奖补充医疗保险节日福利
美工设计,其它,20人以下,2019-09-20 13:34:03,大专,艺术/设计,不限,四川海外旅游有限责任公司,3K-6K,成都,
电商美工助理,民营,20-99人,2019-09-20 14:03:07,大专,艺术/设计,1-3年,澳淘(上海)电子商务有限公司,6K-7K,上海,五险一金年底双薪
电商美工/设计师/淘宝美工/视觉设计,股份制企业,20-99人,2019-09-20 14:45:02,大专,艺术/设计,1-3年,杭州江虎贸易有限公司,5K-8K,杭州,绩效奖金五险一金员工旅游年底双薪
高薪招聘天猫、淘宝、京东美工,民营,20-99人,2019-09-20 14:12:28,大专,艺术/设计,不限,洛阳莱顺轩商贸有限公司,4K-6K,洛阳,
美工设计,民营,20-99人,2019-09-20 14:46:01,学历不限,艺术/设计,3-5年,深圳市阿尔卫科技有限公司,6K-8K,深圳,全勤奖包住年终分红定期团建节日福利
淘宝美工兼运营,民营,20-99人,2019-09-20 11:04:49,大专,互联网产品/运营管理,1-3年,广州市厨房大佬餐饮管理服务有限公司,5K-7K,广州-白云区,绩效奖金加班补助全勤奖房补包吃
美工,民营,1000-9999人,2019-09-20 11:43:10,大专,艺术/设计,不限,合肥格美电器有限责任公司,4K-6K,合肥-长丰县,免费班车绩效奖金餐补年终分红无试用期
美工,其它,20-99人,2019-09-20 14:21:18,学历不限,艺术/设计,3-5年,江苏拓佳文化传媒有限公司,4K-6K,南京,周末双休五险一金全勤奖不加班节日福利
淘宝美工设计,民营,20人以下,2019-09-20 14:14:05,大专,艺术/设计,1-3年,青岛韩山网络科技有限公司,4.3K-5K,青岛-崂山区,五险一金加班补助周末双休不加班带薪年假
美工 3D渲染 摄影 动画制作 精修图 包装设计师,民营,20-99人,2019-09-20 14:27:09,学历不限,软件/互联网开发/系统集成,1-3年,深圳市迈诺腾飞科技有限公司,6K-11K,深圳-南山区,五险一金绩效奖金全勤奖带薪年假弹性工作
淘宝美工天猫美工,合资,100-499人,2019-09-20 10:33:23,中专,艺术/设计,1年以下,江苏英吉润滑科技有限公司,5K-6K,昆山,年底双薪全勤奖通讯补助带薪年假节日福利
美工（主设）,民营,100-499人,2019-09-20 14:07:26,大专,艺术/设计,3-5年,杭州麦爽食品有限公司,8K-11K,杭州,高温补贴五险定期团建节日福利通讯补助
平面美工设计实习生,民营,20-99人,2019-09-20 14:03:28,中专,商超/酒店/娱乐管理/服务,不限,深圳市德安信息科技有限公司,2K-4K,深圳-宝安区,五险一金年底双薪绩效奖金全勤奖包住
美工,股份制企业,20-99人,2019-09-20 14:11:37,学历不限,艺术/设计,1-3年,深圳市佳佳乐纸业有限公司,6K-8K,深圳,五险一金绩效奖金员工旅游节日福利带薪年假
UI设计助理美工,民营,20-99人,2019-09-20 14:16:26,学历不限,软件/互联网开发/系统集成,不限,武汉智海维动信息科技有限公司,4K-6K,贵阳-南明区,五险一金年底双薪绩效奖金周末双休弹性工作
淘宝网店运营/美工/客服/实习,民营,20-99人,2019-09-20 12:03:39,学历不限,客服/售前/售后技术支持,不限,深圳市小旭科技有限公司,2K-4K,惠州-惠城区,
淘宝美工,民营,20人以下,2019-09-20 14:52:41,大专,艺术/设计,1-3年,济南聚盛和网络科技有限公司,3K-5K,济南,周末双休五险节日福利定期团建
淘宝美工电商设计,民营,100-499人,2019-09-20 14:26:35,大专,软件/互联网开发/系统集成,1-3年,西安真之味食品有限公司,4K-6K,西安-长安区,绩效奖金包吃包住补充医疗保险节日福利
美工,民营,20人以下,2019-09-20 14:06:04,中专,软件/互联网开发/系统集成,1年以下,哈尔滨杰络科技发展有限公司,2K-4K,哈尔滨,
美工,民营,100-499人,2019-09-20 13:43:03,学历不限,艺术/设计,1-3年,深圳市志航汽车电子有限公司,4K-6K,深圳,
诚招淘宝/天猫美工--高薪,民营,20人以下,2019-09-20 14:23:32,学历不限,艺术/设计,1-3年,广州皓源服饰有限公司,5K-8K,广州-南沙区,求贤若渴绩效奖金年终分红全勤奖餐补
电商美工,民营,20-99人,2019-09-20 14:10:24,学历不限,艺术/设计,1-3年,南京创想乐园玩具有限公司,4K-6K,南京,五险一金年底双薪绩效奖金年终分红全勤奖
天猫国际进口产品美工设计,民营,100-499人,2019-09-20 14:04:54,大专,艺术/设计,1-3年,天津市森淼进出口有限公司,6K-8K,天津-南开区,五险一金年底双薪绩效奖金年终分红全勤奖
美术 美工,民营,20人以下,2019-09-20 12:06:02,大专,艺术/设计,1-3年,河北艾乃欧科技有限公司,2.5K-4K,石家庄,全勤奖节日福利员工旅游周末双休定期体检
淘宝美工,民营,不限,2019-09-20 11:08:50,学历不限,艺术/设计,不限,广州蓝途服装有限责任公司,4K-6K,广州-增城区,餐补全勤奖年底双薪
平面设计/天猫淘宝京东/美工/网店平面设计,民营,20-99人,2019-09-20 14:18:09,大专,艺术/设计,不限,成都英百瑞诚科技有限公司,3.5K-5.5K,成都,五险一金绩效奖金全勤奖餐补定期体检
美工设计,民营,20-99人,2019-09-20 14:01:17,大专,艺术/设计,1-3年,福州莱斯特塑料焊接科技有限公司,4K-6K,福州,五险一金年底双薪全勤奖带薪年假年终分红
美工助理（有平面设计经验即可）,其它,20-99人,2019-09-20 13:51:59,中技,艺术/设计,不限,福州仕彩商贸有限公司,3K-4.5K,福州,年底双薪绩效奖金加班补助全勤奖带薪年假
平面设计/美工助理（应届毕业生优先）,民营,20人以下,2019-09-20 11:59:09,学历不限,艺术/设计,不限,苏州优乐萌宠物用品有限公司,3K-5K,苏州,绩效奖金年终分红年底双薪节日福利员工旅游
用户界面（UI）设计，网页设计/制作/美工,民营,20人以下,2019-09-20 14:05:29,大专,软件/互联网开发/系统集成,1-3年,济南东河源电子科技有限公司,4K-6K,济南,员工旅游周末双休不加班节日福利
美工+双休+五险,民营,100-499人,2019-09-20 14:01:26,中专,软件/互联网开发/系统集成,1-3年,上海悦德实业有限公司昆山分公司,4K-6K,昆山,全勤奖五险周末双休工龄工资节日福利
平面美工,民营,100-499人,2019-09-20 14:48:37,大专,影视/媒体/出版/印刷,不限,北京金橙子科技股份有限公司,5K-7K,北京-顺义区,五险一金年底双薪绩效奖金加班补助带薪年假
平面设计/电商美工,民营,20-99人,2019-09-20 12:39:02,大专,艺术/设计,不限,青岛馨耀发制品有限公司,4K-8K,青岛,五险一金绩效奖金带薪年假全勤奖定期团建
天猫美工 京东美工,民营,20-99人,2019-09-20 14:13:13,学历不限,艺术/设计,1-3年,无锡华歌科技有限公司,4K-7K,无锡-锡山区,五险一金包吃包住弹性工作节日福利
淘宝美工,合资,20人以下,2019-09-20 13:40:02,大专,软件/互联网开发/系统集成,1-3年,河南省华之汇商贸有限公司,4K-6K,郑州-中原区,
互联网美工,民营,20-99人,2019-09-20 13:12:02,大专,软件/互联网开发/系统集成,1-3年,山东弘毅节能服务有限公司,4K-6K,济南,五险一金绩效奖金交通补助餐补通讯补助
美工设计师,民营,20-99人,2019-09-20 14:17:22,大专,软件/互联网开发/系统集成,不限,深圳鑫卓尔科技有限公司,6K-8K,深圳-龙华新区,五险一金年底双薪绩效奖金包住
网站美工/网页设计,民营,20-99人,2019-09-20 14:29:57,大专,互联网产品/运营管理,1-3年,无锡市时盛激光科技有限公司,3K-5K,无锡,周末双休五险一金加班补助全勤奖带薪年假
淘宝美工，设计师,民营,20-99人,2019-09-20 13:48:04,大专,艺术/设计,3-5年,芙之蓝贸易(上海)有限公司,4K-8K,临沂-罗庄区,五险一金年底双薪绩效奖金年终分红带薪年假
亚马逊速卖通美工,民营,20人以下,2019-09-20 11:14:11,大专,艺术/设计,不限,深圳市敏石电子科技有限公司,4K-6K,深圳-福田区,五险一金年底双薪加班补助全勤奖弹性工作
电商设计师（美工）,民营,20-99人,2019-09-20 14:05:18,大专,软件/互联网开发/系统集成,1-3年,深圳市宏图洋展通讯有限公司,6K-8K,深圳-龙华新区,每年多次调薪节日福利员工旅游绩效奖金带薪年假
美工,不限,100-499人,2019-09-20 14:06:39,中专,艺术/设计,1-3年,佛山市陆冠家具有限公司,6K-8K,佛山,住房补贴全勤奖带薪年假员工旅游包吃
美工,民营,100-499人,2019-09-20 14:14:44,大专,艺术/设计,1-3年,湖南擎谱商业投资管理有限公司,4K-6K,长沙,年底双薪节日福利年终分红公司重点项目定期体检
电商美工,民营,100-499人,2019-09-20 12:05:01,中专,软件/互联网开发/系统集成,1-3年,泉州市京猫电子商务有限公司,3.5K-6.5K,泉州-石狮市,房补月休4天弹性工作定期团建项目奖金
淘宝美工,合资,20-99人,2019-09-20 14:20:38,大专,软件/互联网开发/系统集成,3-5年,成都峨眉雪芽电子商务有限公司,3.5K-7K,成都,五险一金周末双休年底双薪定期体检带薪年假
美工,民营,20-99人,2019-09-20 14:46:20,学历不限,艺术/设计,不限,南京托马斯旅行社有限公司,4K-6K,南京,周末双休包住员工旅游节日福利
美工,民营,20-99人,2019-09-20 14:18:34,大专,软件/互联网开发/系统集成,1-3年,元氏县轩鑫农业生态园有限公司,4K-6K,石家庄-元氏县,绩效奖金全勤奖通讯补助弹性工作节日福利
美工设计（可兼职）,民营,20-99人,2019-09-20 14:53:31,大专,软件/互联网开发/系统集成,1-3年,中商合六(珠海)进出口贸易有限公司,6K-9K,北京,五险一金年底双薪餐补带薪年假
美工,民营,20-99人,2019-09-20 14:27:05,大专,艺术/设计,不限,苏州屋俪网络科技有限公司,4K-6K,苏州,五险一金年底双薪带薪年假节日福利
淘宝京东美工设计,民营,100-499人,2019-09-20 13:01:31,学历不限,艺术/设计,1-3年,南京祥瑞德电器科技有限公司,5K-8K,南京,带薪年假节日福利买五险绩效奖金
电商美工,民营,100-499人,2019-09-20 14:25:19,大专,艺术/设计,1-3年,深圳市田田家园家具有限公司,4K-6K,深圳,住房补贴五险一金绩效奖金全勤奖包吃
电商图片美工,外商独资,20-99人,2019-09-20 14:19:18,学历不限,艺术/设计,不限,宁波翱诺国际贸易有限公司,4K-6K,宁波-鄞州区,五险一金绩效奖金全勤奖带薪年假每年多次调薪
淘宝天猫电商平面设计美工,民营,20人以下,2019-09-20 14:20:03,大专,艺术/设计,1-3年,广州炫衫服装有限公司,4K-8K,广州,创业公司绩效奖金员工旅游节日福利弹性工作
淘宝美工/1688/网页设计,民营,100-499人,2019-09-20 13:33:44,学历不限,软件/互联网开发/系统集成,不限,柘城县鸿祥超硬材料有限公司郑州办事处,2K-4K,郑州,五险一金包住带薪年假员工旅游
美工修图+ps（有人带）,民营,100-499人,2019-09-20 13:33:58,大专,艺术/设计,1年以下,重庆斯维奇文化传播有限公司,2.8K-5.6K,重庆,五险一金年底双薪周末双休员工旅游全勤奖
网店美工,民营,100-499人,2019-09-20 14:10:24,大专,艺术/设计,1-3年,杭州正泰输配电设备有限公司,6K-12K,杭州,五险一金绩效奖金全勤奖带薪年假节日福利
急聘美工设计,民营,20-99人,2019-09-20 12:38:03,学历不限,软件/互联网开发/系统集成,1-3年,深圳市天吉星电子科技有限公司,5K-7K,深圳,五险一金房补餐补加班补助节日福利
美工,民营,20-99人,2019-09-20 14:16:13,大专,艺术/设计,1-3年,浙江满妃生物科技有限公司,6K-8K,杭州,五险一金带薪年假
摄影师/电商摄影/产品摄影/摄影美工,民营,100-499人,2019-09-20 14:26:13,大专,影视/媒体/出版/印刷,1-3年,福建新时颖电子商务有限公司,4K-6K,泉州-丰泽区,年度调薪员工旅游带薪年假节日福利14薪
UI设计/平面设计/美工/界面设计,民营,20-99人,2019-09-20 14:17:03,大专,艺术/设计,1-3年,江苏森蝶环保科技有限公司,4K-6K,南京-鼓楼区,五险一金加班补助交通补助餐补
店铺美工设计,民营,20-99人,2019-09-20 14:07:20,大专,艺术/设计,1-3年,上海青格花木花草有限公司,3K-5K,临沂-兰山区,
淘宝、天猫美工,民营,20-99人,2019-09-20 14:04:20,大专,艺术/设计,1-3年,长春市天禾巨业商贸有限公司,2K-4K,长春,加班补助包吃节日福利
市场部美工设计专员,上市公司,100-499人,2019-09-20 14:03:27,大专,市场,3-5年,北京空中嗨翻体育发展有限公司,6K-7K,常州-钟楼区,五险一金餐补包住绩效奖金带薪年假
亚马逊美工设计,民营,20-99人,2019-09-20 14:42:40,大专,艺术/设计,1-3年,深圳市智慧眼国际贸易有限公司,6K-8K,深圳-龙华新区,
摄影美工,民营,20-99人,2019-09-20 14:03:14,中专,艺术/设计,1-3年,防城港市防城区一洋饲料有限公司,8K-10K,防城港,包住包吃五险一金绩效奖金
高级天猫美工,民营,20-99人,2019-09-20 14:02:37,本科,艺术/设计,1-3年,济南美梦缘文化传播有限公司,6K-8K,济南,带薪年假五险每年多次调薪项目奖金
高薪招聘天猫、淘宝、京东美工,民营,20-99人,2019-09-20 14:09:30,大专,艺术/设计,不限,洛阳莱顺轩商贸有限公司,4K-6K,洛阳-洛龙区,
美工设计师,民营,不限,2019-09-20 14:50:03,中专,艺术/设计,1-3年,广州智造未来教育科技有限公司,6K-8K,广州,全勤奖节日福利单双休五险一金
电商淘宝美工5K包住坐班 ,民营,20-99人,2019-09-20 10:08:02,学历不限,其他,不限,北京新丽美妆商贸有限公司,3.5K-6K,北京,
美工,外商独资,20-99人,2019-09-20 14:23:21,大专,软件/互联网开发/系统集成,不限,"SOGO BUSINESS PLATFORM CO.,LIMITED沈阳办事处",2K-4K,沈阳,加班补助餐补五险一金
美工/设计助理/实习设计,不限,20人以下,2019-09-20 14:01:05,学历不限,艺术/设计,不限,芝罘区六合广告设计工作室,2K-4K,烟台,五险一金带薪年假节日福利定期体检
淘宝美工,民营,20-99人,2019-09-20 14:16:18,大专,艺术/设计,1-3年,湖南粤浙实业有限公司,4K-6K,长沙,年底双薪带薪年假社保五险不加班五险一金
电商美工/网页设计师/淘宝美工,民营,20-99人,2019-09-20 14:26:15,大专,艺术/设计,不限,七道(广州)供应链科技有限公司,6K-8K,中山-大涌镇,绩效奖金股票期权交通补助通讯补助创业公司
急招电商美工,民营,100-499人,2019-09-20 11:14:23,中技,艺术/设计,1年以下,河源然生新材料有限公司,4K-6K,河源,高温补贴带薪年假全勤奖绩效奖金员工旅游
