职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
电子元器件质量管理技术工程师,国企,500-999人,2019-09-20 09:25:27,本科,质量管理/安全防护,不限,广州赛宝认证中心服务有限公司,8K-12K,广州,五险一金绩效奖金交通补助餐补房补
汽车电子控制工程师,外商独资,100-499人,2019-09-20 10:03:05,本科,汽车制造,5-10年,全兴工业研发(廊坊)有限公司,8K-10K,廊坊,五险一金年底双薪加班补助全勤奖交通补助
电子硬件工程师,股份制企业,20-99人,2019-09-20 08:46:32,大专,电子/电器/半导体/仪器仪表,1-3年,深圳市卓励科技有限公司,8K-10K,深圳,五险一金年底双薪包住带薪年假员工旅游
销售工程师(电子元器件方向),上市公司,100-499人,2019-09-20 09:23:03,大专,销售业务,1-3年,深圳市国天电子股份有限公司,8K-10K,深圳,五险一金绩效奖金免费班车员工旅游
销售工程师（被动电子元器件）,民营,100-499人,2019-09-20 09:45:28,大专,销售业务,1-3年,深圳市长天实业有限公司,8K-10K,上海-普陀区,五险一金年终分红餐补带薪年假弹性工作
电子/电器工程师,民营,20-99人,2019-09-20 09:09:41,大专,电子/电器/半导体/仪器仪表,不限,上海至信信息科技有限公司,6K-8K,广州,五险一金年底双薪全勤奖包住弹性工作
电子硬件工程师(双休),民营,20人以下,2019-09-20 11:15:03,大专,硬件开发,1-3年,东莞市美派电子科技有限公司,5K-10K,东莞,年底双薪全勤奖包吃包住带薪年假
电子维修工程师（高薪急聘变频器等维修）,民营,20-99人,2019-09-20 11:04:07,大专,电子/电器/半导体/仪器仪表,3-5年,北京莱格牧机电有限责任公司,6K-10K,北京,五险一金弹性工作节日福利不加班绩效奖金
电子维修工程师,民营,20-99人,2019-09-20 08:55:29,大专,电子/电器/半导体/仪器仪表,不限,上海闪谱生物科技有限公司,4K-7K,上海,五险一金绩效奖金包吃带薪年假节日福利
电子助理工程师,民营,20-99人,2019-09-20 10:35:29,大专,电子/电器/半导体/仪器仪表,不限,奇至创联(青岛)科技有限公司,4K-6K,青岛,五险一金全勤奖定期体检带薪年假通讯补助
电子技术工程师,股份制企业,20-99人,2019-09-20 11:04:42,本科,电子/电器/半导体/仪器仪表,1年以下,江苏华讯电子技术有限公司,4K-5K,南通-如东县,周末双休五险一金14薪全勤奖加班补助
车载电力电子硬件工程师,外商独资,100-499人,2019-09-20 09:18:02,本科,其他,不限,Antal International,20K-30K,北京,
车载电力电子主任工程师,外商独资,100-499人,2019-09-20 09:18:02,硕士,其他,不限,Antal International,30K-50K,北京,
电子硬件研发工程师,民营,100-499人,2019-09-20 09:26:13,本科,硬件开发,3-5年,苏州德品医疗科技股份有限公司,6K-10K,苏州-高新区,绩效奖金全勤奖包吃餐补员工旅游
电子研发工程师,民营,100-499人,2019-09-20 08:09:28,本科,电子/电器/半导体/仪器仪表,3-5年,沈阳天星试验仪器有限公司,6K-8K,沈阳,五险一金包吃通讯补助带薪年假免费班车
销售工程师_电子元器件,合资,20-99人,2019-09-20 10:57:04,学历不限,销售业务,1-3年,上海齐济电子科技有限公司,5.5K-11K,上海,定期体检节日福利五险一金绩效奖金项目奖金
电气工程师（显示器等电子产品）,民营,100-499人,2019-09-20 09:22:07,本科,电子/电器/半导体/仪器仪表,1-3年,沈阳火炬北泰数码科技有限责任公司,6K-8K,沈阳,五险一金绩效奖金餐补带薪年假定期体检
车载电力电子硬件工程师,外商独资,100-499人,2019-09-20 09:17:46,学历不限,其他,不限,Antal International,20K-30K,深圳,
电子应用材料销售工程师,合资,20-99人,2019-09-20 09:33:04,大专,销售业务,1-3年,上海庆翌电子有限公司,10K-20K,上海-闵行区,五险一金年底双薪绩效奖金全勤奖餐补
电子政务销售工程师,民营,20-99人,2019-09-20 10:47:22,大专,销售业务,1-3年,南京范优奇家具有限公司,8K-10K,南京,五险一金全勤奖
电子软件工程师,民营,100-499人,2019-09-20 09:48:56,本科,生物/制药/医疗器械,3-5年,浙江百安医疗科技有限公司,15K-25K,杭州,五险一金绩效奖金节日福利定期体检通讯补助
电子工程师助理,民营,20-99人,2019-09-19 20:49:04,大专,电子/电器/半导体/仪器仪表,不限,上海至信信息科技有限公司,6K-8K,武汉,周末双休弹性工作交通补助通讯补助员工旅游
电子认证工程师,股份制企业,20-99人,2019-09-20 09:49:18,本科,质量管理/安全防护,1-3年,天津亚丽安报警设备有限公司,2K-4K,天津,加班补助全勤奖年底双薪五险一金周末双休
电力电子FAE现场应用工程师,民营,20-99人,2019-09-20 10:43:35,本科,电子/电器/半导体/仪器仪表,3-5年,北京尼吉电子技术有限公司,10K-15K,北京,周末双休五险一金绩效奖金餐补节日福利
电子硬件工程师（五险+包吃）,股份制企业,100-499人,2019-09-20 09:28:25,大专,其他,1-3年,广州市九芯电子科技有限公司,6K-8K,广州,
电子电器检验工程师 验货员 QC Inspector,代表处,20人以下,2019-09-20 10:39:05,大专,质量管理/安全防护,1-3年,香港BBKELECTRONICSCORPORATIONLIMITED深圳代表处,5K-6K,深圳-福田区,五险一金年底双薪餐补节日福利高温补贴
电子硬件产品工程师,民营,20-99人,2019-09-20 10:38:16,大专,电子/电器/半导体/仪器仪表,1-3年,苏州万易通讯科技有限公司,8K-10K,苏州,周末双休五险一金年底双薪绩效奖金包吃
销售工程师（被动电子元器件）,民营,100-499人,2019-09-20 09:45:28,大专,销售业务,1-3年,深圳市长天实业有限公司,8K-10K,深圳,五险一金年终分红餐补带薪年假弹性工作
