职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
UI设计师助理/UI设计实习生,民营,20-99人,2019-09-20 13:29:37,大专,软件/互联网开发/系统集成,不限,苏州软世通信息技术有限公司,4K-6K,苏州,五险一金年底双薪加班补助全勤奖包住
产品UI设计师助理,民营,不限,2019-09-19 10:06:03,中专,软件/互联网开发/系统集成,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
ui设计师（京东数科鼎鼎保代）,股份制企业,10000人以上,2019-09-18 18:35:28,本科,艺术/设计,3-5年,鼎鼎保险代理有限公司武汉分公司,5K-10K,武汉,公司重点项目大牛带队定期团建弹性工作
UI设计师,合资,1000-9999人,2019-09-19 14:25:45,本科,软件/互联网开发/系统集成,3-5年,浩鲸云计算科技股份有限公司,10K-15K,广州-番禺区,五险一金年底双薪交通补助餐补通讯补助
年底双薪用户界面UI设计师/网页设计实习生,民营,20-99人,2019-09-20 09:31:17,大专,软件/互联网开发/系统集成,不限,无锡辰达网络科技有限公司,4K-6K,无锡,五险一金全勤奖通讯补助年底双薪绩效奖金
（华为业务线准员工）用户界面（UI）设计师/助理,民营,100-499人,2019-09-20 08:48:31,大专,软件/互联网开发/系统集成,不限,大连淘车网络科技有限公司,4K-6K,大连,五险一金年底双薪绩效奖金交通补助通讯补助
UI设计师助理/食宿补贴,民营,不限,2019-09-19 10:05:55,中专,机械设计/制造/维修,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
UI设计师（双休，五险一金，员工体检）,民营,100-499人,2019-09-19 10:37:03,本科,软件/互联网开发/系统集成,1-3年,上海优克锡企业管理顾问有限公司,10K-20K,济南,五险一金全勤奖餐补通讯补助带薪年假
UI设计师助理+双休,民营,不限,2019-09-19 10:05:48,中专,艺术/设计,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
ui设计师助理,民营,100-499人,2019-09-20 08:47:35,大专,土木/建筑/装修/市政工程,不限,武汉瑞吉诺信息科技有限公司,4.5K-7K,武汉-武昌区,五险一金绩效奖金包住带薪年假全勤奖
ui设计师助理,民营,100-499人,2019-09-20 08:47:35,大专,土木/建筑/装修/市政工程,不限,武汉瑞吉诺信息科技有限公司,4.5K-7K,武汉-江夏区,五险一金绩效奖金包住带薪年假全勤奖
初级UI设计师+助理岗,民营,100-499人,2019-09-19 10:47:22,学历不限,软件/互联网开发/系统集成,无经验,郑州善撰软件科技有限公司,4K-6K,郑州,周末双休五险一金全勤奖弹性工作带薪年假
高级UI设计师（8-15K、非外包）,股份制企业,500-999人,2019-09-19 13:44:38,本科,软件/互联网开发/系统集成,3-5年,安徽省刀锋网络科技有限公司郑州分公司,10K-15K,郑州,五险一金节日福利带薪年假员工旅游年终分红
ui设计师助理,民营,100-499人,2019-09-20 08:47:35,大专,土木/建筑/装修/市政工程,不限,武汉瑞吉诺信息科技有限公司,4.5K-7K,武汉-洪山区,五险一金绩效奖金包住带薪年假全勤奖
急招ui平面设计师/年底双薪,民营,20-99人,2019-09-20 11:11:14,本科,艺术/设计,1年以下,成都四火科技有限公司,4K-8K,成都,14薪五险一金全勤奖餐补房补
ui设计师,民营,500-999人,2019-09-17 21:34:02,大专,软件/互联网开发/系统集成,无经验,沈阳多码斯信息技术有限公司,2K-4K,沈阳,五险一金周末双休绩效奖金交通补助餐补
ui设计师美工助理,股份制企业,100-499人,2019-09-20 08:21:54,学历不限,软件/互联网开发/系统集成,不限,武汉策马扬鞭科技发展有限公司,4K-7.8K,郑州,五险一金绩效奖金加班补助全勤奖包吃
游戏UI设计师（PX）,民营,1000-9999人,2019-09-17 00:50:31,本科,艺术/设计,3-5年,爱奇艺（www.iqiyi.com）,10K-20K,成都,
ui界面美工设计师,民营,20-99人,2019-09-20 11:11:13,大专,广告/会展,1年以下,成都四火科技有限公司,4K-8K,成都,14薪五险一金全勤奖餐补房补
UI设计师,股份制企业,500-999人,2019-09-18 10:37:06,大专,艺术/设计,3-5年,浙江宇石网络科技有限公司,10K-15K,杭州-滨江区,
UI设计师助理,民营,100-499人,2019-09-19 14:02:56,中技,软件/互联网开发/系统集成,不限,广州青翼技术服务有限公司,4K-6K,深圳-龙华新区,五险一金年底双薪绩效奖金全勤奖带薪年假
UI设计师助理/食宿补贴,民营,100-499人,2019-09-19 10:08:42,中专,机械设计/制造/维修,不限,广州青翼技术服务有限公司,2K-4K,广州-番禺区,五险一金年底双薪绩效奖金全勤奖定期体检
ui设计师助理,民营,100-499人,2019-09-20 08:47:35,大专,土木/建筑/装修/市政工程,不限,武汉瑞吉诺信息科技有限公司,4.5K-7K,武汉-江汉区,五险一金绩效奖金包住带薪年假全勤奖
ui设计师助理,民营,100-499人,2019-09-20 08:47:35,大专,土木/建筑/装修/市政工程,不限,武汉瑞吉诺信息科技有限公司,4.5K-7K,武汉-汉阳区,五险一金绩效奖金包住带薪年假全勤奖
UI设计师助理,民营,100-499人,2019-09-19 10:08:43,中专,软件/互联网开发/系统集成,不限,广州青翼技术服务有限公司,2K-4K,广州-番禺区,五险一金年底双薪绩效奖金全勤奖定期体检
UI设计师助理/五险双休,民营,100-499人,2019-09-19 14:02:51,中专,销售业务,不限,广州青翼技术服务有限公司,3K-5K,深圳-光明新区,五险一金年底双薪绩效奖金全勤奖带薪年假
UI设计师（双休+项目提成）,民营,不限,2019-09-19 10:05:54,中专,行政/后勤/文秘,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
ui平面设计师+双休+五险一金,民营,500-999人,2019-09-20 10:54:54,本科,艺术/设计,无经验,深圳前海百川投资管理咨询有限公司,4K-8K,深圳-龙岗区,14薪五险一金全勤奖餐补房补
ui视觉设计师,股份制企业,1000-9999人,2019-09-18 10:03:50,大专,软件/互联网开发/系统集成,3-5年,深圳市德科信息技术有限公司,10K-15K,深圳,周末双休五险一金节日福利带薪年假员工旅游
急招ui平面设计师/年底双薪,民营,500-999人,2019-09-20 10:54:40,本科,艺术/设计,1年以下,深圳前海百川投资管理咨询有限公司,4K-8K,深圳-龙华新区,14薪五险一金全勤奖餐补房补
UI交互设计师,民营,1000-9999人,2019-09-19 10:00:14,学历不限,软件/互联网开发/系统集成,不限,广州多益网络股份有限公司,7K-14K,广州,
高薪急招UI设计师（双休）,民营,不限,2019-09-19 10:06:03,中专,软件/互联网开发/系统集成,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
UI设计师助理（包食宿）,民营,不限,2019-09-19 10:05:47,中专,软件/互联网开发/系统集成,不限,广州青迈信息技术有限公司,4K-6K,广州-白云区,五险一金年底双薪绩效奖金全勤奖包住
ui设计师,上市公司,10000人以上,2019-09-20 14:32:56,本科,软件/互联网开发/系统集成,1-3年,杭州海康威视数字技术股份有限公司,8K-10K,贵阳,五险一金绩效奖金交通补助餐补通讯补助
