职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
区域经理,民营,20-99人,2019-09-20 00:52:04,大专,销售业务,1-3年,江西云吉科技有限公司,6K-8K,南昌-南昌经济开发区,年底双薪绩效奖金加班补助餐补员工旅游
有机合成研究员,民营,20-99人,2019-09-20 00:51:35,硕士,化工,1-3年,安徽益瑞德新材料科技有限公司,8K-10K,马鞍山,包住包吃五险一金
FAE,民营,20-99人,2019-09-20 00:51:04,大专,电信/通信技术开发及应用,1年以下,上海全一通讯技术有限公司,5K-7K,杭州,五险一金年底双薪绩效奖金带薪年假定期体检
电话销售,民营,20-99人,2019-09-20 00:51:51,学历不限,销售业务,不限,河北千龙电子科技有限公司,6K-10K,石家庄,五险一金年底双薪绩效奖金交通补助餐补
市场营销总监,民营,20-99人,2019-09-20 00:52:04,学历不限,销售管理,不限,江西云吉科技有限公司,8K-10K,南昌,绩效奖金餐补通讯补助带薪年假节日福利
初级销售代表,民营,20-99人,2019-09-20 00:52:20,本科,销售业务,1-3年,扬州智盈文旅科技有限公司,3K-3.9K,扬州,定期体检免费停车周末双休五险一金餐补
昌硕科技直招工资6000-8000元另外打卡55天8000元奖金,民营,10000人以上,2019-09-20 00:53:00,学历不限,技工/操作工,不限,苏州龙滨电子科技有限公司,6K-8K,上海,包吃包住交通补助五险一金年终分红
FAE,民营,20-99人,2019-09-20 00:51:43,大专,客服/售前/售后技术支持,1-3年,上海全一通讯技术有限公司,6K-8K,佛山,五险一金年底双薪绩效奖金通讯补助交通补助
注塑领班,不限,20人以下,2019-09-20 00:51:47,高中,技工/操作工,1-3年,深圳市佳合顺科技有限公司,6K-8K,深圳,
达丰电脑直招工资6000-8000另外在职60奖金3000-6000元,民营,10000人以上,2019-09-20 00:53:00,学历不限,技工/操作工,不限,苏州龙滨电子科技有限公司,6K-8K,上海,包吃包住交通补助五险一金年终分红
设备技术员,外商独资,100-499人,2019-09-20 10:04:00,大专,机械设计/制造/维修,1-3年,山东百利通亚陶科技有限公司,5K-6K,济南,五险一金补充医疗保险餐补绩效奖金年终分红
项目申报主管,民营,20-99人,2019-09-20 00:52:07,本科,项目管理/项目协调,3-5年,青岛科博技术产权交易服务有限公司,8K-10K,青岛,餐补交通补助定期体检带薪年假通讯补助
测试工程师,合资,1000-9999人,2019-09-20 00:53:00,大专,质量管理/安全防护,不限,捷星显示科技(福建)有限公司,3.5K-5K,福州,周末双休五险一金年底双薪加班补助包吃
检验员,股份制企业,100-499人,2019-09-20 00:52:22,学历不限,质量管理/安全防护,不限,福建汇川物联网技术科技股份有限公司,4K-5K,泉州-丰泽区,五险一金年底双薪包住带薪年假员工旅游
服务工程师,上市公司,10000人以上,2019-09-20 00:52:49,中专,机械设计/制造/维修,不限,广州广电运通金融电子股份有限公司,3.2K-3.5K,青岛-西海岸新区,五险一金带薪年假定期体检免费班车包住
群创光电2020届校园招募,外商独资,10000人以上,2019-09-20 00:50:09,本科,实习生/培训生/储备干部,无经验,宁波群志光电有限公司,5K-7K,宁波,免费班车定期体检节日福利加班补助五险一金
研发工程师,股份制企业,1000-9999人,2019-09-20 00:51:53,本科,化工,不限,山东金宝电子股份有限公司,5K-8K,烟台-招远市,五险一金带薪年假节日福利包住交通补助
中级销售代表,民营,20-99人,2019-09-20 00:52:20,本科,销售业务,1-3年,扬州智盈文旅科技有限公司,4K-4.9K,扬州,定期体检免费停车周末双休五险一金餐补
外贸业务员,民营,100-499人,2019-09-20 00:52:29,大专,采购/贸易,1-3年,东莞炜煌打印机有限公司,5K-10K,东莞,五险一金加班补助
销售助理（双休+ 高提成 +储备干部）,民营,20-99人,2019-09-20 00:51:19,大专,销售业务,3-5年,河南采为商贸有限公司,4K-6K,郑州,交通补助通讯补助餐补节日福利不加班
功放设计师,股份制企业,100-499人,2019-09-20 00:51:42,大专,电子/电器/半导体/仪器仪表,3-5年,成都锐新科技有限公司,10K-15K,成都-高新西区,五险一金餐补绩效奖金周末双休定期体检
外贸/国内/国际业务员,合资,100-499人,2019-09-20 00:51:18,大专,销售管理,1-3年,深圳盛万江传感技术有限公司,8K-10K,深圳,五险一金绩效奖金包住节日福利通讯补助
电力工程师 高试、继保专业,民营,20-99人,2019-09-20 00:52:52,学历不限,能源/矿产/地质勘查,不限,连云港溢瑞科技有限公司,4K-6K,连云港,五险一金周末双休包吃员工旅游节日福利
售前技术支持,民营,100-499人,2019-09-20 00:52:11,大专,客服/售前/售后技术支持,不限,罗普特科技集团股份有限公司,8K-16K,厦门,五险一金交通补助定期体检带薪年假节日福利
韩语翻译,民营,500-999人,2019-09-20 00:50:37,大专,财务/审计/税务,不限,陕西启业实业集团有限公司重庆分公司,4K-6K,重庆-长寿区,全勤奖五险节日福利补贴带薪年假
电气工程施工技术人员,民营,20-99人,2019-09-20 00:50:43,中专,电子/电器/半导体/仪器仪表,1-3年,上海盐巴信息科技有限公司,4K-6K,上海,五险一金年底双薪交通补助餐补带薪年假
操作技术员,民营,20-99人,2019-09-20 00:52:51,中专,电子/电器/半导体/仪器仪表,不限,杭州权骏科技有限公司,3.8K-5.5K,杭州,五险一金绩效奖金
招聘电视安装，维修师傅,股份制企业,100-499人,2019-09-20 14:16:33,学历不限,客服/售前/售后技术支持,不限,宁波飞视电子科技有限公司,4K-6K,宁波,五险一金餐补
普工操作工,外商独资,100-499人,2019-09-20 10:15:34,中专,技工/操作工,不限,山东百利通亚陶科技有限公司,4K-6K,济南,五险一金补充医疗保险餐补绩效奖金年终分红
行政人资主管,民营,100-499人,2019-09-20 00:51:33,本科,行政/后勤/文秘,1-3年,山东栋梁科技设备有限公司,5K-6K,济南-长清区,五险一金交通补助餐补通讯补助带薪年假
面点调味师傅,民营,20-99人,2019-09-20 11:44:21,学历不限,烹饪/料理/食品研发,1-3年,成都威斯捷商贸有限公司,4K-6K,成都,包吃包住交通补助餐补股票期权
面板设计工程师,民营,20-99人,2019-09-20 00:50:35,本科,硬件开发,3-5年,上海耕岩智能科技有限公司,15K-25K,上海,五险一金绩效奖金创业公司弹性工作带薪年假
 猎头顾问/助理,民营,20-99人,2019-09-20 00:50:49,大专,人力资源,1-3年,上海伯炎企业管理咨询有限公司,6K-9K,上海-静安区,绩效奖金员工旅游带薪年假五险一金年终分红
装配电工/排线工,民营,20-99人,2019-09-20 00:51:42,中专,技工/操作工,3-5年,南京联信自动化科技有限公司烟台分公司,4K-6K,烟台,包住餐补交通补助五险一金弹性工作
售后服务工程师,民营,20-99人,2019-09-20 00:50:34,本科,客服/售前/售后技术支持,1-3年,杭州杭途科技有限公司,6K-8K,杭州,五险一金加班补助通讯补助带薪年假定期体检
操作工,民营,20-99人,2019-09-20 00:51:13,中专,技工/操作工,不限,合肥宏光研磨科技有限公司,4K-6K,合肥,加班补助全勤奖交通补助节日福利
自动化设备机械装配工（修改）[深圳],民营,100-499人,2019-09-20 00:50:38,学历不限,机械设计/制造/维修,不限,深圳市时纬自动化有限公司,4.5K-8K,深圳,带薪年假员工旅游节日福利五险一金绩效奖金
普工操作工,合资,500-999人,2019-09-20 00:51:13,高中,技工/操作工,不限,淄博美林电子有限公司,4K-6K,淄博,五险一金绩效奖金加班补助包住餐补
会计,股份制企业,100-499人,2019-09-20 00:50:23,大专,财务/审计/税务,不限,山东德鲁泰信息科技股份有限公司,3K-4K,济南,五险一金绩效奖金带薪年假补充医疗保险节日福利
亚马逊运营（周末双休+入职五险一金）,民营,20-99人,2019-09-20 14:14:03,大专,互联网产品/运营管理,1-3年,深圳市斯远电子技术有限公司,7K-14K,深圳-南山区,五险一金每年多次调薪周末双休绩效奖金带薪年假
硬件工程师,民营,20-99人,2019-09-20 00:52:14,本科,硬件开发,3-5年,北京聚合信机电有限公司,10K-15K,北京-昌平区,五险一金年底双薪绩效奖金交通补助加班补助
客户品质经理,合资,1000-9999人,2019-09-20 00:53:01,本科,质量管理/安全防护,5-10年,捷星显示科技(福建)有限公司,10K-15K,福州,周末双休五险一金年底双薪加班补助包吃
技术支持工程师,外商独资,100-499人,2019-09-20 00:52:12,本科,客服/售前/售后技术支持,不限,精瑞电脑有限公司,4K-6K,广州-天河区,五险一金年底双薪加班补助通讯补助带薪年假
安卓开发工程师andriod,股份制企业,20-99人,2019-09-20 00:50:04,本科,软件/互联网开发/系统集成,5-10年,深圳市思通汽车电子有限公司,15K-25K,深圳,
销售工程师（PLC产品及项目销售）,事业单位,20-99人,2019-09-20 00:51:40,大专,销售业务,1-3年,郑州轨道交通信息技术研究院,6K-12K,郑州,周末双休餐补通讯补助带薪年假健身俱乐部
大区市场经理,民营,20人以下,2019-09-20 00:52:32,中专,市场,5-10年,深圳市泰燃智能科技有限公司,6K-8K,深圳,创业公司五险一金绩效奖金公司重点项目大牛带队
开关电源销售,民营,20人以下,2019-09-20 00:51:38,大专,销售业务,3-5年,合肥市博多电子有限公司,4K-6K,合肥,年底双薪绩效奖金通讯补助弹性工作创业公司
硬件开发工程师（蓝普锋）,事业单位,20-99人,2019-09-20 00:51:40,本科,硬件开发,1-3年,郑州轨道交通信息技术研究院,6K-10K,郑州,五险一金周末双休交通补助餐补通讯补助
软件开发与测试工程师,其它,20-99人,2019-09-20 00:51:13,大专,软件/互联网开发/系统集成,不限,山东博艺节能科技有限公司,5K-9K,东营,五险一金周末双休餐补
软件工程师,民营,20人以下,2019-09-20 13:41:02,本科,软件/互联网开发/系统集成,1-3年,沈阳黎曼信息技术有限公司,6K-8K,沈阳,五险一金年底双薪弹性工作大牛带队周末双休
销售经理,民营,100-499人,2019-09-20 00:50:36,大专,销售管理,3-5年,北京市万格数码通讯科技有限公司,8K-10K,郑州,五险一金绩效奖金交通补助通讯补助带薪年假
工程项目经理（室外亮化专业 高薪）,民营,20-99人,2019-09-20 14:26:29,大专,土木/建筑/装修/市政工程,3-5年,安徽镓盛科技有限公司,5K-8K,合肥,五险一金交通补助通讯补助带薪年假员工旅游
企宣经理,上市公司,500-999人,2019-09-20 00:51:19,本科,市场,3-5年,河北先河环保科技股份有限公司,5K-8K,石家庄,五险一金带薪年假周末双休节日福利免费班车
高薪急聘正式工+小时工+空调车间公寓式宿舍,股份制企业,1000-9999人,2019-09-20 12:35:23,学历不限,技工/操作工,不限,深圳亚鑫陇实业有限公司,6K-8K,深圳-龙岗区,五险一金年底双薪全勤奖包吃包住
设备工程师,合资,100-499人,2019-09-20 00:51:51,本科,电子/电器/半导体/仪器仪表,1-3年,厦门吉顺芯微电子有限公司,3.5K-7K,厦门-集美区,五险一金年底双薪绩效奖金加班补助包住
设备工程师,外商独资,100-499人,2019-09-20 10:07:15,大专,机械设计/制造/维修,3-5年,山东百利通亚陶科技有限公司,8K-12K,济南,五险一金补充医疗保险餐补绩效奖金年终分红
java前端开发工程师,民营,20人以下,2019-09-20 00:51:02,本科,软件/互联网开发/系统集成,1-3年,杭州睿合升科技有限公司,10K-15K,杭州,五险一金交通补助餐补节日福利高温补贴
国内销售代表/区域销售经理/业务员,事业单位,20-99人,2019-09-20 00:50:59,学历不限,销售业务,不限,珠海运控瑞奇数控科技有限公司,8K-10K,珠海-斗门区,绩效奖金股票期权加班补助全勤奖包吃
销售,合资,1000-9999人,2019-09-20 14:02:23,大专,销售业务,1-3年,苏州帕纳威尔电子科技有限公司,6K-8K,苏州,年底双薪绩效奖金弹性工作员工旅游补充医疗保险
硬件工程师,民营,20-99人,2019-09-20 00:51:07,本科,电子/电器/半导体/仪器仪表,1-3年,成都随新科技有限责任公司,7.5K-15K,成都,创业公司五险一金绩效奖金年底双薪交通补助
PCB设计工程师,合资,20-99人,2019-09-20 00:50:33,本科,电子/电器/半导体/仪器仪表,不限,上海得倍电子技术有限公司,8K-10K,上海,五险一金交通补助餐补加班补助带薪年假
行政文员,民营,20-99人,2019-09-20 14:11:13,大专,行政/后勤/文秘,不限,安徽镓盛科技有限公司,4K-5K,合肥,五险一金交通补助餐补通讯补助带薪年假
大区经理,民营,20-99人,2019-09-20 00:52:04,大专,销售业务,1-3年,江西云吉科技有限公司,6K-12K,南昌,绩效奖金全勤奖餐补通讯补助带薪年假
京东运营经理,民营,20-99人,2019-09-20 00:51:11,大专,互联网产品/运营管理,1-3年,北京掌上无限科技有限公司,20K-30K,北京,五险一金全勤奖交通补助餐补带薪年假
渠道运营,民营,20-99人,2019-09-20 00:51:24,本科,互联网产品/运营管理,3-5年,成都云格致力科技有限公司,8K-10K,成都,健身俱乐部创业公司五险一金节日福利定期体检
电池设备机修,民营,100-499人,2019-09-20 00:51:00,中专,机械设计/制造/维修,1-3年,深圳粒德智能数码科技有限公司,3K-5K,新乡-牧野区,绩效奖金包吃包住全勤奖周末双休
仓管员,民营,100-499人,2019-09-20 00:52:55,高中,生产管理/运营,不限,合肥盈美金属制品有限公司,4K-6K,合肥-高新区,五险一金绩效奖金全勤奖包住餐补
外贸业务员,民营,20人以下,2019-09-20 10:42:57,大专,采购/贸易,不限,深圳市优力晟科技有限公司,6K-12K,深圳,五险一金弹性工作带薪年假绩效奖金年终分红
销售工程师,民营,100-499人,2019-09-20 14:14:24,本科,销售业务,1年以下,成都优艾维智能科技有限责任公司,6K-8K,成都-郫都区,五险一金加班补助带薪年假节日福利周末双休
销售工程师,合资,1000-9999人,2019-09-20 14:21:41,大专,销售业务,1-3年,苏州帕纳威尔电子科技有限公司,4K-6K,苏州,绩效奖金弹性工作员工旅游补充医疗保险五险一金
业务经理/销售经理,民营,100-499人,2019-09-20 00:50:57,大专,销售业务,3-5年,北京思普瑞特科技发展有限公司,5K-8K,上海-闵行区,餐补带薪年假弹性工作定期体检员工旅游
质检员,民营,100-499人,2019-09-20 00:52:06,中专,质量管理/安全防护,不限,青岛泰泓轨道装备有限公司,4K-6K,青岛,五险一金绩效奖金包吃带薪年假免费班车
机械设计,股份制企业,20-99人,2019-09-20 00:52:08,大专,艺术/设计,不限,保定市海联通航光电技术开发有限公司,4K-6K,保定,五险一金周末双休14薪节日福利
嵌入式软件工程师,民营,100-499人,2019-09-20 00:52:11,本科,软件/互联网开发/系统集成,3-5年,罗普特科技集团股份有限公司,8K-15K,厦门,五险一金交通补助定期体检带薪年假节日福利
专利工程师,民营,100-499人,2019-09-20 00:52:02,本科,律师/法务/合规,3-5年,北京凯尔斯科技开发有限公司,10K-15K,北京,五险一金绩效奖金包住免费班车员工旅游
保安/保卫,国企,1000-9999人,2019-09-20 14:10:17,中专,社区/居民/家政服务,不限,深南电路股份有限公司,5K-6.8K,深圳-龙岗区,五险一金绩效奖金餐补定期体检高温补贴
电气技术员,民营,20-99人,2019-09-20 00:50:38,大专,电子/电器/半导体/仪器仪表,不限,石家庄博硕电器有限公司,2K-4K,石家庄-东开发区,五险一金加班补助交通补助员工旅游节日福利
销售经理,民营,100-499人,2019-09-20 00:50:37,大专,销售业务,1-3年,北京市万格数码通讯科技有限公司,8K-12K,合肥,五险一金全勤奖包吃交通补助通讯补助
销售员,股份制企业,20-99人,2019-09-20 00:52:08,学历不限,销售业务,1-3年,保定市海联通航光电技术开发有限公司,6K-8K,保定,五险一金通讯补助交通补助周末双休14薪
销售工程师,股份制企业,100-499人,2019-09-20 00:51:19,大专,销售管理,不限,江苏南自通华电力自动化股份有限公司,6K-8K,南京,五险一金交通补助餐补带薪年假定期体检
研发经理,民营,20-99人,2019-09-20 00:52:36,硕士,软件/互联网开发/系统集成,5-10年,武汉领普科技有限公司,15K-25K,武汉-江夏区,五险一金节日福利带薪年假员工旅游绩效奖金
芯片库管,民营,20-99人,2019-09-20 00:51:22,本科,物流/仓储,1年以下,南京米乐为微电子科技有限公司,4K-6K,南京,五险一金餐补带薪年假定期体检补充医疗保险
速卖通运营,民营,20人以下,2019-09-20 00:52:53,大专,互联网产品/运营管理,1-3年,杭州景唐通信技术有限公司,6K-11K,杭州-拱墅区,绩效奖金包住员工旅游节日福利餐补
销售代表,民营,100-499人,2019-09-20 00:50:02,大专,销售业务,不限,佛山市声欧电子科技有限公司,10K-15K,广州-番禺区,年底双薪全勤奖员工旅游年终分红带薪年假
销售（高提成）,民营,20-99人,2019-09-20 00:51:55,中专,销售业务,1-3年,人之老(广州)科技服务有限责任公司,6K-12K,广州,包住年终分红绩效奖金项目奖金员工旅游
机器人课程研发工程师,不限,20-99人,2019-09-20 00:52:49,本科,教育/培训,1-3年,秦皇岛玥朋科技有限公司,5K-8K,秦皇岛,五险一金餐补交通补助绩效奖金
运营部副经理,民营,500-999人,2019-09-20 00:52:00,大专,项目管理/项目协调,1-3年,厦门智宇信息技术有限公司,6K-8K,福州,绩效奖金节日福利五险一金带薪年假全勤奖
电话销售（双休+ 高提成 +晋升通道）,民营,20-99人,2019-09-20 00:51:19,大专,销售业务,1-3年,河南采为商贸有限公司,4K-6K,郑州,绩效奖金加班补助全勤奖交通补助不加班
销售代表,民营,20人以下,2019-09-20 13:32:02,本科,销售业务,3-5年,西安康奇电子信息技术有限公司,6K-8K,西安-碑林区,五险一金全勤奖绩效奖金餐补员工旅游
web前端工程师,民营,20-99人,2019-09-20 00:52:18,本科,软件/互联网开发/系统集成,3-5年,深圳市阿瑞斯科技有限公司,10K-20K,深圳-南山区,五险一金周末双休年底双薪员工旅游弹性工作
市场推广专员,民营,20人以下,2019-09-20 00:50:40,中专,销售管理,不限,商丘市符玺电子科技有限公司,8K-10K,商丘-睢阳区,年底双薪年终分红员工旅游不加班定期团建
销售经理,民营,20-99人,2019-09-20 00:50:08,本科,销售业务,1-3年,贵阳三晖科技有限公司,8K-10K,贵阳-南明区,绩效奖金五险一金节日福利年终分红交通补助
PMC专员,合资,100-499人,2019-09-20 00:50:20,大专,生产管理/运营,不限,广州华烽启望电子科技有限公司,4K-5.5K,广州,五险一金全勤奖包吃包住补充医疗保险
IC芯片销售/90后团队 十年企业,民营,20-99人,2019-09-20 00:50:56,中专,销售业务,1-3年,深圳市宇翔达科技有限公司,5K-10K,深圳,
费用会计,民营,100-499人,2019-09-20 00:52:11,本科,财务/审计/税务,1-3年,罗普特科技集团股份有限公司,4K-6K,厦门-思明区,五险一金定期体检带薪年假节日福利周末双休
美工设计,其它,20-99人,2019-09-20 00:52:55,大专,软件/互联网开发/系统集成,1-3年,广西顶航信息产业股份有限公司,4K-6K,南宁,年底双薪绩效奖金年终分红交通补助带薪年假
维修工程师,民营,100-499人,2019-09-20 00:52:29,大专,电子/电器/半导体/仪器仪表,1-3年,东莞炜煌打印机有限公司,4K-8K,东莞,五险一金加班补助
海外市场经理----(珠海斗门区/国外）,事业单位,20-99人,2019-09-20 00:50:59,学历不限,采购/贸易,1-3年,珠海运控瑞奇数控科技有限公司,6K-12K,珠海-斗门区,每年多次调薪年终分红绩效奖金包住交通补助
员工培训专员,合资,500-999人,2019-09-20 00:51:43,本科,人力资源,1-3年,上海微电子装备(集团)股份有限公司,9K-11K,上海,住房补贴五险一金绩效奖金交通补助餐补
高薪聘请销售员,民营,100-499人,2019-09-20 00:52:00,中技,销售业务,3-5年,成都康达电缆有限公司,8K-10K,成都,
招聘专员,民营,100-499人,2019-09-20 00:52:25,大专,人力资源,1-3年,北京凯尔斯科技开发有限公司,4K-6K,北京,餐补加班补助全勤奖带薪年假社会保险
销售,代表处,20-99人,2019-09-20 00:51:32,大专,销售业务,5-10年,大连鑫世奥商贸有限公司,4K-6K,大连-甘井子区,加班补助全勤奖节日福利通讯补助餐补
电气自动化工程师,国企,20-99人,2019-09-20 00:50:07,硕士,电子/电器/半导体/仪器仪表,不限,河北省机电一体化中试基地,4K-6K,石家庄,五险一金绩效奖金加班补助免费停车周末双休
外贸业务员/阿里巴巴国际站销售,民营,20人以下,2019-09-20 00:50:27,大专,销售业务,不限,广州昌木环保科技有限公司,4K-8K,广州-白云区,全勤奖不加班加班补助通讯补助节日福利
软件应用工程师,其它,20-99人,2019-09-20 00:52:32,大专,软件/互联网开发/系统集成,3-5年,福州福大海矽微电子有限公司,8K-15K,福州-闽侯县,五险一金绩效奖金股票期权全勤奖通讯补助
射频工程师（工作地：镇江或上海）,民营,100-499人,2019-09-20 00:51:52,本科,电子/电器/半导体/仪器仪表,1-3年,江苏艾科半导体有限公司,8K-10K,镇江,五险一金带薪年假交通补助餐补定期体检
办公室文员,民营,20-99人,2019-09-20 00:51:29,大专,行政/后勤/文秘,不限,河北一舟电子科技有限公司,2K-4K,石家庄,绩效奖金加班补助节日福利五险一金
研发工程师,其它,20-99人,2019-09-20 00:52:54,本科,化工,不限,潍坊星泰克微电子材料有限公司,4K-6K,潍坊,五险一金年底双薪加班补助餐补交通补助
销售,民营,20人以下,2019-09-20 00:52:49,学历不限,销售业务,不限,濮阳市东成电子科技有限公司,6K-8K,濮阳,五险一金绩效奖金房补餐补员工旅游
天猫推广专员(3C/美容仪器类),民营,100-499人,2019-09-20 00:51:14,学历不限,互联网产品/运营管理,1-3年,广州康美森电子科技有限公司,5K-9K,广州-白云区,健身俱乐部每年多次调薪五险一金绩效奖金员工旅游
国内销售,股份制企业,20-99人,2019-09-20 00:52:14,学历不限,销售业务,1年以下,深圳市谷威尔科技有限公司,5K-8K,深圳-福田区,五险一金绩效奖金全勤奖带薪年假员工旅游
机器人老师/乐高老师（欢迎理工科应届生）,民营,100-499人,2019-09-20 00:53:00,大专,教育/培训,不限,深圳市科睿机械人教育科技有限公司,6K-8K,深圳-南山区,五险一金绩效奖金包住带薪年假弹性工作
销售经理,民营,20-99人,2019-09-20 00:51:57,本科,销售管理,3-5年,苏州亿伟胜电子科技有限公司,10K-15K,苏州,绩效奖金定期团建出国游带团队周末双休
智控售后工程师,民营,20-99人,2019-09-20 00:51:27,大专,软件/互联网开发/系统集成,1年以下,广州市互邻空调设备有限公司,4K-6K,广州,五险一金绩效奖金加班补助全勤奖年终分红
生产主管,事业单位,100-499人,2019-09-20 00:50:59,学历不限,生产管理/运营,3-5年,苏州微木智能系统有限公司,5K-8K,苏州-高新区,节日福利五险一金绩效奖金股票期权带薪年假
电话销售,民营,20-99人,2019-09-20 00:52:17,大专,销售业务,不限,北京艾博纳信息技术有限公司,4K-8K,北京-海淀区,加班补助带薪年假五险一金弹性工作节日福利
宿舍管理员,外商独资,1000-9999人,2019-09-20 00:52:31,学历不限,行政/后勤/文秘,不限,瑞仪光电（南京）有限公司,3.5K-4K,南京,周末双休五险一金全勤奖包住包吃
渠道大客户销售/销售经理（高提成）,民营,20-99人,2019-09-20 00:51:55,中专,销售业务,3-5年,人之老(广州)科技服务有限责任公司,6K-12K,广州,包住年终分红绩效奖金项目奖金员工旅游
售后主管,民营,20-99人,2019-09-20 00:52:20,本科,客服/售前/售后技术支持,1-3年,扬州智盈文旅科技有限公司,4K-6K,扬州,定期体检免费停车周末双休五险一金餐补
硬件研发经理,民营,20人以下,2019-09-20 00:51:24,本科,电子/电器/半导体/仪器仪表,1-3年,北京同创新明科技有限责任公司,7K-14K,北京-海淀区,五险一金年底双薪餐补带薪年假弹性工作
销售工程师,不限,20-99人,2019-09-20 00:50:04,本科,销售业务,5-10年,北京中泰联创科技有限公司,8K-16K,北京,周末双休五险一金年底双薪绩效奖金带薪年假
销售工程师,合资,1000-9999人,2019-09-20 14:19:35,大专,销售业务,1-3年,苏州帕纳威尔电子科技有限公司,6K-8K,杭州,绩效奖金弹性工作员工旅游补充医疗保险五险一金
材料工程师,国企,100-499人,2019-09-20 10:42:14,本科,生产管理/运营,1-3年,河北中瓷电子科技股份有限公司,4K-6K,石家庄-鹿泉区,五险一金绩效奖金餐补交通补助全勤奖
软件工程师,民营,20人以下,2019-09-20 14:02:25,大专,软件/互联网开发/系统集成,1-3年,山东黎军信息科技有限公司,4K-6K,威海-环翠区,节日福利五险每周休一天半团队活动丰富
材料工程师,国企,100-499人,2019-09-20 10:42:14,本科,生产管理/运营,1-3年,河北中瓷电子科技股份有限公司,4K-6K,石家庄-鹿泉区,五险一金绩效奖金餐补交通补助全勤奖
电话销售,民营,20-99人,2019-09-20 00:51:38,大专,销售业务,1-3年,保定飞凌嵌入式技术有限公司,3K-6K,保定,周末大小周法定节假日五险福利食堂全勤奖
销售代表应届生,民营,20-99人,2019-09-20 00:52:40,大专,销售业务,无经验,深圳市华辰信科电子有限公司,5K-6.5K,深圳,周末双休五险一金绩效奖金餐补交通补助
人力资源经理,民营,100-499人,2019-09-20 00:51:00,本科,人力资源,3-5年,深圳粒德智能数码科技有限公司,6K-8K,新乡-红旗区,
工艺工程经理（Medical Process Leader),外商独资,500-999人,2019-09-20 00:51:32,本科,生产管理/运营,5-10年,贝莱胜电子(杭州)有限公司,10K-15K,杭州-滨江区,
电源研发工程师,民营,100-499人,2019-09-20 00:50:19,学历不限,IT管理/项目协调,不限,清远市特斯拉电子科技有限公司,20K-30K,清远,股票期权五险一金年终分红补充医疗保险弹性工作
销售业务员,股份制企业,20-99人,2019-09-20 00:51:40,大专,销售业务,不限,山东远图环境技术有限公司,5K-10K,烟台-高新区,餐补交通补助带薪年假节日福利员工旅游
数控检验员,民营,20-99人,2019-09-20 00:53:00,学历不限,质量管理/安全防护,不限,苏州领航电子科技有限公司,4K-5K,苏州,包吃
销售工程师（杭州）,民营,20-99人,2019-09-20 00:51:04,中专,销售业务,1-3年,上海全一通讯技术有限公司,5K-7K,杭州,
小米智能家居销售,民营,20人以下,2019-09-20 00:51:20,大专,销售业务,不限,河南绿米联创智能科技有限公司,4K-8K,郑州,弹性工作交通补助年终分红绩效奖金五险一金
销售代表,股份制企业,20-99人,2019-09-20 00:52:16,学历不限,销售业务,不限,沈阳吉彩光电科技有限公司,6K-8K,沈阳,通讯补助交通补助可缴纳社保餐补节日福利
装备工程师,上市公司,500-999人,2019-09-20 00:51:38,学历不限,机械设计/制造/维修,不限,深圳市盛弘电气股份有限公司,6K-10K,深圳-南山区,五险一金绩效奖金餐补通讯补助带薪年假
储备工程师+大专本科+毕业4年内,外商独资,1000-9999人,2019-09-20 00:51:41,大专,电子/电器/半导体/仪器仪表,不限,健鼎(湖北)电子有限公司,4K-6K,仙桃,五险一金年底双薪绩效奖金包吃包住
技术售前/售后服务工程师,民营,20人以下,2019-09-20 00:52:35,大专,客服/售前/售后技术支持,1-3年,济南易微法电气设备有限公司,3.5K-5K,济南,五险一金周末双休
控制工程师,事业单位,500-999人,2019-09-20 00:50:25,硕士,电子/电器/半导体/仪器仪表,不限,中国电子科技集团公司第四十八研究所,10K-15K,长沙,五险一金绩效奖金补充医疗保险定期体检带薪年假
高级java开发工程师,民营,100-499人,2019-09-20 00:51:59,大专,软件/互联网开发/系统集成,3-5年,山东益源环保科技有限公司,10K-15K,济南,五险一金年底双薪定期体检节日福利高温补贴
led销售,民营,20-99人,2019-09-20 00:52:17,大专,销售管理,不限,四川宏洋高科光电科技有限公司,5K-10K,成都,交通补助绩效奖金全勤奖通讯补助定期体检
外贸经理,民营,500-999人,2019-09-20 00:52:16,大专,采购/贸易,1-3年,九江恒通自动控制器有限公司,2.5K-3K,九江,加班补助补充医疗保险带薪年假包吃包住
电源研发工程师,民营,100-499人,2019-09-20 00:50:20,学历不限,IT管理/项目协调,不限,清远市特斯拉电子科技有限公司,20K-30K,广州,股票期权五险一金年终分红补充医疗保险弹性工作
嵌入式软件工程师,民营,20-99人,2019-09-20 00:51:16,大专,软件/互联网开发/系统集成,3-5年,深圳德池联合科技有限公司,8K-10K,深圳,
电话销售,其它,20-99人,2019-09-20 00:51:25,学历不限,销售业务,不限,四川开天电子产品有限责任公司,3K-6K,成都,绩效奖金员工旅游节日福利定期团建
外贸业务员 成长空间大 欢迎挑战高薪,民营,20人以下,2019-09-20 00:52:03,大专,采购/贸易,不限,深圳捷进电子有限公司,4.5K-9K,深圳,五险一金全勤奖员工旅游定期团建出国游
