职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
PHP工程师,民营,20-99人,2019-09-20 14:17:06,大专,软件/互联网开发/系统集成,3-5年,北京甲子营科技有限公司,10K-20K,北京,五险一金交通补助餐补带薪年假节日福利
PHP开发工程师,民营,20-99人,2019-09-20 14:06:34,大专,软件/互联网开发/系统集成,5-10年,上海道勤软件有限公司北京研发中心,15K-25K,北京-石景山区,五险一金带薪年假弹性工作定期体检节日福利
高级PHP后台工程师,民营,100-499人,2019-09-20 14:17:19,学历不限,软件/互联网开发/系统集成,不限,福建人外人影视文化发展有限公司,13K-18K,福州,周末双休弹性工作
PHP高级开发工程师,股份制企业,20-99人,2019-09-20 10:52:43,学历不限,软件/互联网开发/系统集成,不限,河南速升网络科技有限公司,6K-8K,郑州,创业公司绩效奖金年终分红全勤奖员工旅游
php工程师,股份制企业,100-499人,2019-09-20 09:03:25,大专,软件/互联网开发/系统集成,3-5年,无锡市销升客网络科技有限公司,8K-15K,无锡,带薪年假节日福利定期体检年底双薪绩效奖金
Php开发工程师,股份制企业,10000人以上,2019-09-20 09:32:14,学历不限,软件/互联网开发/系统集成,1-3年,安踏体育用品集团有限公司,6K-10K,厦门-思明区,
PHP开发工程师,民营,100-499人,2019-09-20 09:19:13,本科,软件/互联网开发/系统集成,1-3年,伏安国电(河南)科技有限公司,8K-12K,郑州,五险一金绩效奖金年终分红交通补助定期体检
PHP程序维护员,上市公司,1000-9999人,2019-09-20 10:32:01,大专,软件/互联网开发/系统集成,1年以下,山东开创集团股份有限公司,4K-8K,济南-槐荫区,五险一金绩效奖金带薪年假员工旅游节日福利
php开发工程师,民营,20人以下,2019-09-20 14:10:39,本科,软件/互联网开发/系统集成,1-3年,天津立世科技有限公司,6K-8K,天津,五险一金出国游采暖补贴定期团建全勤奖
php开发工程师,民营,20-99人,2019-09-20 13:47:54,大专,软件/互联网开发/系统集成,3-5年,福州大扬摄影有限公司,10K-15K,福州,五险一金周末双休定期团建弹性工作带薪年假
