职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
中介房产经纪人,民营,100-499人,2019-09-19 18:48:03,大专,房地产开发/经纪/中介,不限,西安曲江新区有此屋房产中介服务部,15K-20K,西安,五险一金全勤奖包住带薪年假节日福利
【房地产渠道经理/拓展经理】贝壳直招/郑州总部底薪3500-8千面谈,民营,1000-9999人,2019-09-20 13:06:09,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,8K-16K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
房地产销售代表/房产中介/经纪人/销售经理/链家总部直招/包住,民营,1000-9999人,2019-09-19 11:20:26,大专,销售业务,不限,河南链家房地产经纪有限公司24,6K-8K,郑州-二七区,节日福利弹性工作带薪年假包住大牛带队
2019.7.4发布坐店房地产销售/置业顾问无责底薪5000提供住宿,民营,10000人以上,2019-09-20 08:17:38,大专,房地产开发/经纪/中介,不限,天津链家宝业房地产经纪有限公司,6K-8K,天津-河西区,五险一金绩效奖金带薪年假弹性工作不加班
门店销售,民营,20人以下,2019-09-20 11:17:27,学历不限,销售业务,1-3年,东莞市鼎居房地产中介服务有限公司,3K-6K,东莞,五险一金绩效奖金房补不加班带团队
电话销售员,民营,20人以下,2019-09-20 11:17:28,学历不限,销售业务,不限,东莞市鼎居房地产中介服务有限公司,3K-6K,东莞,五险一金绩效奖金房补弹性工作不加班
职业经纪人,民营,20人以下,2019-09-20 11:17:29,高中,销售业务,不限,东莞市鼎居房地产中介服务有限公司,3K-5K,东莞,五险一金绩效奖金全勤奖房补弹性工作
房产经纪人,民营,20人以下,2019-09-20 11:17:28,学历不限,房地产开发/经纪/中介,无经验,东莞市鼎居房地产中介服务有限公司,6K-8K,东莞,五险一金绩效奖金全勤奖房补弹性工作
销售代表,民营,20人以下,2019-09-20 11:17:29,学历不限,房地产开发/经纪/中介,不限,东莞市鼎居房地产中介服务有限公司,4K-6K,东莞,五险一金绩效奖金全勤奖房补弹性工作
业务员（销售）,民营,20人以下,2019-09-20 11:17:27,学历不限,房地产开发/经纪/中介,不限,东莞市鼎居房地产中介服务有限公司,3K-6K,东莞,五险一金绩效奖金全勤奖房补弹性工作
房地产销售实习生4000起实体销售绩效工资不封顶提供住宿,民营,10000人以上,2019-09-20 08:11:17,大专,房地产开发/经纪/中介,不限,天津链家宝业房地产经纪有限公司,4K-6K,天津-河西区,五险一金绩效奖金带薪年假弹性工作不加班
房产中介,民营,10000人以上,2019-09-20 12:11:50,学历不限,房地产开发/经纪/中介,不限,石家庄新磊房地产经纪有限公司,8K-10K,石家庄,五险一金全勤奖弹性工作节日福利每年多次调薪
郑州链家直招地产中介包住宿/高提成,民营,10000人以上,2019-09-20 08:46:38,大专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司2,8K-10K,郑州,员工旅游节日福利创业公司弹性工作出国游
【链家地产总部】房产经纪人销售代表/置业顾问/租赁/实习生/销售,民营,1000-9999人,2019-09-20 13:05:03,中专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州-经开区,年底双薪绩效奖金包住带薪年假弹性工作
【链家地产总部】房产经纪人销售代表/置业顾问/租赁/实习生/销售,民营,1000-9999人,2019-09-20 13:05:31,中专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州-高新区,年底双薪绩效奖金包住带薪年假弹性工作
出纳,民营,20-99人,2019-09-20 14:22:08,大专,财务/审计/税务,1-3年,安阳智轩房地产中介服务有限公司,2K-4K,安阳,五险一金节日福利员工旅游
苏州链家房地产销售 1对1带教,民营,10000人以上,2019-09-19 15:26:14,大专,房地产开发/经纪/中介,不限,苏州链家房地产经纪有限公司,6K-8K,苏州,弹性工作节日福利员工旅游带薪年假五险一金
德佑地产诚聘销售顾问,其它,20人以下,2019-09-20 10:35:05,学历不限,房地产开发/经纪/中介,不限,西安佑家乐房地产营销策划有限公司,8K-10K,西安,全勤奖绩效奖金带薪年假员工旅游定期团建
房地产销售顾问薪资高,其它,20人以下,2019-09-20 10:35:04,学历不限,房地产开发/经纪/中介,不限,西安佑家乐房地产营销策划有限公司,8K-10K,西安,全勤奖绩效奖金带薪年假员工旅游定期团建
本科无责底薪4000房地产销售代表/置业顾问,民营,1000-9999人,2019-09-19 20:03:03,大专,房地产开发/经纪/中介,不限,辽宁贝壳房地产经纪有限公司,4.5K-9K,沈阳,绩效奖金五险一金员工购房优惠带薪年假就近分配
房产销售,民营,1000-9999人,2019-09-20 14:09:04,学历不限,销售业务,不限,朝阳区恒通合众房地产中介所,10K-15K,长春,加班补助餐补交通补助包住包吃
德佑房地产行业+急招销售岗  ,民营,1000-9999人,2019-09-19 09:20:42,学历不限,房地产开发/经纪/中介,不限,大连闹海房地产咨询服务有限公司,6K-8K,大连,定期团建五险一金节日福利大牛带队免费停车
沈阳链家 房屋中介 地产经纪人,民营,1000-9999人,2019-09-20 11:02:16,学历不限,房地产开发/经纪/中介,无经验,沈阳链家宝业房地产经纪有限公司,4K-6K,沈阳,五险一金绩效奖金定期体检带薪年假弹性工作
链家地产碧桂园银河城招聘店经理/置业顾问,民营,1000-9999人,2019-09-20 11:08:27,学历不限,房地产开发/经纪/中介,不限,沈阳链家宝业房地产经纪有限公司,6K-8K,沈阳,五险一金绩效奖金定期体检带薪年假弹性工作
链家地产/经纪人/置业顾问/店经理,民营,1000-9999人,2019-09-20 11:08:28,学历不限,房地产开发/经纪/中介,无经验,沈阳链家宝业房地产经纪有限公司,4K-6K,沈阳,五险一金绩效奖金定期体检带薪年假弹性工作
房产中介,上市公司,1000-9999人,2019-09-20 10:15:17,学历不限,房地产开发/经纪/中介,不限,太原伟业我爱我家房地产经纪有限公司并州店,8K-10K,太原,五险一金绩效奖金员工旅游试用期全额节日福利
房地产销售,股份制企业,20-99人,2019-09-20 10:11:06,学历不限,房地产开发/经纪/中介,不限,西安华海房地产营销策划有限责任公司,8K-10K,西安,绩效奖金员工旅游节日福利房补通讯补助
房产中介房产经纪人,国企,100-499人,2019-09-20 09:59:27,学历不限,房地产开发/经纪/中介,1-3年,保利爱家房地产经纪有限公司重庆分公司,6K-8K,重庆,弹性工作五险一金绩效奖金定期体检每年多次调薪
服务员,民营,20-99人,2019-09-20 14:12:05,高中,商超/酒店/娱乐管理/服务,不限,许昌市乐巢房地产中介有限公司,6K-8K,许昌-魏都区,节日福利定期团建弹性工作员工旅游全勤奖
（提成40%--60%）房地产二手+新盘销售,国企,20人以下,2019-09-19 00:52:52,学历不限,房地产开发/经纪/中介,不限,四川中原物业顾问有限公司中大君悦营业部,15K-20K,成都,员工旅游节日福利无试用期项目奖金出国游
地产销售（乐有家）,民营,10000人以上,2019-09-20 09:07:32,大专,房地产开发/经纪/中介,不限,深圳市乐有家控股集团有限公司,10K-15K,深圳-龙岗区,五险一金带薪年假创业公司节日福利每年多次调薪
地产销售 本科7500,民营,10000人以上,2019-09-20 09:27:37,大专,房地产开发/经纪/中介,1年以下,深圳市乐有家控股集团有限公司,6.8K-12K,深圳-宝安区,五险一金带薪年假节日福利员工旅游提供住宿
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-二七区,年底双薪绩效奖金包住带薪年假弹性工作
【链家地产总部】房产经纪人销售代表/置业顾问/租赁/实习生/销售,民营,1000-9999人,2019-09-20 08:47:03,中专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州-二七区,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】年薪30万商圈经理/地产店长+高额分红+绩效奖金,民营,1000-9999人,2019-09-20 13:05:02,大专,房地产开发/经纪/中介,1-3年,河南链家房地产经纪有限公司32,15K-30K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
【月综2万/3万】地产店长/商圈经理+超行业提成+绩效奖金,民营,1000-9999人,2019-09-20 13:04:51,大专,房地产开发/经纪/中介,1-3年,河南链家房地产经纪有限公司32,15K-30K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
高薪诚聘房产经纪人,民营,20-99人,2019-09-20 10:46:32,大专,房地产开发/经纪/中介,1-3年,西安市雁塔区润优房地产中介部,8K-12K,西安,全勤奖绩效奖金餐补试用期全额节日福利
房产中介专员,民营,1000-9999人,2019-09-20 09:02:39,学历不限,房地产开发/经纪/中介,1-3年,福州正荣物业管理有限公司,6K-8K,福州,绩效奖金节日福利弹性工作
人事助理底薪3000+,上市公司,20-99人,2019-09-20 10:57:11,大专,行政/后勤/文秘,不限,西安泽润房地产中介有限责任公司,4K-6K,西安,带薪年假绩效奖金
链家合作品牌诚招业务精英,民营,20人以下,2019-09-20 11:17:29,学历不限,房地产开发/经纪/中介,不限,东莞市鼎居房地产中介服务有限公司,4K-6K,东莞,五险一金绩效奖金全勤奖房补弹性工作
房地产销售顾问,民营,10000人以上,2019-09-19 10:31:15,大专,房地产开发/经纪/中介,不限,深圳市乐有家控股集团有限公司,11K-13.5K,深圳,五险一金餐补通讯补助带薪年假带团队
【链家地产总部】房产经纪人销售代表/置业顾问/租赁/实习生/销售,民营,1000-9999人,2019-09-20 13:04:52,中专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州-中原区,年底双薪绩效奖金包住带薪年假弹性工作
链家地产、经纪人,国企,20人以下,2019-09-19 13:58:36,学历不限,房地产开发/经纪/中介,不限,北京链家房地产经纪有限公司,8K-10K,北京,五险一金绩效奖金带薪年假弹性工作定期体检
高薪诚聘会计,股份制企业,20-99人,2019-09-20 09:01:22,学历不限,财务/审计/税务,1-3年,商丘和赢房地产中介有限公司,4K-6K,商丘-睢阳区,五险一金绩效奖金节日福利带薪年假员工聚餐
房产经纪人/中介/新房渠道,民营,1000-9999人,2019-09-20 11:08:28,大专,房地产开发/经纪/中介,不限,沈阳链家宝业房地产经纪有限公司,10K-15K,沈阳,五险一金绩效奖金带薪年假弹性工作节日福利
J#房地产销售/置业顾问/5K底薪包住,股份制企业,10000人以上,2019-09-20 10:11:40,学历不限,房地产开发/经纪/中介,不限,深圳链家房地产经纪有限公司,6K-9K,深圳,五险一金弹性工作带薪年假包住节日福利
【贝壳总部】链家总部商圈经理/店经理/区域经理/地产销售经理,民营,1000-9999人,2019-09-20 13:05:28,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-金水区,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家总部商圈经理/店经理/区域经理/地产销售经理,民营,1000-9999人,2019-09-20 13:05:28,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-郑东新区 ,年底双薪绩效奖金包住带薪年假弹性工作
高薪诚聘行政专员,股份制企业,20-99人,2019-09-20 09:00:36,大专,行政/后勤/文秘,不限,商丘和赢房地产中介有限公司,2.5K-5K,商丘-睢阳区,五险一金绩效奖金节日福利带薪年假员工聚餐
急聘房地产经纪人 底薪+高提成,民营,20-99人,2019-09-19 15:19:30,大专,房地产开发/经纪/中介,不限,长春市三合房地产中介有限公司,8K-10K,长春,绩效奖金年终分红全勤奖
地产经纪人3千底薪+提成+分红,股份制企业,不限,2019-09-19 16:45:29,学历不限,房地产开发/经纪/中介,不限,瑞丽市悦湖房地产中介服务有限公司,8K-15K,德宏,绩效奖金年终分红全勤奖通讯补助带薪年假
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-惠济区,年底双薪绩效奖金包住带薪年假弹性工作
【链家地产总部】房产经纪人销售代表/置业顾问/租赁/实习生/销售,民营,1000-9999人,2019-09-20 08:47:03,中专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州-惠济区,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-中原区,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家总部商圈经理/店经理/区域经理/地产销售经理,民营,1000-9999人,2019-09-20 13:05:28,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-惠济区,年底双薪绩效奖金包住带薪年假弹性工作
【链家总部直聘】房产经纪人/销售/置业顾问/中介/电销/网销/实习,民营,1000-9999人,2019-09-20 13:06:10,中专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
置业顾问,民营,20-99人,2019-09-20 10:43:26,中专,房地产开发/经纪/中介,1-3年,西安市雁塔区润优房地产中介部,8K-10K,西安,全勤奖绩效奖金餐补试用期全额节日福利
房产经纪人,民营,1000-9999人,2019-09-20 14:12:46,学历不限,房地产开发/经纪/中介,不限,辽宁贝壳房地产经纪有限公司,3K-6K,沈阳-皇姑区,五险一金绩效奖金年终分红包住餐补
发展规划岗,民营,100-499人,2019-09-20 10:54:07,中专,保险,不限,锦州市好来屋房地产中介有限公司桥西店,2.5K-5K,朝阳,交通补助绩效奖金年底双薪弹性工作带薪年假
海外房产渠道经理,民营,20-99人,2019-09-20 10:47:17,大专,房地产开发/经纪/中介,1-3年,富唐融汇(北京)咨询服务有限公司,8K-10K,北京,项目奖金五险一金带薪年假绩效奖金节日福利
包住+高提成+房地产经纪人,上市公司,1000-9999人,2019-09-20 13:38:04,学历不限,房地产开发/经纪/中介,无经验,广东中原地产代理有限公司,8K-10K,广州,每年多次调薪五险一金补充医疗保险绩效奖金包住
房产经纪人销售代表,上市公司,20-99人,2019-09-20 10:38:30,中专,销售业务,不限,西安泽润房地产中介有限责任公司,8K-10K,西安,带薪年假绩效奖金
底薪3500加五险一金四天休息,民营,500-999人,2019-09-20 00:50:12,学历不限,房地产开发/经纪/中介,不限,绿园区家林明星房屋中介所,8K-10K,长春,五险一金包住
房产实习生接受无经验,其它,20-99人,2019-09-20 00:50:21,中专,房地产开发/经纪/中介,不限,石家庄方德房地产经纪服务有限公司,3K-6K,石家庄,节日福利弹性工作包住交通补助试用期全额
房地产500强直招+福利好+高薪,上市公司,1000-9999人,2019-09-20 13:38:00,学历不限,房地产开发/经纪/中介,不限,广东中原地产代理有限公司,6K-8K,广州,每年多次调薪五险一金补充医疗保险绩效奖金包住
诚聘二手房置业顾问,民营,100-499人,2019-09-20 14:27:09,学历不限,销售业务,不限,张家界吉祥房地产中介有限公司,6K-8K,张家界,绩效奖金年终分红餐补不加班包住
房产销售,民营,20-99人,2019-09-20 14:26:15,学历不限,房地产开发/经纪/中介,不限,泰安市好来屋房地产中介有限公司,6K-8K,泰安-岱岳区,绩效奖金
2w+诚聘房产销售,股份制企业,20-99人,2019-09-20 09:01:22,学历不限,房地产开发/经纪/中介,不限,商丘和赢房地产中介有限公司,6K-12K,商丘-睢阳区,五险一金绩效奖金通讯补助节日福利带薪年假
【鼓楼区】房产销售+底薪4000,外商独资,1000-9999人,2019-09-20 13:37:08,学历不限,房地产开发/经纪/中介,不限,南京中原房地产中介有限公司,8K-10K,南京,五险一金通讯补助带薪年假员工旅游节日福利
高薪诚聘门店经理或合伙人,股份制企业,20-99人,2019-09-20 14:23:12,学历不限,房地产开发/经纪/中介,1-3年,商丘友家房地产中介有限公司,8K-10K,商丘,年终分红不加班创业公司节日福利员工旅游
信息化工作体验 贝壳大平台 高底薪+高提成,民营,100-499人,2019-09-20 14:20:22,大专,销售业务,不限,西安房帮帮房地产中介服务有限公司,6K-8K,西安,绩效奖金带薪年假试用期全额带团队出国游
高底薪+招房产销售高提,民营,100-499人,2019-09-20 14:19:22,学历不限,销售业务,不限,西安房帮帮房地产中介服务有限公司,6K-8K,西安,节日福利绩效奖金全勤奖弹性工作
房产经纪人,民营,20-99人,2019-09-20 14:19:21,学历不限,销售业务,不限,泰安市好来屋房地产中介有限公司,6K-8K,泰安-岱岳区,绩效奖金
高薪招聘房产销售精英,股份制企业,20-99人,2019-09-20 14:19:03,学历不限,房地产开发/经纪/中介,不限,商丘友家房地产中介有限公司,8K-10K,商丘,年终分红不加班创业公司节日福利员工旅游
人事,民营,20-99人,2019-09-20 14:17:26,大专,人力资源,不限,许昌市乐巢房地产中介有限公司,2K-4K,许昌-魏都区,节日福利定期团建弹性工作员工旅游全勤奖
置业顾问,民营,20-99人,2019-09-20 14:13:38,高中,技工/操作工,不限,许昌市乐巢房地产中介有限公司,10K-15K,许昌,节日福利定期团建弹性工作员工旅游全勤奖
销售代表,其它,20-99人,2019-09-20 14:14:04,学历不限,房地产开发/经纪/中介,不限,商丘新纪元房地产中介有限公司,4K-8K,商丘,五险一金绩效奖金全勤奖通讯补助弹性工作
友家房产寻找合伙人,股份制企业,20-99人,2019-09-20 14:10:04,学历不限,销售行政/商务,不限,商丘友家房地产中介有限公司,8K-10K,商丘,年终分红不加班创业公司节日福利员工旅游
房产经纪人1,其它,20-99人,2019-09-20 14:09:21,学历不限,房地产开发/经纪/中介,不限,商丘新纪元房地产中介有限公司,5K-10K,商丘,五险一金全勤奖绩效奖金通讯补助节日福利
房产销售,民营,20-99人,2019-09-20 14:08:37,学历不限,房地产开发/经纪/中介,不限,泰安市好来屋房地产中介有限公司,6K-8K,泰安-岱岳区,绩效奖金
高薪聘+人事专员,民营,20-99人,2019-09-20 14:09:31,大专,人力资源,不限,许昌市乐巢房地产中介有限公司,2K-4K,许昌-魏都区,节日福利定期团建员工旅游全勤奖包住
区域销售,其它,20-99人,2019-09-20 14:09:05,学历不限,房地产开发/经纪/中介,不限,商丘新纪元房地产中介有限公司,5K-10K,商丘,绩效奖金全勤奖通讯补助弹性工作带薪年假
房产经纪人,民营,20-99人,2019-09-20 14:08:32,学历不限,销售业务,不限,泰安市好来屋房地产中介有限公司,6K-8K,泰安-岱岳区,绩效奖金
招聘专员/助理,民营,100-499人,2019-09-20 14:07:16,大专,人力资源,不限,西安信诺房地产中介有限公司,2K-4K,西安,全勤奖员工旅游节日福利绩效奖金带薪年假
销售代表+无责底薪+高提,民营,100-499人,2019-09-20 14:06:13,学历不限,房地产开发/经纪/中介,不限,西安房帮帮房地产中介服务有限公司,4K-6K,西安,节日福利绩效奖金
贝壳大平台 高底薪+高提成+现金奖励,民营,100-499人,2019-09-20 14:06:03,大专,房地产开发/经纪/中介,不限,西安房帮帮房地产中介服务有限公司,6K-8K,西安,节日福利绩效奖金全勤奖弹性工作定期团建
置业顾问,民营,20-99人,2019-09-20 14:03:13,高中,销售管理,不限,许昌市乐巢房地产中介有限公司,4K-6K,许昌-魏都区,节日福利定期团建员工旅游全勤奖包住
高薪诚聘房产经纪人,股份制企业,20-99人,2019-09-20 14:01:36,学历不限,销售行政/商务,不限,商丘友家房地产中介有限公司,8K-10K,商丘,年终分红不加班创业公司节日福利员工旅游
市场专员,其它,20-99人,2019-09-20 14:02:05,本科,市场,3-5年,深圳市房地产中介协会,8K-12K,深圳,五险一金绩效奖金全勤奖带薪年假定期体检
精英经纪人,民营,1000-9999人,2019-09-20 00:50:42,大专,房地产开发/经纪/中介,1-3年,沈阳市和平区安居乐业房产信息咨询服务中心,8K-10K,沈阳-和平区,弹性工作节日福利无试用期大牛带队每月聚餐
高薪诚聘销售代表,股份制企业,20-99人,2019-09-20 09:01:22,学历不限,房地产开发/经纪/中介,不限,商丘和赢房地产中介有限公司,6K-12K,商丘-睢阳区,
房地产经纪人+无责任底薪3k起+培训上岗,民营,10000人以上,2019-09-19 22:50:02,学历不限,实习生/培训生/储备干部,不限,深圳市乐有家控股集团有限公司,2K-4K,南宁-西乡塘区,节日福利员工旅游餐补房补全勤奖
办公室房地产销售,民营,10000人以上,2019-09-19 21:06:02,学历不限,销售管理,不限,深圳市乐有家控股集团有限公司,2K-4K,贵阳-观山湖区（金阳新区）,节日福利员工旅游餐补房补全勤奖
地产置业顾问 底薪3400+,民营,10000人以上,2019-09-20 09:36:26,大专,房地产开发/经纪/中介,不限,深圳市乐有家控股集团有限公司,6K-8K,南充,五险一金绩效奖金房补餐补带薪年假
乐有家诚聘房产中介人 薪酬3100起,民营,10000人以上,2019-09-20 09:36:25,中专,房地产开发/经纪/中介,不限,深圳市乐有家控股集团有限公司,6K-8K,南充,五险一金绩效奖金房补餐补带薪年假
乐有家诚聘房产中介人 薪酬3100起,民营,10000人以上,2019-09-20 09:36:25,中专,房地产开发/经纪/中介,不限,深圳市乐有家控股集团有限公司,6K-8K,南充,五险一金绩效奖金房补餐补带薪年假
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-经开区,年底双薪绩效奖金包住带薪年假弹性工作
房地产经纪人+无责任底薪3k起+培训上岗,民营,10000人以上,2019-09-19 22:07:01,学历不限,实习生/培训生/储备干部,不限,深圳市乐有家控股集团有限公司,2K-4K,贵阳-观山湖区（金阳新区）,节日福利员工旅游餐补房补全勤奖
【贝壳总部】链家总部商圈经理/店经理/区域经理/地产销售经理,民营,1000-9999人,2019-09-20 08:46:15,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
地产销售 本科7500,民营,10000人以上,2019-09-20 09:27:37,大专,房地产开发/经纪/中介,1年以下,深圳市乐有家控股集团有限公司,6.8K-12K,深圳-龙岗区,五险一金带薪年假节日福利员工旅游提供住宿
【郑州】贝壳找房总部/链家总部S商圈经理/M店经理/高级销售/中介,民营,1000-9999人,2019-09-20 08:45:31,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,8K-16K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
【S商圈】M店经理包赚20万链家总部直招/贝壳总部/中介/社保,民营,1000-9999人,2019-09-20 08:45:30,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,8K-16K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
玛雅房屋诚聘房地产销售,民营,1000-9999人,2019-09-19 00:50:11,大专,房地产开发/经纪/中介,不限,西安益永房地产营销策划有限公司,6K-8K,西安,绩效奖金交通补助节日福利员工旅游定期团建
销售应聘专场房产中介服务底薪5K 就近安排,股份制企业,10000人以上,2019-09-20 10:11:46,学历不限,房地产开发/经纪/中介,不限,深圳链家房地产经纪有限公司,10K-15K,深圳,五险一金弹性工作带薪年假全勤奖包住
乐有家诚聘房产中介人 薪酬3100起,民营,10000人以上,2019-09-20 09:36:25,中专,房地产开发/经纪/中介,不限,深圳市乐有家控股集团有限公司,6K-8K,南充,五险一金绩效奖金房补餐补带薪年假
ss房地产销售（太屋集团直招）！！,港澳台公司,1000-9999人,2019-09-20 09:04:26,大专,销售业务,无经验,上海太屋网络科技有限公司,8K-10K,上海-宝山区,五险一金绩效奖金包住带薪年假弹性工作
【链家地产总部】房产经纪人销售代表/置业顾问/租赁/实习生/销售,民营,1000-9999人,2019-09-20 08:46:02,中专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-金水区,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-高新区,年底双薪绩效奖金包住带薪年假弹性工作
【房地产销售】包住  链家总部直招/贝壳总部  新房 二手房 租房 ,民营,1000-9999人,2019-09-20 08:45:32,学历不限,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
产业地产置业招商主管/专员,上市公司,20-99人,2019-09-20 08:50:27,大专,房地产开发/经纪/中介,3-5年,江苏中南建设集团股份有限公司,5K-7K,嘉兴-平湖市,五险一金绩效奖金交通补助餐补通讯补助
【S商圈】M店经理包赚20万链家总部直招/贝壳总部/中介/社保,民营,1000-9999人,2019-09-20 08:45:30,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,8K-16K,郑州-金水区,年底双薪绩效奖金包住带薪年假弹性工作
【房地产销售】包住就近分配+链家总部直聘新房/二手房/租赁/绩效,民营,1000-9999人,2019-09-20 08:45:31,学历不限,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州,大牛带队年底双薪绩效奖金包住弹性工作
【郑州】贝壳找房总部/链家总部S商圈经理/M店经理/高级销售/中介,民营,1000-9999人,2019-09-20 08:45:31,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,8K-16K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-郑东新区 ,年底双薪绩效奖金包住带薪年假弹性工作
【房地产销售】包住 链家总部/贝壳总部 新房 二手房 租赁 ,民营,1000-9999人,2019-09-20 08:45:32,学历不限,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司32,6K-12K,郑州,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家年薪25万地产店长/商圈经理/销售经理+高绩效,民营,1000-9999人,2019-09-20 08:46:00,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-管城区,年底双薪绩效奖金包住带薪年假弹性工作
区域销售/做六休一 房地产/销售代表/3k起 ,民营,1000-9999人,2019-09-19 23:18:01,中专,房地产开发/经纪/中介,不限,大连闹海房地产咨询服务有限公司,6K-8K,大连,五险一金绩效奖金弹性工作带薪年假大牛带队
房产中介/高佣提成大平台,民营,10000人以上,2019-09-20 08:46:18,大专,房地产开发/经纪/中介,不限,河南链家房地产经纪有限公司2,10K-15K,郑州,包住弹性工作员工旅游节日福利定期团建
【贝壳总部】链家总部商圈经理/店经理/区域经理/地产销售经理,民营,1000-9999人,2019-09-20 13:05:28,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-经开区,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家总部商圈经理/店经理/区域经理/地产销售经理,民营,1000-9999人,2019-09-20 13:05:28,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-中原区,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家总部商圈经理/店经理/区域经理/地产销售经理,民营,1000-9999人,2019-09-20 13:05:28,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-管城区,年底双薪绩效奖金包住带薪年假弹性工作
【贝壳总部】链家总部商圈经理/店经理/区域经理/地产销售经理,民营,1000-9999人,2019-09-20 13:05:28,大专,房地产开发/经纪/中介,3-5年,河南链家房地产经纪有限公司32,10K-20K,郑州-二七区,年底双薪绩效奖金包住带薪年假弹性工作
