职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
企业银行（中国）天津武清支行-柜员及客户经理招聘,外商独资,100-499人,2019-08-06 09:37:24,本科,销售管理,不限,企业银行(中国)有限公司,4K-6K,天津-武清区,节日福利五险一金加班补助带薪年假定期体检
银行会计柜员（福州）,民营,500-999人,2019-07-04 11:02:39,大专,银行,不限,民生电商控股(深圳)有限公司,3K-5K,福州,五险一金绩效奖金加班补助餐补带薪年假
兼职实习生银行超柜审核,合资,1000-9999人,2019-09-20 14:14:32,中技,银行,不限,杭州银雁金融配套服务有限公司金华分公司,2K-4K,杭州-下城区,餐补
银行会计/柜员,国企,10000人以上,2019-07-04 19:10:23,本科,银行,不限,华夏银行股份有限公司佛山分行,5K-10K,佛山-禅城区,五险一金绩效奖金交通补助餐补房补
银行一般职员（必须会韩语）,外商独资,100-499人,2019-09-20 14:19:29,本科,银行,不限,友利银行(中国)有限公司深圳分行,7K-9K,深圳,住房补贴加班补助绩效奖金五险一金带薪年假
证券综合柜员,上市公司,20-99人,2019-09-20 14:07:17,本科,银行,不限,太平洋证券股份有限公司杭州太和广场证券营业部,6K-8K,杭州-上城区,交通补助餐补定期体检五险一金通讯补助
农商行柜员,民营,100-499人,2019-09-20 14:21:36,大专,银行,不限,合肥易德信息科技有限公司,4K-6K,马鞍山,年底双薪绩效奖金年终分红包吃全勤奖
平安银行客服（应届毕业生优先）,股份制企业,10000人以上,2019-09-20 14:20:47,大专,银行,不限,中国平安人寿保险股份有限公司河南分公司河南综合管理部,2K-4K,郑州,五险一金绩效奖金全勤奖节日福利周末双休
银行客户经理销售精英,股份制企业,1000-9999人,2019-09-19 22:55:26,中专,银行,不限,广发银行股份有限公司广州分行,20K-30K,广州,周末双休五险一金年底双薪绩效奖金带薪年假
马鞍山农商行柜员,民营,100-499人,2019-09-20 14:16:25,大专,银行,不限,合肥易德信息科技有限公司,4K-6K,马鞍山,年底双薪绩效奖金年终分红包吃全勤奖
国企交通银行6000底薪急聘客户经理,上市公司,1000-9999人,2019-09-16 17:58:38,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,8K-16K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
银行资料代填专员+餐补住宿+上市企业,上市公司,1000-9999人,2019-09-20 14:49:16,大专,客服/售前/售后技术支持,不限,安徽泰盈信息科技有限公司,4K-7K,合肥,五险一金绩效奖金全勤奖包住餐补
银行柜员,国企,100-499人,2019-07-22 10:56:24,本科,银行,1-3年,诚通人力资源有限公司,15K-20K,北京,周末双休五险一金不加班员工旅游带薪年假
银行 柜员,股份制企业,不限,2019-08-29 12:15:12,本科,银行,1-3年,日照银行股份有限公司青岛平度支行,6K-9K,青岛-平度市,五险一金绩效奖金定期体检交通补助通讯补助
国企交通银行6000底薪急聘信用卡精英,上市公司,1000-9999人,2019-09-05 15:26:50,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,12K-22K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
交通银行驻点高级客户经理,上市公司,1000-9999人,2019-09-04 19:20:13,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,8K-10K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
6000底薪银行驻点销售,上市公司,1000-9999人,2019-09-04 19:41:54,大专,销售业务,不限,交通银行股份有限公司太平洋信用卡中心,10K-15K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
交通银行6000底薪急聘销售精英-广州LM,上市公司,1000-9999人,2019-09-02 20:04:30,大专,销售业务,不限,交通银行股份有限公司太平洋信用卡中心,12K-22K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
6000底薪招聘交通银行客户经理,上市公司,1000-9999人,2019-09-16 18:00:18,大专,销售业务,不限,交通银行股份有限公司太平洋信用卡中心,10K-15K,广州-越秀区,五险一金交通补助弹性工作高温补贴无试用期
交通银行高级秒批代表,上市公司,1000-9999人,2019-09-02 20:46:31,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,8K-10K,广州,五险一金绩效奖金带薪年假弹性工作补充医疗保险
银行销售,股份制企业,1000-9999人,2019-09-09 21:47:02,大专,销售业务,不限,广发银行股份有限公司广州分行,6K-12K,广州,五险一金绩效奖金高温补贴定期体检年底双薪
国企交通银行6000底薪急聘信用卡销售精英-广州LM,上市公司,1000-9999人,2019-09-07 16:49:30,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,12K-22K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
国企交通银行6000底薪聘白金专员-广州LM,上市公司,1000-9999人,2019-08-29 15:30:52,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,12K-22K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
底薪4000+银行编制销售精英！,股份制企业,1000-9999人,2019-09-19 00:38:58,中专,销售业务,不限,广发银行股份有限公司广州分行,10K-15K,广州,周末双休五险一金年底双薪绩效奖金带薪年假
综合柜员,民营,1000-9999人,2019-09-20 14:19:17,大专,银行,1-3年,浙江民泰商业银行股份有限公司,4K-6K,宁波,绩效奖金通讯补助五险一金餐补带薪年假
相城地区柜员岗,国企,1000-9999人,2019-09-20 14:25:21,本科,银行,不限,江苏常熟农村商业银行股份有限公司,薪资面议,苏州-相城区,五险一金定期体检带薪年假通讯补助高温补贴
银行柜员,股份制企业,20-99人,2019-09-16 10:39:20,大专,银行,不限,济南高新北海村镇银行股份有限公司,4K-6K,济南,五险一金绩效奖金包吃采暖补贴定期体检
泗洪支行柜员岗,国企,1000-9999人,2019-09-20 14:12:22,本科,银行,不限,江苏常熟农村商业银行股份有限公司,薪资面议,宿迁,五险一金定期体检带薪年假通讯补助高温补贴
云柜员,国企,500-999人,2019-09-12 16:21:05,本科,银行,不限,中国民生银行,5.6K-6.6K,武汉-江汉区,每年多次调薪五险一金年底双薪绩效奖金包吃
银行综合柜员招聘 五险一金,民营,100-499人,2019-07-04 19:22:29,大专,银行,1-3年,四川祥博企业管理有限公司,3.5K-5.5K,成都,五险一金绩效奖金带薪年假加班补助全勤奖
吴中地区柜员岗,国企,1000-9999人,2019-09-20 14:10:05,本科,银行,不限,江苏常熟农村商业银行股份有限公司,薪资面议,苏州-吴中区,五险一金定期体检带薪年假通讯补助高温补贴
银行柜员x,民营,100-499人,2019-08-13 20:21:26,大专,银行,不限,吉林省途跃人力资源有限公司,4K-6K,长春,加班补助定期体检补充医疗保险年底双薪五险一金
柜员/Teller,外商独资,1000-9999人,2019-08-26 09:54:14,大专,银行,1-3年,大华银行（中国）有限公司,5K-9K,北京,
平安银行柜员,上市公司,10000人以上,2019-09-18 18:56:08,大专,银行,3-5年,中国平安人寿保险股份有限公司四川分公司鸿创团队,6K-8K,成都,
银行会计/核算/银行柜员/贷款/证券,民营,不限,2019-09-17 17:46:13,大专,银行,不限,深圳巨猿网络科技有限责任公司,4.5K-6.5K,深圳-宝安区,五险一金绩效奖金年终分红加班补助全勤奖
银行柜员v,民营,100-499人,2019-08-13 20:21:52,大专,银行,不限,吉林省途跃人力资源有限公司,4K-6K,长春,加班补助定期体检补充医疗保险年底双薪五险一金
西湖区银行账户业务处理,合资,1000-9999人,2019-09-20 14:07:34,大专,银行,3-5年,杭州银雁金融配套服务有限公司金华分公司,4K-6K,杭州-西湖区,节日福利五险一金加班补助年底双薪高温补贴
银行柜员,民营,100-499人,2019-08-08 15:21:56,本科,银行,1-3年,深圳佰利国际商务有限公司,6K-10K,深圳,绩效奖金大牛带队定期团建带团队项目奖金
银行柜员,民营,100-499人,2019-08-08 15:21:56,本科,银行,1-3年,深圳佰利国际商务有限公司,6K-10K,深圳,绩效奖金大牛带队定期团建带团队项目奖金
银行柜员,民营,100-499人,2019-08-13 20:14:08,大专,银行,不限,吉林省途跃人力资源有限公司,4K-6K,长春,加班补助定期体检补充医疗保险年底双薪五险一金
银行客服（培训+带教）,民营,1000-9999人,2019-09-20 14:43:37,中专,银行,不限,上海迪扬信息科技有限公司,5K-8K,广州-白云区,五险一金年底双薪全勤奖员工旅游高温补贴
银行柜员s,民营,100-499人,2019-08-13 20:18:55,大专,银行,不限,吉林省途跃人力资源有限公司,4K-6K,长春,加班补助定期体检补充医疗保险年底双薪五险一金
银行柜员z,民营,100-499人,2019-08-13 20:20:37,大专,银行,不限,吉林省途跃人力资源有限公司,4K-6K,长春,加班补助定期体检补充医疗保险年底双薪五险一金
银行柜员（就近安排）,民营,1000-9999人,2019-07-03 20:40:51,大专,银行,不限,安徽银雁金融外包服务有限公司,3K-4K,安庆,绩效奖金节日福利带薪年假交通补助
银行柜员,股份制企业,20-99人,2019-07-04 12:34:38,大专,银行,不限,天津京津列车信息咨询有限公司,3.5K-4K,天津,五险一金采暖补贴节日福利不加班
银行柜员g,民营,100-499人,2019-08-13 20:19:50,大专,银行,不限,吉林省途跃人力资源有限公司,4K-6K,长春,加班补助定期体检补充医疗保险年底双薪五险一金
银行柜员d,民营,100-499人,2019-08-13 20:19:21,大专,银行,不限,吉林省途跃人力资源有限公司,4K-6K,长春,加班补助定期体检补充医疗保险年底双薪五险一金
银行柜员a,民营,100-499人,2019-08-13 20:18:13,大专,银行,不限,吉林省途跃人力资源有限公司,4K-6K,长春,加班补助定期体检补充医疗保险年底双薪五险一金
银行柜员（双休+海外旅游）,股份制企业,10000人以上,2019-09-02 17:00:37,大专,银行,1-3年,中国平安人寿保险股份有限公司湖南分公司胜红团队,4K-6K,长沙-开福区,创业公司节日福利周末双休不加班绩效奖金
银行业务员,股份制企业,1000-9999人,2019-08-25 13:59:16,大专,银行,不限,广发银行股份有限公司广州分行,8K-10K,广州,五险一金绩效奖金补充医疗保险定期体检带薪年假
正式工柜员,股份制企业,1000-9999人,2019-09-19 15:45:03,本科,银行,不限,浙江绍兴瑞丰农村商业银行股份有限公司,薪资面议,绍兴-柯桥区,五险一金绩效奖金交通补助餐补通讯补助
外币兑换柜员（北京首都机场）,外商独资,100-499人,2019-09-20 13:50:03,大专,银行,不限,艾西益商务服务(北京)有限公司,4K-6K,北京-顺义区,五险一金绩效奖金全勤奖包住交通补助
金融业务专员（银行信托融资贷款保险信托）,上市公司,10000人以上,2019-09-20 14:14:02,本科,银行,5-10年,中国平安财富管理综合理财部,10K-15K,北京,周末双休绩效奖金弹性工作带薪年假不加班
柜员/会计（派遣制）,国企,10000人以上,2019-09-10 15:51:51,本科,银行,不限,兴业银行股份有限公司,薪资面议,青岛,五险一金补充医疗保险定期体检绩效奖金节日福利
广发银行客户经理（轻松月入过万）,股份制企业,1000-9999人,2019-09-08 09:41:01,中专,销售业务,不限,广发银行股份有限公司广州分行,8K-15K,广州,五险一金绩效奖金采暖补贴带薪年假补充医疗保险
综合柜员（三明）,股份制企业,1000-9999人,2019-08-28 11:14:56,本科,银行,3-5年,厦门银行股份有限公司,4K-6K,三明,五险一金绩效奖金交通补助补充医疗保险高温补贴
柜员（4000+双休）,股份制企业,1000-9999人,2019-09-20 10:33:02,大专,银行,不限,中国平安人寿保险股份有限公司河南分公司鹏远营销部,2K-4K,郑州-金水区,五险一金每年多次调薪出国游项目奖金员工旅游
银行银保柜员 高薪双休,国企,10000人以上,2019-09-14 08:22:39,大专,银行,不限,中国平安财产保险股份有限公司上海市闵行支公司营业部,8K-10K,武汉-江岸区,国企直招六险一金年底双薪周末双休绩效奖金
急聘广发银行卡部正式行员,股份制企业,1000-9999人,2019-08-28 19:50:07,中专,银行,不限,广发银行股份有限公司广州分行,20K-30K,广州,五险一金节日福利带薪年假员工旅游高温补贴
银行类软件测试储备岗,民营,100-499人,2019-09-20 14:43:03,大专,银行,无经验,广州市铂桥信息科技有限公司,4.8K-7.5K,广州,五险一金不加班每年多次调薪带薪年假周末双休
正式工柜员,股份制企业,1000-9999人,2019-09-19 15:45:02,本科,银行,不限,浙江绍兴瑞丰农村商业银行股份有限公司,薪资面议,金华-义乌市,五险一金绩效奖金交通补助餐补通讯补助
银行公积金柜员就近分配,民营,20人以下,2019-09-18 11:51:56,本科,银行,不限,北京昊圳科达劳务服务有限公司深圳分公司,4K-6K,深圳,五险一金绩效奖金带薪年假周末双休节日福利
柜员（湖州南浔）,股份制企业,10000人以上,2019-09-20 08:37:09,本科,银行,不限,台州银行股份有限公司,薪资面议,湖州-吴兴区,六险二金带薪年假定期体检高温补贴节日福利
国企交通银行6000底薪急聘一��客户经理,上市公司,1000-9999人,2019-09-18 15:46:30,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,12K-22K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
邮政银行镇头、官渡柜员,民营,20-99人,2019-09-10 09:20:09,大专,银行,1-3年,湖南爱康物业管理有限责任公司,2K-4K,长沙-浏阳市,周末双休五险包住月休5天
广发银行诚聘销售精英！五险一金+月入过万！,股份制企业,1000-9999人,2019-09-16 19:48:04,大专,销售业务,不限,广发银行股份有限公司广州分行,10K-20K,广州,五险一金年底双薪绩效奖金带薪年假弹性工作
外币兑换柜员（杭州萧山机场）,外商独资,100-499人,2019-09-20 13:48:01,大专,银行,不限,艾西益商务服务(北京)有限公司,4K-5K,杭州-萧山区,五险一金绩效奖金全勤奖包住交通补助
华福证券宁波北仑柜员,国企,1000-9999人,2019-09-20 14:50:03,本科,银行,1-3年,华福证券有限责任公司浙江分公司,8K-10K,宁波,五险一金绩效奖金定期体检补充医疗保险带薪年假
综合柜员,国企,10000人以上,2019-09-17 11:15:13,本科,银行,不限,中国太平洋人寿保险股份有限公司,2K-4K,上饶,五险一金年底双薪绩效奖金补充医疗保险带薪年假
综合柜员,股份制企业,20-99人,2019-09-15 18:48:01,大专,银行,1年以下,定兴丰源村镇银行股份有限公司,3K-6K,保定,五险一金绩效奖金带薪年假定期体检员工旅游
外币兑换柜员（杭州市区酒店）,外商独资,100-499人,2019-09-20 13:32:04,大专,银行,不限,艾西益商务服务(北京)有限公司,4K-5K,杭州-上城区,五险一金绩效奖金全勤奖交通补助餐补
综合柜员,国企,500-999人,2019-09-20 14:17:25,本科,银行,3-5年,华安证券股份有限公司北京西直门证券营业部,4K-6K,北京,五险一金绩效奖金年终分红加班补助周末双休
运营柜员     北京分行,银行,10000人以上,2019-09-06 14:53:49,本科,银行,1-3年,中国民生银行北京分行,薪资面议,北京,
国企正编 银行驻点服务人员,国企,10000人以上,2019-09-19 23:03:46,大专,银行,不限,太平人寿保险有限公司庐江支公司,6K-8K,武汉-江汉区,国企正编年底双薪绩效奖金年终分红带薪年假
济南高新区银行授权文员,民营,10000人以上,2019-09-03 14:24:13,大专,行政/后勤/文秘,不限,京北方信息技术股份有限公司,2K-4K,济南-高新区,五险一金加班补助
交通银行销售顾问,上市公司,1000-9999人,2019-09-14 15:01:46,大专,销售业务,不限,交通银行股份有限公司太平洋信用卡中心,8K-16K,广州,弹性工作补充医疗保险带薪年假交通补助五险一金
国企交通银行信用卡销售高手,上市公司,1000-9999人,2019-09-16 16:02:32,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,10K-20K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
交通银行个人金融顾问,上市公司,1000-9999人,2019-09-14 15:04:10,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,9K-18K,广州,弹性工作补充医疗保险带薪年假交通补助五险一金
招商银行销售代表 行员编制..,股份制企业,100-499人,2019-09-20 10:32:42,大专,银行,不限,招商银行股份有限公司,10K-15K,上海,五险一金年底双薪高温补贴带薪年假定期体检
银行信用卡直招   五险一金,股份制企业,1000-9999人,2019-09-12 12:27:30,大专,销售业务,不限,广发银行股份有限公司广州分行,10K-15K,广州,五险一金绩效奖金高温补贴定期体检年底双薪
广发银行信用卡销售中心,股份制企业,1000-9999人,2019-09-19 18:41:47,大专,银行,不限,广发银行股份有限公司广州分行,10K-15K,广州,五险一金绩效奖金高温补贴定期体检年底双薪
国企交通银行渠道推广客户经理,上市公司,1000-9999人,2019-09-14 15:22:37,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,8K-16K,广州,弹性工作补充医疗保险带薪年假交通补助五险一金
交通银行信用卡中心销售代表,上市公司,1000-9999人,2019-09-08 17:39:07,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,8K-10K,广州-越秀区,五险一金绩效奖金定期体检定期团建高温补贴
运营柜员 镇江支行,银行,10000人以上,2019-09-06 15:09:02,本科,银行,1-3年,中国民生银行南京分行,薪资面议,镇江,
国企交通银行高薪急聘信用卡精英,上市公司,1000-9999人,2019-09-16 15:47:22,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,8K-15K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
国企交通银行6千底薪上班自由销售经理,上市公司,1000-9999人,2019-09-14 15:12:18,大专,销售业务,不限,交通银行股份有限公司太平洋信用卡中心,10K-20K,广州,弹性工作补充医疗保险带薪年假交通补助五险一金
许都地区银行综合柜员,股份制企业,100-499人,2019-09-20 09:49:52,大专,银行,不限,河南实诺企业管理股份有限公司,2K-4K,郑州-金水区,绩效奖金节日福利出国游五险
国企交通银行6000底薪急聘信用卡精英-广州LM,上市公司,1000-9999人,2019-09-08 22:48:21,大专,银行,不限,交通银行股份有限公司太平洋信用卡中心,12K-22K,广州,五险一金带薪年假弹性工作餐补补充医疗保险
交通银行高级业务精英,上市公司,1000-9999人,2019-09-16 16:32:17,大专,销售业务,不限,交通银行股份有限公司太平洋信用卡中心,10K-20K,广州,五险一金带薪年假弹性工作补充医疗保险定期体检
广发银行销售中心4000无责底薪+提成,股份制企业,1000-9999人,2019-09-18 16:37:08,大专,银行,不限,广发银行股份有限公司广州分行,10K-15K,广州,五险一金绩效奖金高温补贴定期体检年底双薪
江苏银行接听客服双休,合资,1000-9999人,2019-09-19 00:50:14,大专,客服/售前/售后技术支持,不限,深圳市小小金融服务有限公司,4K-6K,南京-鼓楼区,五险一金加班补助
大堂柜员,国企,1000-9999人,2019-09-20 14:06:25,本科,银行,不限,中航证券有限公司,3K-6K,长沙,五险一金绩效奖金带薪年假节日福利每年多次调薪
江苏银行远程柜员,合资,100-499人,2019-08-31 12:52:45,大专,银行,不限,南京禾泰通信科技有限公司,4K-6K,南京,五险一金定期体检绩效奖金
运营柜员（派遣制）,银行,10000人以上,2019-09-06 13:58:26,本科,银行,1-3年,中国民生银行上海自贸区分行,薪资面议,上海,
