外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-16 10:13:00,学历不限,社区/居民/家政服务,不限,天津正华达建筑劳务有限公司,30K-50K,合肥,包吃包住加班补助年底双薪带薪年假
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-16 10:11:34,学历不限,社区/居民/家政服务,不限,天津正华达建筑劳务有限公司,30K-50K,长沙,包吃包住加班补助年底双薪带薪年假
育儿月嫂/育儿保姆（朝九晚六-双休，工作轻松，环境优雅舒适）,外商独资,500-999人,2019-09-11 00:50:42,学历不限,社区/居民/家政服务,1-3年,广东省瑞一科技有限公司,4K-6K,深圳,定期体检不加班周末双休五险一金
厨房钟点工、保姆.月嫂有无经验均可,民营,100-499人,2019-09-14 17:12:53,学历不限,社区/居民/家政服务,不限,帝赫尼家居(深圳)有限公司,4.5K-6K,深圳,五险一金包吃包住全勤奖弹性工作
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-16 10:12:34,学历不限,社区/居民/家政服务,不限,天津正华达建筑劳务有限公司,30K-50K,深圳,包吃包住加班补助年底双薪带薪年假
急招保姆待遇好,民营,20-99人,2019-09-10 14:52:33,学历不限,社区/居民/家政服务,不限,沈阳荣林科技发展有限公司,2K-4K,沈阳,年终分红五险周末双休免费班车免费停车
招聘兼职钟点工保姆/有无经验都可,民营,100-499人,2019-09-17 18:07:48,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,4.5K-5.5K,揭阳,五险一金绩效奖金餐补包住包吃
急聘外派外国家政保姆单,股份制企业,20-99人,2019-09-09 13:27:21,学历不限,社区/居民/家政服务,不限,维佳（北京）家政服务有限公司,100K-150K,北京,包住节日福利年底双薪绩效奖金全勤奖
外遣项目年薪50万雇主直聘司机/安保/家政/保姆出国人员,民营,20-99人,2019-09-16 10:12:31,学历不限,社区/居民/家政服务,不限,天津正华达建筑劳务有限公司,30K-50K,贵阳,包吃包住加班补助年底双薪带薪年假
别墅8千起急招住家保姆带小孩照顾老人,民营,不限,2019-09-15 11:18:47,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,6K-8K,深圳,包吃包住加班补助餐补房补
直招有无经验保姆/护工/育婴月嫂月薪过万,民营,100-499人,2019-09-10 21:58:21,学历不限,社区/居民/家政服务,不限,深圳市英港多多家政服务有限公司,6K-12K,深圳,五险一金加班补助带薪年假包住包吃
带小孩照顾老人住家保姆8千包吃住月结,民营,不限,2019-09-15 11:17:09,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-10K,深圳,包吃包住加班补助餐补房补
转行就做高薪保姆带小孩照顾老人月薪过万不是梦,民营,不限,2019-09-15 11:18:38,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-10K,深圳,包吃包住加班补助餐补房补
家政保姆/高新/单休/管吃住,民营,100-499人,2019-09-20 13:52:36,学历不限,社区/居民/家政服务,1-3年,陕西永兴实业发展有限责任公司,2.8K-3.5K,西安,包吃包住节日福利
高薪保姆经济独立月入过万绽放魅力,民营,不限,2019-09-15 11:18:07,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-10K,深圳,包吃包住加班补助餐补房补
家庭保姆,股份制企业,20-99人,2019-09-15 14:25:49,高中,社区/居民/家政服务,1-3年,深圳家宁智能管家服务有限公司,4K-6K,深圳,五险一金年底双薪绩效奖金加班补助年终分红
招聘保姆会做面食,民营,100-499人,2019-09-17 16:07:13,学历不限,社区/居民/家政服务,1-3年,北京三保咨询服务有限责任公司,6K-8K,北京,包吃包住
急急急，南城招住家保姆接送小孩,其它,不限,2019-09-05 14:29:56,学历不限,社区/居民/家政服务,不限,东莞市康乃馨家庭服务有限公司,6K-8K,东莞,年底双薪绩效奖金包吃包住全勤奖
保姆家政,民营,100-499人,2019-09-15 09:18:32,学历不限,社区/居民/家政服务,3-5年,河北鑫拓房地产开发有限公司,4K-6K,石家庄,绩效奖金加班补助全勤奖包吃餐补
8千高薪急招有无经验保姆/护工/月嫂/育婴/老人护/催乳小儿推拿,民营,100-499人,2019-09-13 16:40:22,学历不限,社区/居民/家政服务,不限,深圳市英港多多家政服务有限公司,8K-15K,茂名-信宜市,年底双薪包住包吃带薪年假加班补助
外遣项目年薪50万雇主直聘司机/安保/家政/保姆出国人员,民营,20-99人,2019-09-16 10:14:09,学历不限,社区/居民/家政服务,不限,天津正华达建筑劳务有限公司,30K-50K,武汉,包吃包住加班补助年底双薪带薪年假
保姆,民营,100-499人,2019-09-19 15:02:26,大专,社区/居民/家政服务,1-3年,北京京九品科技有限公司,4K-6K,北京,
沙井招有无经验保姆,民营,20-99人,2019-09-12 23:10:10,学历不限,社区/居民/家政服务,不限,深圳市田馨家政服务有限公司,6K-8K,深圳,包吃包住不加班五险一金
招生熟手月嫂育婴师保姆,民营,100-499人,2019-09-06 16:59:37,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,6K-8K,深圳,包吃包住
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-16 10:13:36,学历不限,社区/居民/家政服务,不限,天津正华达建筑劳务有限公司,30K-50K,石家庄,包吃包住加班补助年底双薪带薪年假
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,青岛-莱西市,带薪年假包吃包住
保姆家政,民营,100-499人,2019-09-18 15:40:54,学历不限,社区/居民/家政服务,不限,河南禾胜合食品有限公司,3.5K-6K,郑州-郑东新区 ,节日福利包吃包住弹性工作
保姆,民营,20-99人,2019-09-12 16:51:07,中专,社区/居民/家政服务,3-5年,辽宁中瑞医药开发有限公司,4K-6K,沈阳,
保姆,股份制企业,100-499人,2019-09-17 08:56:17,学历不限,社区/居民/家政服务,不限,鑫霖投资集团有限公司,2K-4K,郑州-管城区,包吃包住
直招有无经验保姆护工育婴月嫂月薪过万,民营,100-499人,2019-09-10 23:26:25,学历不限,社区/居民/家政服务,不限,深圳市英港多多家政服务有限公司,8K-15K,深圳,五险一金加班补助带薪年假包住包吃
保姆,民营,20人以下,2019-09-14 16:38:06,学历不限,社区/居民/家政服务,不限,湖南巨力液压有限公司,2K-4K,长沙,节日福利包吃
带小孩照顾老人保姆包吃住工资8千,民营,不限,2019-09-15 11:17:50,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-10K,深圳,包吃包住加班补助餐补房补
招聘保姆、保洁、钟点工,民营,100-499人,2019-09-13 11:19:03,学历不限,社区/居民/家政服务,不限,沈阳市菠萝家政服务有限公司,3.5K-5.5K,沈阳-铁西区,
急聘外派美国家政保姆单,股份制企业,20-99人,2019-09-05 14:42:28,学历不限,社区/居民/家政服务,不限,维佳（北京）家政服务有限公司,100K-150K,北京,包住节日福利加班补助包吃
月嫂育儿嫂保姆,民营,20-99人,2019-09-15 18:01:12,高中,社区/居民/家政服务,1-3年,成都英联管理顾问有限公司,10K-15K,成都-武侯区,年底双薪
保姆,合资,20-99人,2019-09-15 16:34:04,学历不限,社区/居民/家政服务,1-3年,北京光彩芯芯商贸有限公司,4K-6K,北京-门头沟区,
高薪急聘住家保姆带小孩照顾老人,民营,不限,2019-09-15 11:18:27,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-10K,深圳,包吃包住加班补助餐补房补
保姆阿姨,民营,20人以下,2019-09-02 14:05:28,中专,社区/居民/家政服务,3-5年,哈尔滨市超宏包装有限公司,3K-4K,哈尔滨,
高级保姆/月嫂 （湛江上班  不用住家）,民营,20-99人,2019-09-16 09:38:22,大专,社区/居民/家政服务,3-5年,深圳智网酷联科技有限公司,8K-10K,湛江,包吃
保姆,民营,20人以下,2019-09-06 16:46:35,学历不限,行政/后勤/文秘,3-5年,西安市莲湖区星宝上学康复中心,2K-4K,西安,包吃包住无试用期
学校保姆,民营,20人以下,2019-09-09 16:38:16,学历不限,社区/居民/家政服务,1-3年,天津市乐尚学教育信息咨询有限公司,2.5K-3K,天津-南开区,全勤奖弹性工作包吃高温补贴节日福利
无经验学习10天做家政保姆工资6千包吃住月结,民营,不限,2019-09-15 11:17:39,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-10K,深圳,包吃包住加班补助餐补房补
公司急招清洁工/保姆/推拿师/针灸师,股份制企业,100-499人,2019-09-11 15:29:53,高中,医院/医疗/护理,不限,杭州聚久人力资源服务有限公司,20K-30K,重庆,带薪年假加班补助交通补助包吃包住
保姆招聘，,民营,20-99人,2019-09-06 22:26:12,学历不限,社区/居民/家政服务,不限,北京鑫荣联创商贸有限公司,3K-4K,北京,包吃包住年终分红工作居住证全勤奖
保姆保洁,民营,20-99人,2019-09-16 15:10:21,学历不限,社区/居民/家政服务,不限,重庆旅悦芳国际旅行社有限公司,2K-4K,重庆,包吃试用期全额绩效奖金节日福利
保姆,民营,100-499人,2019-09-17 14:02:06,学历不限,社区/居民/家政服务,3-5年,山西宝力金属原料集团有限公司,3K-4K,太原,包住包吃
保姆,股份制企业,20-99人,2019-09-05 16:59:21,学历不限,社区/居民/家政服务,不限,广东国利招标代理有限公司,4K-6K,广州,带薪年假节日福利定期体检包吃包住
保姆,民营,100-499人,2019-09-18 11:35:49,高中,社区/居民/家政服务,1年以下,吉林省瑞隆经贸有限公司（瑞隆表业）,3K-4K,长春,
住家保姆,民营,100-499人,2019-09-10 15:16:27,学历不限,社区/居民/家政服务,不限,湖南天泽置业有限公司,3K-4K,长沙-雨花区,节日福利包住包吃
高级保姆,民营,20-99人,2019-09-16 08:47:50,本科,社区/居民/家政服务,1-3年,汉林院投资有限公司,10K-12K,北京,
招保姆家政员/无经验也可以,民营,20-99人,2019-09-10 10:02:11,学历不限,社区/居民/家政服务,无经验,深圳市家贝贝家政服务有限公司,4K-6K,深圳-宝安区,节日福利包吃住房补贴交通补助餐补
家庭保姆,民营,20-99人,2019-09-05 11:30:51,学历不限,社区/居民/家政服务,不限,陕西一齐实业有限公司,5K-6.5K,西安,五险一金交通补助不加班节日福利包住
前台兼司机兼住家保姆,民营,100-499人,2019-09-19 16:54:27,大专,行政/后勤/文秘,3-5年,湖南天邦投资集团有限公司,6K-7K,长沙-雨花区,带薪年假节日福利餐补绩效奖金周末双休
急招，月嫂，育婴师，产后康复，保姆，钟点工,民营,100-499人,2019-09-19 14:36:21,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,6K-8K,深圳,包住
高薪直招有无经验保姆，月嫂，育婴师护工,民营,100-499人,2019-09-09 21:22:24,学历不限,社区/居民/家政服务,不限,深圳市英港多多家政服务有限公司,6K-12K,深圳,五险一金加班补助带薪年假包住包吃
工厂转行就做育婴师保姆包吃住工资高,民营,不限,2019-09-15 11:17:27,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-10K,深圳,包吃包住加班补助餐补房补
招聘育儿阿姨/专职带娃/带娃保姆（双休，朝九晚六，龙岗中心城）,外商独资,500-999人,2019-09-05 06:37:50,学历不限,社区/居民/家政服务,不限,广东省瑞一科技有限公司,4K-5K,深圳,五险一金不加班周末双休
上市公司老总聘请住家保姆,民营,不限,2019-09-18 08:34:27,大专,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,10K-15K,深圳,包吃包住餐补加班补助弹性工作
家政保姆（龙岗上班）,民营,100-499人,2019-09-19 10:32:21,学历不限,行政/后勤/文秘,不限,东莞市飞鹏包装材料有限公司,4K-6K,深圳,五险一金绩效奖金带薪年假全勤奖包吃
招保姆家政员/无经验也可以,民营,20-99人,2019-09-15 14:22:31,学历不限,其他,无经验,深圳市家贝贝家政服务有限公司,4.5K-6K,深圳,
急招保姆5500立即上岗包食宿/有无经验都可,民营,20-99人,2019-09-10 10:02:13,学历不限,其他,无经验,深圳市家贝贝家政服务有限公司,5K-7.5K,深圳,
招聘保姆，保洁员，钟点工若干名，包吃住统一培训持证上岗免中介,民营,20-99人,2019-09-17 14:17:04,学历不限,社区/居民/家政服务,不限,北京华医养老服务有限公司,4K-6K,北京,五险一金绩效奖金包吃包住年终分红
包吃住招保姆，钟点工，家政服务人员,民营,20-99人,2019-09-17 14:17:18,高中,社区/居民/家政服务,不限,北京华医养老服务有限公司,4K-6K,北京,五险一金绩效奖金包吃包住年终分红
高薪招保姆照顾老人小孩,民营,100-499人,2019-09-18 14:21:55,学历不限,社区/居民/家政服务,不限,深圳市英港多多家政服务有限公司,6K-12K,深圳-宝安区,五险一金包吃包住年底双薪房补
外企急招保姆、保洁员,其它,100-499人,2019-09-11 16:39:53,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,四平-铁西区,带薪年假包吃包住
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:53:02,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,嘉兴-秀洲区,带薪年假包吃包住
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,济南-高新区,带薪年假包吃包住
外企急招保姆、保洁员,其它,100-499人,2019-09-11 16:39:53,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,辽源-龙山区,带薪年假包吃包住
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-12 14:57:13,学历不限,教育/培训,不限,成都蜀友企业管理有限公司,30K-50K,合肥,包吃包住带薪年假工作居住证周末双休
高薪诚聘保姆,其它,100-499人,2019-09-18 15:59:06,学历不限,社区/居民/家政服务,不限,东莞市聚汇溢佰教育信息咨询有限公司,20K-30K,上海-浦东新区,五险一金年底双薪绩效奖金年终分红加班补助
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,合资,100-499人,2019-09-17 11:14:29,学历不限,社区/居民/家政服务,不限,成都泰晤士教育咨询有限公司,30K-50K,天津,全勤奖包吃包住带薪年假每年多次调薪
急招家政人员/保姆/钟点工数名,民营,100-499人,2019-09-12 10:28:11,学历不限,社区/居民/家政服务,不限,帝赫尼家居(深圳)有限公司,4.5K-9K,深圳,五险一金包吃包住全勤奖弹性工作
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,100-499人,2019-09-12 15:55:52,学历不限,社区/居民/家政服务,不限,重庆汇博嘉福广告传媒有限公司,30K-50K,太原,全勤奖包吃包住交通补助加班补助
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-19 15:56:56,学历不限,社区/居民/家政服务,不限,成都钰衡科技有限公司,30K-50K,郑州,包吃包住年底双薪全勤奖补充医疗保险
育儿保姆（朝九晚六-双休）,民营,100-499人,2019-09-17 17:14:01,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,6K-8K,清远,五险一金包吃定期体检包住
家政保姆/钟点工 （数名）,民营,100-499人,2019-09-15 15:54:32,学历不限,社区/居民/家政服务,不限,深圳市金蚂蚁装饰工程有限公司,5K-8K,深圳,绩效奖金五险一金定期体检补充医疗保险
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-12 14:58:44,学历不限,教育/培训,不限,成都蜀友企业管理有限公司,30K-50K,石家庄,包吃包住带薪年假工作居住证周末双休
高薪诚聘保姆,其它,100-499人,2019-09-18 16:37:01,学历不限,社区/居民/家政服务,不限,东莞市聚汇溢佰教育信息咨询有限公司,20K-30K,北京-西城区,五险一金年底双薪绩效奖金年终分红加班补助
6000元/月急招保姆阿姨/育婴师 包吃住,民营,100-499人,2019-09-17 18:08:35,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,6K-8K,汕头,五险一金包吃定期体检加班补助
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,临沂,带薪年假包吃包住
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-12 15:02:00,学历不限,教育/培训,不限,成都蜀友企业管理有限公司,30K-50K,哈尔滨,包吃包住带薪年假工作居住证周末双休
家庭保姆,民营,20-99人,2019-09-19 11:50:43,学历不限,社区/居民/家政服务,1-3年,重庆霍顿菲德商贸有限公司,3K-4K,重庆-渝北区,带薪年假员工旅游节日福利绩效奖金包吃
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,100-499人,2019-09-12 16:21:54,学历不限,社区/居民/家政服务,不限,重庆汇博嘉福广告传媒有限公司,30K-50K,贵阳,全勤奖包吃包住交通补助加班补助
工厂转型做保姆月薪过万,民营,不限,2019-09-16 20:49:30,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-10K,深圳,包吃包住餐补加班补助弹性工作
家庭保姆,其它,100-499人,2019-09-09 17:33:28,学历不限,社区/居民/家政服务,不限,烟台爱多加网络科技有限公司,2K-4K,烟台-福山区,包吃无试用期试用期全额
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,枣庄,带薪年假包吃包住
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,100-499人,2019-09-12 15:52:28,学历不限,社区/居民/家政服务,不限,重庆汇博嘉福广告传媒有限公司,30K-50K,石家庄,全勤奖包吃包住交通补助加班补助
保姆,民营,20-99人,2019-09-18 16:51:25,学历不限,社区/居民/家政服务,不限,深圳新金领教育咨询有限公司,8K-10K,南宁,包吃包住加班补助员工旅游节日福利
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,济南-章丘市,带薪年假包吃包住
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,合资,100-499人,2019-09-17 11:16:31,学历不限,社区/居民/家政服务,不限,成都泰晤士教育咨询有限公司,30K-50K,武汉,全勤奖包吃包住带薪年假每年多次调薪
保姆,民营,100-499人,2019-09-19 16:20:45,学历不限,社区/居民/家政服务,不限,深圳市英港多多家政服务有限公司,8K-12K,深圳,包吃包住
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,潍坊,带薪年假包吃包住
家政保姆,民营,20-99人,2019-09-05 08:22:34,高中,社区/居民/家政服务,5-10年,四川意典广告传媒有限公司,2K-4K,绵阳,绩效奖金员工旅游带薪年假全勤奖五险一金
公司急招清洁工/保姆/推拿师/针灸师,股份制企业,100-499人,2019-09-11 15:29:53,高中,医院/医疗/护理,不限,杭州聚久人力资源服务有限公司,20K-30K,新乡-辉县市,带薪年假加班补助交通补助包吃包住
聘育婴师保姆,其它,不限,2019-09-14 13:29:39,学历不限,社区/居民/家政服务,不限,东莞市康乃馨家庭服务有限公司,8K-12K,东莞,包住包吃
6千以上大量招保姆护工,其它,不限,2019-09-05 18:03:31,学历不限,社区/居民/家政服务,不限,东莞市康乃馨家庭服务有限公司,6K-8K,东莞,餐补包住包吃全勤奖年底双薪
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,100-499人,2019-09-12 15:15:20,学历不限,社区/居民/家政服务,不限,重庆汇博嘉福广告传媒有限公司,30K-50K,武汉,全勤奖包吃包住交通补助加班补助
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-19 16:29:18,学历不限,社区/居民/家政服务,不限,成都钰衡科技有限公司,30K-50K,上海,包吃包住年底双薪全勤奖补充医疗保险
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,济南-天桥区,带薪年假包吃包住
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:53:02,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,嘉兴-南湖区,带薪年假包吃包住
保姆,民营,20-99人,2019-09-18 16:31:15,学历不限,社区/居民/家政服务,不限,深圳新金领教育咨询有限公司,8K-10K,梧州,包吃包住加班补助员工旅游节日福利
沙井招无经验月嫂保姆,民营,20-99人,2019-09-12 23:10:14,学历不限,社区/居民/家政服务,无经验,深圳市田馨家政服务有限公司,6K-8K,深圳,包吃包住不加班
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,济宁,带薪年假包吃包住
6k起招保姆月嫂无经验可培训,民营,100-499人,2019-09-14 18:11:40,学历不限,社区/居民/家政服务,不限,帝赫尼家居(深圳)有限公司,5K-10K,深圳,五险一金包吃包住全勤奖弹性工作
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,100-499人,2019-09-12 15:43:46,学历不限,社区/居民/家政服务,不限,重庆汇博嘉福广告传媒有限公司,30K-50K,杭州,全勤奖包吃包住交通补助加班补助
保姆,民营,20-99人,2019-09-18 16:49:28,学历不限,社区/居民/家政服务,不限,深圳新金领教育咨询有限公司,8K-10K,防城港,包吃包住加班补助员工旅游节日福利
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-12 14:50:22,学历不限,教育/培训,不限,成都蜀友企业管理有限公司,30K-50K,沈阳,包吃包住带薪年假工作居住证周末双休
招保姆钟点工,民营,100-499人,2019-09-16 16:47:01,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,6K-8K,深圳,包吃包住
保姆,民营,100-499人,2019-09-19 09:55:51,学历不限,社区/居民/家政服务,1-3年,漳州市唯尊贸易有限公司,2.5K-3K,漳州-芗城区,周末单休
保姆,合资,20-99人,2019-09-17 11:11:18,学历不限,社区/居民/家政服务,1-3年,合肥中力工程机械有限公司,2K-4K,合肥,无试用期高温补贴节日福利不加班包吃
保姆,民营,20-99人,2019-09-12 07:10:46,学历不限,烹饪/料理/食品研发,1-3年,山西安亿源环保科技有限公司,3K-4K,太原,弹性工作定期体检无试用期
外企急招保姆/保洁员/月嫂,其它,100-499人,2019-09-11 16:48:47,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,淄博,带薪年假包吃包住
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,100-499人,2019-09-12 15:36:36,学历不限,社区/居民/家政服务,不限,重庆汇博嘉福广告传媒有限公司,30K-50K,长春,全勤奖包吃包住交通补助加班补助
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-19 16:07:51,学历不限,社区/居民/家政服务,不限,成都钰衡科技有限公司,30K-50K,合肥,包吃包住年底双薪全勤奖补充医疗保险
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,合资,100-499人,2019-09-17 11:04:30,学历不限,社区/居民/家政服务,不限,成都泰晤士教育咨询有限公司,30K-50K,北京,全勤奖包吃包住带薪年假每年多次调薪
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-19 16:20:49,学历不限,社区/居民/家政服务,不限,成都钰衡科技有限公司,30K-50K,大连,包吃包住年底双薪全勤奖补充医疗保险
月嫂保姆,民营,不限,2019-09-14 15:04:09,学历不限,社区/居民/家政服务,不限,深圳市深爱天使家政服务有限责任公司,8K-16K,深圳,包吃包住年底双薪带薪年假
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-19 16:23:55,学历不限,社区/居民/家政服务,不限,成都钰衡科技有限公司,30K-50K,西安,包吃包住年底双薪全勤奖补充医疗保险
6000急招保姆钟点工一批,民营,100-499人,2019-09-16 16:43:43,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,6K-8K,深圳,包吃包住
外企急招保姆、保洁员,其它,100-499人,2019-09-11 16:39:53,学历不限,社区/居民/家政服务,不限,郑州沙鸥文化传媒有限公司,30K-50K,公主岭,带薪年假包吃包住
高级住家家政保姆,民营,20-99人,2019-09-17 10:40:16,中专,社区/居民/家政服务,1-3年,杭州童新琐影视文化有限公司,8K-15K,杭州,五险一金绩效奖金节日福利包吃包住
保姆,民营,100-499人,2019-09-16 13:56:17,学历不限,社区/居民/家政服务,不限,烟台市绿美装饰工程有限公司,4K-6K,烟台-蓬莱市,绩效奖金交通补助包吃包住全勤奖
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,合资,100-499人,2019-09-17 11:25:05,学历不限,社区/居民/家政服务,不限,成都泰晤士教育咨询有限公司,30K-50K,长春,全勤奖包吃包住带薪年假每年多次调薪
高薪诚聘保姆,其它,100-499人,2019-09-18 16:44:57,学历不限,社区/居民/家政服务,不限,东莞市聚汇溢佰教育信息咨询有限公司,20K-30K,哈尔滨-道里区,五险一金年底双薪绩效奖金年终分红加班补助
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,100-499人,2019-09-12 15:32:20,学历不限,社区/居民/家政服务,不限,重庆汇博嘉福广告传媒有限公司,30K-50K,沈阳,全勤奖包吃包住交通补助加班补助
高薪诚聘保姆（会开车）,民营,100-499人,2019-09-17 13:52:09,学历不限,志愿者/社会工作者,不限,必圈信息技术(湖北)有限公司,5K-6K,武汉,
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,合资,100-499人,2019-09-17 12:41:21,学历不限,社区/居民/家政服务,不限,成都泰晤士教育咨询有限公司,30K-50K,合肥,全勤奖包吃包住带薪年假每年多次调薪
保姆,民营,20-99人,2019-09-18 16:39:28,学历不限,社区/居民/家政服务,1-3年,洛阳雅攀人力资源有限公司,3K-5K,洛阳-洛龙区,包住包吃弹性工作
海边别墅急招一名保姆,民营,100-499人,2019-09-17 14:13:24,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,6K-8K,惠州,包吃包住餐补房补弹性工作
保姆,民营,20-99人,2019-09-18 16:36:10,学历不限,社区/居民/家政服务,不限,深圳新金领教育咨询有限公司,8K-10K,桂林,包吃包住加班补助员工旅游节日福利
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,20-99人,2019-09-19 12:49:59,学历不限,社区/居民/家政服务,不限,天津正华达建筑劳务有限公司,30K-50K,长春,包吃包住加班补助年底双薪带薪年假
6000/月招聘保姆包吃住马上上岗,民营,100-499人,2019-09-16 16:47:20,学历不限,社区/居民/家政服务,不限,深圳市家贝贝母婴护理培训有限公司,6K-8K,深圳,包吃包住
外遣项目年薪50万雇主直聘安保/家政/保姆出国人员,民营,100-499人,2019-09-12 16:04:40,学历不限,社区/居民/家政服务,不限,重庆汇博嘉福广告传媒有限公司,30K-50K,洛阳,全勤奖包吃包住交通补助加班补助
住家保姆,民营,500-999人,2019-09-11 14:04:39,学历不限,社区/居民/家政服务,不限,山西太原药业有限公司,2K-4K,太原,包住包吃
木门金保姆,其它,20人以下,2019-09-19 11:52:23,学历不限,社区/居民/家政服务,不限,宝鸡市金台区一粒麦子木门经营部,2K-4K,宝鸡,员工旅游节日福利创业公司定期团建项目奖金
直招生熟手保姆轻松月嫂月薪过万,民营,100-499人,2019-09-10 22:20:04,学历不限,社区/居民/家政服务,不限,深圳市英港多多家政服务有限公司,8K-15K,茂名,五险一金加班补助带薪年假包住包吃
高薪诚聘保姆,其它,100-499人,2019-09-18 14:57:34,学历不限,社区/居民/家政服务,不限,东莞市聚汇溢佰教育信息咨询有限公司,20K-30K,北京-丰台区,五险一金年底双薪绩效奖金年终分红加班补助
